source_id,role,model_or_reference,project_path,bundle_relative_path,sha256,bytes,original_cluster_path,inventory_sha256,inventory_hash_match,availability
WQC0001,canonical patient mapping,,metadata/line_family_map.csv,,71bc6988ad666da65d4551d48f6640b985bcf905e5a3c5172086b623d3237048,3378,,,,present
WQC0002,audited WES model/sample/passages,,reports/audit_2026-09-05/wes_cluster_models.csv,,1a9007cc96c53dfdebe98f595f90b2eaaede4e3f891f6e7100c0c2340c797ed3,3296,,,,present
WQC0003,audited 23-model variant input manifest,,output/wes_input_manifest.csv,,da2fd3e2c6473dec5d3cff4494ca85f658fd53f52046c78d980ad80f78c2034d,6973,,,,present
WQC0004,Sarek input samplesheet,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/scratch_archive_extract/samplesheet.csv,scratch_archive_extract/samplesheet.csv,bb760df4c001967ca73afd00df957eb58cf2c44968458293bf6492b31924d03a,3247,/project/6090753/active/ovcan_gq_analysis/ovcan.tar.gz::ovcan/samplesheet.csv,bb760df4c001967ca73afd00df957eb58cf2c44968458293bf6492b31924d03a,True,present
WQC0005,cluster recovery checksum inventory,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/recovery/file_inventory.tsv,recovery/file_inventory.tsv,1d2f67455e57d0feac01e8b4a633f57eaea53f0e299d83fbfe3aa7b469fccd37,1402140,,,,present
WQC0006,mosdepth --by BED; overlaps retained,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/scratch_archive_extract/intervals_sorted.bed,scratch_archive_extract/intervals_sorted.bed,a6dea4882ab9518a33b268145d7dbcfba9cf3fac43a6b87a2727a46b91ee30d4,12069837,/project/6090753/active/ovcan_gq_analysis/ovcan.tar.gz::ovcan/intervals_sorted.bed,a6dea4882ab9518a33b268145d7dbcfba9cf3fac43a6b87a2727a46b91ee30d4,True,present
WQC0007,"CNVkit target bins, distinct from mosdepth BED",,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/scratch_archive_extract/intervals_sorted.target.bed,scratch_archive_extract/intervals_sorted.target.bed,2177970ffdbc933e488067f812e3ae4760310bd9a40fadf4e2fa5389480d955d,13941386,/project/6090753/active/ovcan_gq_analysis/ovcan.tar.gz::ovcan/intervals_sorted.target.bed,2177970ffdbc933e488067f812e3ae4760310bd9a40fadf4e2fa5389480d955d,True,present
WQC0008,executed mosdepth command; representative md task,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/task_evidence/oct23_MOSDEPTH_TOV2929D_P57.8a_9b1aebff5685ee50f2b444b1aeb329/.command.sh,sarek_3.5.1_run/task_evidence/oct23_MOSDEPTH_TOV2929D_P57.8a_9b1aebff5685ee50f2b444b1aeb329/.command.sh,6f4abc0a169677e56f72f827fb45d28bfcdcd3a175e48655613e4aabc80ef0a4,401,/project/6090753/active/ovcan_gq_analysis/work/8a/9b1aebff5685ee50f2b444b1aeb329/.command.sh,6f4abc0a169677e56f72f827fb45d28bfcdcd3a175e48655613e4aabc80ef0a4,True,present
WQC0009,executed mosdepth version,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/task_evidence/oct23_MOSDEPTH_TOV2929D_P57.8a_9b1aebff5685ee50f2b444b1aeb329/versions.yml,sarek_3.5.1_run/task_evidence/oct23_MOSDEPTH_TOV2929D_P57.8a_9b1aebff5685ee50f2b444b1aeb329/versions.yml,9ca59478b66feee92551853c77011f40fe0bd37d8c4a7e14fe8c5ed7b328cf24,96,/project/6090753/active/ovcan_gq_analysis/work/8a/9b1aebff5685ee50f2b444b1aeb329/versions.yml,9ca59478b66feee92551853c77011f40fe0bd37d8c4a7e14fe8c5ed7b328cf24,True,present
WQC0010,executed ApplyBQSR command showing interval restriction,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/task_evidence/oct23_GATK4_APPLYBQSR_TOV3133G_P65.e6_837d6187fe22af3b4a1bc2231f1341/.command.sh,sarek_3.5.1_run/task_evidence/oct23_GATK4_APPLYBQSR_TOV3133G_P65.e6_837d6187fe22af3b4a1bc2231f1341/.command.sh,e57d85a79613fb2ce505c66d8749f99464818ab9ee7e56f1cd60737f460d9c82,549,/project/6090753/active/ovcan_gq_analysis/work/e6/837d6187fe22af3b4a1bc2231f1341/.command.sh,e57d85a79613fb2ce505c66d8749f99464818ab9ee7e56f1cd60737f460d9c82,True,present
WQC0011,MultiQC-preserved raw fastp JSON fields; original JSONs omitted from bundle,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/multiqc/multiqc_data/multiqc_fastp.txt,sarek_3.5.1_run/multiqc/multiqc_data/multiqc_fastp.txt,0b59c3a76b8f5bebdf56e48d90581831c2f5000430ecddf6a770bee2c131d02a,2743579,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/multiqc/multiqc_data/multiqc_fastp.txt,0b59c3a76b8f5bebdf56e48d90581831c2f5000430ecddf6a770bee2c131d02a,True,present
WQC0012,MultiQC JSON cross-check of raw fastp records and report date,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/multiqc/multiqc_data/multiqc_data.json,sarek_3.5.1_run/multiqc/multiqc_data/multiqc_data.json,0dec3fa243c9fa75a2ed6ab0a1e7582237ae4cc2460a07b8bb597a67402064a6,32917943,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/multiqc/multiqc_data/multiqc_data.json,0dec3fa243c9fa75a2ed6ab0a1e7582237ae4cc2460a07b8bb597a67402064a6,True,present
WQC0013,MultiQC original report source/sample associations,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/multiqc/multiqc_data/multiqc_sources.txt,sarek_3.5.1_run/multiqc/multiqc_data/multiqc_sources.txt,8621be07177d866e94f60f337bf9fa2c9a2bd5e8e814ed56cefc1e72a713c5c7,34566,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/multiqc/multiqc_data/multiqc_sources.txt,8621be07177d866e94f60f337bf9fa2c9a2bd5e8e814ed56cefc1e72a713c5c7,True,present
WQC0014,contemporaneous MultiQC cross-check,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/multiqc/multiqc_data/multiqc_samtools_stats.txt,sarek_3.5.1_run/multiqc/multiqc_data/multiqc_samtools_stats.txt,cab82614d35ad6a2a33d3ae68e6eb4c59bcec61b02d80ca78bb0626b2aa1449a,12199,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/multiqc/multiqc_data/multiqc_samtools_stats.txt,cab82614d35ad6a2a33d3ae68e6eb4c59bcec61b02d80ca78bb0626b2aa1449a,True,present
WQC0015,contemporaneous MultiQC cross-check,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/multiqc/multiqc_data/multiqc_picard_dups.txt,sarek_3.5.1_run/multiqc/multiqc_data/multiqc_picard_dups.txt,cc4db37f9572d05ba0d8e0ab400ebe1c94ccc46b306e424da9c0fc9fec4718e5,2773,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/multiqc/multiqc_data/multiqc_picard_dups.txt,cc4db37f9572d05ba0d8e0ab400ebe1c94ccc46b306e424da9c0fc9fec4718e5,True,present
WQC0016,contemporaneous MultiQC cross-check,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/multiqc/multiqc_data/mosdepth_cumcov_dist.txt,sarek_3.5.1_run/multiqc/multiqc_data/mosdepth_cumcov_dist.txt,5ccf854472d98218071159085588ccea5935c4332e843b4d274ae211b5745f62,64693,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/multiqc/multiqc_data/mosdepth_cumcov_dist.txt,5ccf854472d98218071159085588ccea5935c4332e843b4d274ae211b5745f62,True,present
WQC0017,contemporaneous MultiQC cross-check,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/multiqc/multiqc_data/mosdepth_perchrom.txt,sarek_3.5.1_run/multiqc/multiqc_data/mosdepth_perchrom.txt,39943f3f09d7249680501c6de301adecd4ff2c749211510b764c94ed706f21da,14346,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/multiqc/multiqc_data/mosdepth_perchrom.txt,39943f3f09d7249680501c6de301adecd4ff2c749211510b764c94ed706f21da,True,present
WQC0018,samtools md primary report,OV1369-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/samtools/OV1369_R2_P66/OV1369_R2_P66.md.cram.stats,sarek_3.5.1_run/reports/samtools/OV1369_R2_P66/OV1369_R2_P66.md.cram.stats,26a04d7569d5faf4fe8e4452730ddba3e324c9870ff511c947507d620922999a,92920,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/samtools/OV1369_R2_P66/OV1369_R2_P66.md.cram.stats,26a04d7569d5faf4fe8e4452730ddba3e324c9870ff511c947507d620922999a,True,present
WQC0019,mosdepth md integer depth-sum and target length,OV1369-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.md.mosdepth.summary.txt,sarek_3.5.1_run/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.md.mosdepth.summary.txt,722e0248c15d785517b5b0a56c315e962b1c8ef4f26e26a3466fda9587b585f0,203602,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.md.mosdepth.summary.txt,722e0248c15d785517b5b0a56c315e962b1c8ef4f26e26a3466fda9587b585f0,True,present
WQC0020,mosdepth md per-base target cumulative fractions,OV1369-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.md.mosdepth.region.dist.txt,sarek_3.5.1_run/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.md.mosdepth.region.dist.txt,4e01fd56b6c94a1b7b4c9272ae26f36864e771a83cc8ddfaa4783adc0667facb,965096,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.md.mosdepth.region.dist.txt,4e01fd56b6c94a1b7b4c9272ae26f36864e771a83cc8ddfaa4783adc0667facb,True,present
WQC0021,samtools recal primary report,OV1369-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/samtools/OV1369_R2_P66/OV1369_R2_P66.recal.cram.stats,sarek_3.5.1_run/reports/samtools/OV1369_R2_P66/OV1369_R2_P66.recal.cram.stats,8f603dffe53c4a33fe648dc4c503f001b828e57aa8cbbbb2d3c6ac9fe635e0e5,116050,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/samtools/OV1369_R2_P66/OV1369_R2_P66.recal.cram.stats,8f603dffe53c4a33fe648dc4c503f001b828e57aa8cbbbb2d3c6ac9fe635e0e5,True,present
WQC0022,mosdepth recal integer depth-sum and target length,OV1369-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.recal.mosdepth.summary.txt,sarek_3.5.1_run/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.recal.mosdepth.summary.txt,a35a7032e01000da3ece4c84fe72f5cf0bc42513203cf01dd95b8789aa7a6318,3233,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.recal.mosdepth.summary.txt,a35a7032e01000da3ece4c84fe72f5cf0bc42513203cf01dd95b8789aa7a6318,True,present
WQC0023,mosdepth recal per-base target cumulative fractions,OV1369-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.recal.mosdepth.region.dist.txt,sarek_3.5.1_run/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.recal.mosdepth.region.dist.txt,46f8164a24506a9bea5cac0a84e380f78488d220d1a19bc84a8748ed795d85dd,965040,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV1369_R2_P66/OV1369_R2_P66.recal.mosdepth.region.dist.txt,46f8164a24506a9bea5cac0a84e380f78488d220d1a19bc84a8748ed795d85dd,True,present
WQC0024,Picard/GATK MarkDuplicates primary library metrics,OV1369-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/markduplicates/OV1369_R2_P66/OV1369_R2_P66.md.cram.metrics,sarek_3.5.1_run/reports/markduplicates/OV1369_R2_P66/OV1369_R2_P66.md.cram.metrics,03bfdfe8a7400aef344ea398b6819a0fb9246ff9265f2c7d5529b6374f244ed9,4570,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/markduplicates/OV1369_R2_P66/OV1369_R2_P66.md.cram.metrics,03bfdfe8a7400aef344ea398b6819a0fb9246ff9265f2c7d5529b6374f244ed9,True,present
WQC0025,GATK CalculateContamination primary table,OV1369-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/variant_calling/mutect2/OV1369_R2_P66/OV1369_R2_P66.mutect2.contamination.table,sarek_3.5.1_run/variant_calling/mutect2/OV1369_R2_P66/OV1369_R2_P66.mutect2.contamination.table,c2370e173dc58f20c326ae5c71c3dafd03f70d113c4d01a67fa5ab925d2d4710,98,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/variant_calling/mutect2/OV1369_R2_P66/OV1369_R2_P66.mutect2.contamination.table,c2370e173dc58f20c326ae5c71c3dafd03f70d113c4d01a67fa5ab925d2d4710,True,present
WQC0026,samtools md primary report,OV2085,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/samtools/OV2085_P64/OV2085_P64.md.cram.stats,sarek_3.5.1_run/reports/samtools/OV2085_P64/OV2085_P64.md.cram.stats,5bb2aeb5703e111cdf8325626da9064c4a93503344cd067222c7b83d589f395f,97146,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/samtools/OV2085_P64/OV2085_P64.md.cram.stats,5bb2aeb5703e111cdf8325626da9064c4a93503344cd067222c7b83d589f395f,True,present
WQC0027,mosdepth md integer depth-sum and target length,OV2085,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2085_P64/OV2085_P64.md.mosdepth.summary.txt,sarek_3.5.1_run/reports/mosdepth/OV2085_P64/OV2085_P64.md.mosdepth.summary.txt,f36786f8eef558db42e9841112ca6823c5cb9c6e8da67d065e4bc59b8ea296d7,208247,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2085_P64/OV2085_P64.md.mosdepth.summary.txt,f36786f8eef558db42e9841112ca6823c5cb9c6e8da67d065e4bc59b8ea296d7,True,present
WQC0028,mosdepth md per-base target cumulative fractions,OV2085,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2085_P64/OV2085_P64.md.mosdepth.region.dist.txt,sarek_3.5.1_run/reports/mosdepth/OV2085_P64/OV2085_P64.md.mosdepth.region.dist.txt,6be35d6d55a9e0d4b49e792eabf64028ae1a129663eae89ccf957658b0eb6ce5,728566,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2085_P64/OV2085_P64.md.mosdepth.region.dist.txt,6be35d6d55a9e0d4b49e792eabf64028ae1a129663eae89ccf957658b0eb6ce5,True,present
WQC0029,samtools recal primary report,OV2085,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/samtools/OV2085_P64/OV2085_P64.recal.cram.stats,sarek_3.5.1_run/reports/samtools/OV2085_P64/OV2085_P64.recal.cram.stats,857dfc8ad4eef15a887951232506be76a1dfd2cb30addc335490ccc43f1f3940,117842,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/samtools/OV2085_P64/OV2085_P64.recal.cram.stats,857dfc8ad4eef15a887951232506be76a1dfd2cb30addc335490ccc43f1f3940,True,present
WQC0030,mosdepth recal integer depth-sum and target length,OV2085,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2085_P64/OV2085_P64.recal.mosdepth.summary.txt,sarek_3.5.1_run/reports/mosdepth/OV2085_P64/OV2085_P64.recal.mosdepth.summary.txt,e87cb2a2bd983dee07016d6a150d020c7300ea4923278e82f74cba3ff46abf27,3214,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2085_P64/OV2085_P64.recal.mosdepth.summary.txt,e87cb2a2bd983dee07016d6a150d020c7300ea4923278e82f74cba3ff46abf27,True,present
WQC0031,mosdepth recal per-base target cumulative fractions,OV2085,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2085_P64/OV2085_P64.recal.mosdepth.region.dist.txt,sarek_3.5.1_run/reports/mosdepth/OV2085_P64/OV2085_P64.recal.mosdepth.region.dist.txt,cfcff57d32c0137ea6d0f17edcdc728d2e43aa58eaaa8ce38f83ae1a7cbd0ad0,728510,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2085_P64/OV2085_P64.recal.mosdepth.region.dist.txt,cfcff57d32c0137ea6d0f17edcdc728d2e43aa58eaaa8ce38f83ae1a7cbd0ad0,True,present
WQC0032,Picard/GATK MarkDuplicates primary library metrics,OV2085,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/markduplicates/OV2085_P64/OV2085_P64.md.cram.metrics,sarek_3.5.1_run/reports/markduplicates/OV2085_P64/OV2085_P64.md.cram.metrics,86bf542df98950f373aa1142bf36e1e8379fd7f3603cff72334786620343e53f,4229,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/markduplicates/OV2085_P64/OV2085_P64.md.cram.metrics,86bf542df98950f373aa1142bf36e1e8379fd7f3603cff72334786620343e53f,True,present
WQC0033,GATK CalculateContamination primary table,OV2085,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/variant_calling/mutect2/OV2085_P64/OV2085_P64.mutect2.contamination.table,sarek_3.5.1_run/variant_calling/mutect2/OV2085_P64/OV2085_P64.mutect2.contamination.table,fc9577de71da5e041c1cb279f0f46fdfdd14ddd12daeadde9279c33fe682521e,92,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/variant_calling/mutect2/OV2085_P64/OV2085_P64.mutect2.contamination.table,fc9577de71da5e041c1cb279f0f46fdfdd14ddd12daeadde9279c33fe682521e,True,present
WQC0034,samtools md primary report,OV2295,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/samtools/OV2295_P61/OV2295_P61.md.cram.stats,sarek_3.5.1_run/reports/samtools/OV2295_P61/OV2295_P61.md.cram.stats,89e82766eb9f7574e638526ccecc18b5669596c6af04052e6287a990ca75ac9b,93799,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/samtools/OV2295_P61/OV2295_P61.md.cram.stats,89e82766eb9f7574e638526ccecc18b5669596c6af04052e6287a990ca75ac9b,True,present
WQC0035,mosdepth md integer depth-sum and target length,OV2295,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2295_P61/OV2295_P61.md.mosdepth.summary.txt,sarek_3.5.1_run/reports/mosdepth/OV2295_P61/OV2295_P61.md.mosdepth.summary.txt,cca00782aaac9cd3a02afaf59e91d55a082f3f5f2db8ac801c00eb827d9af4aa,200944,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2295_P61/OV2295_P61.md.mosdepth.summary.txt,cca00782aaac9cd3a02afaf59e91d55a082f3f5f2db8ac801c00eb827d9af4aa,True,present
WQC0036,mosdepth md per-base target cumulative fractions,OV2295,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2295_P61/OV2295_P61.md.mosdepth.region.dist.txt,sarek_3.5.1_run/reports/mosdepth/OV2295_P61/OV2295_P61.md.mosdepth.region.dist.txt,8788764ff7aef0b45f7d78e4b623284200be342c5fef56de9eb6c918b865fd40,748486,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2295_P61/OV2295_P61.md.mosdepth.region.dist.txt,8788764ff7aef0b45f7d78e4b623284200be342c5fef56de9eb6c918b865fd40,True,present
WQC0037,samtools recal primary report,OV2295,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/samtools/OV2295_P61/OV2295_P61.recal.cram.stats,sarek_3.5.1_run/reports/samtools/OV2295_P61/OV2295_P61.recal.cram.stats,6941f50053332f9ca34ae9fb048dd33f6ec7bcbec6a5f1db2fd15f237d731696,116554,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/samtools/OV2295_P61/OV2295_P61.recal.cram.stats,6941f50053332f9ca34ae9fb048dd33f6ec7bcbec6a5f1db2fd15f237d731696,True,present
WQC0038,mosdepth recal integer depth-sum and target length,OV2295,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2295_P61/OV2295_P61.recal.mosdepth.summary.txt,sarek_3.5.1_run/reports/mosdepth/OV2295_P61/OV2295_P61.recal.mosdepth.summary.txt,ad4c4044654990b481e9e0ed83256c2eb8958d27d8663dcfcccec5592b000d02,3201,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2295_P61/OV2295_P61.recal.mosdepth.summary.txt,ad4c4044654990b481e9e0ed83256c2eb8958d27d8663dcfcccec5592b000d02,True,present
WQC0039,mosdepth recal per-base target cumulative fractions,OV2295,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2295_P61/OV2295_P61.recal.mosdepth.region.dist.txt,sarek_3.5.1_run/reports/mosdepth/OV2295_P61/OV2295_P61.recal.mosdepth.region.dist.txt,cdf814a24045b7f7fe0d0a166e1a4d813142ba5fcf50c1f74645ab44ac19896c,748430,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2295_P61/OV2295_P61.recal.mosdepth.region.dist.txt,cdf814a24045b7f7fe0d0a166e1a4d813142ba5fcf50c1f74645ab44ac19896c,True,present
WQC0040,Picard/GATK MarkDuplicates primary library metrics,OV2295,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/markduplicates/OV2295_P61/OV2295_P61.md.cram.metrics,sarek_3.5.1_run/reports/markduplicates/OV2295_P61/OV2295_P61.md.cram.metrics,53ff70aab749350f6e6b5a40bb774b03e6ea51f7515f388aeff681040ba19e5a,4272,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/markduplicates/OV2295_P61/OV2295_P61.md.cram.metrics,53ff70aab749350f6e6b5a40bb774b03e6ea51f7515f388aeff681040ba19e5a,True,present
WQC0041,GATK CalculateContamination primary table,OV2295,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/variant_calling/mutect2/OV2295_P61/OV2295_P61.mutect2.contamination.table,sarek_3.5.1_run/variant_calling/mutect2/OV2295_P61/OV2295_P61.mutect2.contamination.table,a222fb125f84067f74b602d9c5fb501052d064787cbc29aedea4a5ae4824fd01,92,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/variant_calling/mutect2/OV2295_P61/OV2295_P61.mutect2.contamination.table,a222fb125f84067f74b602d9c5fb501052d064787cbc29aedea4a5ae4824fd01,True,present
WQC0042,samtools md primary report,OV2295-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/samtools/OV2295_R2_P70/OV2295_R2_P70.md.cram.stats,sarek_3.5.1_run/reports/samtools/OV2295_R2_P70/OV2295_R2_P70.md.cram.stats,e2190340f64c9c40e8808d6be852f4efe73cf3cd3a49321f3cc2a1f4d9c706dc,93780,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/samtools/OV2295_R2_P70/OV2295_R2_P70.md.cram.stats,e2190340f64c9c40e8808d6be852f4efe73cf3cd3a49321f3cc2a1f4d9c706dc,True,present
WQC0043,mosdepth md integer depth-sum and target length,OV2295-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2295_R2_P70/OV2295_R2_P70.md.mosdepth.summary.txt,sarek_3.5.1_run/reports/mosdepth/OV2295_R2_P70/OV2295_R2_P70.md.mosdepth.summary.txt,52c1a4f8cf4a9a25ba86533480b4f0cb2c6b118096143a4870f7a9c181536a3a,203864,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2295_R2_P70/OV2295_R2_P70.md.mosdepth.summary.txt,52c1a4f8cf4a9a25ba86533480b4f0cb2c6b118096143a4870f7a9c181536a3a,True,present
WQC0044,mosdepth md per-base target cumulative fractions,OV2295-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/OV2295_R2_P70/OV2295_R2_P70.md.mosdepth.region.dist.txt,sarek_3.5.1_run/reports/mosdepth/OV2295_R2_P70/OV2295_R2_P70.md.mosdepth.region.dist.txt,948fb306952cce48c5279f17d023c6693c9f6b580930e07ff8278c712234f319,817666,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/OV2295_R2_P70/OV2295_R2_P70.md.mosdepth.region.dist.txt,948fb306952cce48c5279f17d023c6693c9f6b580930e07ff8278c712234f319,True,present
WQC0045,samtools recal primary report,OV2295-R2,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/samtools/OV2295_R2_P70/OV2295_R2_P70.recal.cram.stats,sarek_3.5.1_run/reports/samtools/OV2295_R2_P70/OV2295_R2_P70.recal.cram.stats,11fd1cdea26a6c67ef8ab27f5efea38b5a0751ec6fe3f5b2db9ed66e42c19fd6,116117,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/samtools/OV2295_R2_P70/OV2295_R2_P70.recal.cram.stats,11fd1cdea26a6c67ef8ab27f5efea38b5a0751ec6fe3f5b2db9ed66e42c19fd6,True,present
