signature,cell_line,contribution,total_fitted,rel_contribution,reference_set,boot_mean,boot_median,boot_lo95,boot_hi95,boot_selected_frac,n_boots,signature_group,n_snv_used,cosmic_source,cosmic_genome,mutationalpatterns_version,fit_method,max_delta,n_boots_requested,bootstrap_input_sha256,subtype,is_hypermutator
SBS39,OV90,64.5780802894567,557.485399079141,0.11583815539586742,full,48.905366127274064,56.02796746053891,0,122.90695649659573,0.685,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS29,OV90,52.485193856334895,557.485399079141,0.0941463111734054,full,25.55654034381003,0,0,97.65798894397751,0.425,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS24,OV90,47.77932299231579,557.485399079141,0.08570506612592559,full,71.36319506285116,78.36422761582575,0,129.19296114220458,0.84,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS89,OV90,46.252734651421996,557.485399079141,0.08296671935771349,full,28.12084080920893,0,0,97.52857439132924,0.475,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS26,OV90,41.462577367543894,557.485399079141,0.07437428394722467,full,24.151295350417644,0,0,89.2780345361369,0.42,200,MMR-d / MSI,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS87,OV90,39.3448132032618,557.485399079141,0.07057550434191082,full,33.72235811466128,36.42308382828392,0,88.50075352679174,0.645,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7b,OV90,37.59015975566608,557.485399079141,0.0674280614662874,full,13.784024773303804,0,0,60.54863056785051,0.345,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS1,OV90,0,557.485399079141,0,full,18.691623746268576,0,0,63.62917826164274,0.465,200,clock-like (age),583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS2,OV90,0,557.485399079141,0,full,0.929483010336875,0,0,15.108773865329146,0.06,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS3,OV90,0,557.485399079141,0,full,11.148687850636632,0,0,119.506777222829,0.125,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS4,OV90,0,557.485399079141,0,full,1.4125733542643315,0,0,31.6431391562138,0.035,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7a,OV90,0,557.485399079141,0,full,0.2659000938375601,0,0,0,0.01,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7d,OV90,0,557.485399079141,0,full,0.31125612970154937,0,0,0,0.015,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS8,OV90,0,557.485399079141,0,full,2.473076684235855,0,0,43.523653663053686,0.055,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS9,OV90,0,557.485399079141,0,full,4.8629327755201475,0,0,44.71877025901864,0.13,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10b,OV90,0,557.485399079141,0,full,5.995959834589435,0,0,30.270770494613483,0.275,200,POLE proofreading,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10d,OV90,0,557.485399079141,0,full,0.15157135777165096,0,0,0,0.005,200,POLE proofreading,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS11,OV90,0,557.485399079141,0,full,0.13125779160122056,0,0,0,0.005,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS12,OV90,0,557.485399079141,0,full,2.990196067978071,0,0,50.62874415983434,0.06,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS15,OV90,0,557.485399079141,0,full,11.34286830278655,0,0,72.59110339401599,0.235,200,MMR-d / MSI,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS17a,OV90,0,557.485399079141,0,full,1.33181175847149,0,0,18.09497133306844,0.07,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS19,OV90,0,557.485399079141,0,full,0.3854660952652673,0,0,0,0.015,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS21,OV90,0,557.485399079141,0,full,0.11673194830292216,0,0,0,0.005,200,MMR-d / MSI,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS25,OV90,0,557.485399079141,0,full,1.3236464971380852,0,0,25.856247286455496,0.035,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS30,OV90,0,557.485399079141,0,full,22.465480140093018,0,0,78.17175390296839,0.475,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS31,OV90,0,557.485399079141,0,full,10.45563192882328,0,0,63.04631844940771,0.26,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS32,OV90,0,557.485399079141,0,full,2.4391484335659426,0,0,35.751387847748795,0.07,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS33,OV90,0,557.485399079141,0,full,6.181670082297715,0,0,31.94432652677291,0.27,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS35,OV90,0,557.485399079141,0,full,0.5493277516709131,0,0,0,0.015,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS37,OV90,0,557.485399079141,0,full,3.4344537055035897,0,0,43.90722833459077,0.085,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS40,OV90,0,557.485399079141,0,full,2.222963771382967,0,0,1.398353661980994,0.025,200,clock-like (age),583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS44,OV90,0,557.485399079141,0,full,2.291209630316052,0,0,37.50144876674902,0.055,200,MMR-d / MSI,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS84,OV90,0,557.485399079141,0,full,0.21378903646229935,0,0,0,0.01,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS85,OV90,0,557.485399079141,0,full,0.39481145107185434,0,0,0,0.02,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS86,OV90,0,557.485399079141,0,full,3.922326131962647,0,0,41.800084939470544,0.125,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS91,OV90,0,557.485399079141,0,full,0.6961467600725394,0,0,16.482340478704934,0.04,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS94,OV90,0,557.485399079141,0,full,2.8529843392148204,0,0,43.32887283559975,0.065,200,other,583,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,TOV112D,132.5617343653326,326.0215827597083,0.4066041678689604,full,76.06704441902126,80.294662533944,0,165.5932131045185,0.825,200,clock-like (age),336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS29,TOV112D,59.64931661265491,326.0215827597083,0.18296125093233162,full,43.10881273455985,46.20625304211396,0,75.1320005561089,0.9,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS87,TOV112D,41.68720530186262,326.0215827597083,0.1278663975218716,full,34.12799387610016,35.89399737863046,0,67.82061064232485,0.845,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS15,TOV112D,39.49887631315821,326.0215827597083,0.12115417629350803,full,36.1213385301542,37.41750754894247,0,64.54523457917571,0.92,200,MMR-d / MSI,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS25,TOV112D,33.421303681243096,326.0215827597083,0.10251254962428673,full,12.422639856378376,0,0,54.503745699257614,0.39,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS30,TOV112D,19.203146485456813,326.0215827597083,0.05890145775904151,full,13.470443251245207,0,0,48.955282990532915,0.45,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS1,TOV112D,0,326.0215827597083,0,full,7.007751170459845,0,0,31.40000486634631,0.345,200,clock-like (age),336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS2,TOV112D,0,326.0215827597083,0,full,0.5281315524838399,0,0,9.680068040087605,0.05,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS4,TOV112D,0,326.0215827597083,0,full,8.049158804908886,0,0,50.22995995423822,0.26,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS6,TOV112D,0,326.0215827597083,0,full,2.745547514590547,0,0,41.179574600974966,0.09,200,MMR-d / MSI,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS7a,TOV112D,0,326.0215827597083,0,full,3.1742149683028544,0,0,22.8887715818842,0.19,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS7b,TOV112D,0,326.0215827597083,0,full,1.9564729003991697,0,0,24.2407283688717,0.095,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS7c,TOV112D,0,326.0215827597083,0,full,0.13976810211282714,0,0,0,0.01,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS7d,TOV112D,0,326.0215827597083,0,full,0.4009880764706941,0,0,0.2572822434094403,0.025,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS8,TOV112D,0,326.0215827597083,0,full,1.3722554724341407,0,0,29.286570570825308,0.045,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS10a,TOV112D,0,326.0215827597083,0,full,0.12845149467592337,0,0,0,0.015,200,POLE proofreading,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS10b,TOV112D,0,326.0215827597083,0,full,4.566217099509937,0,0,19.62597849575036,0.32,200,POLE proofreading,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS12,TOV112D,0,326.0215827597083,0,full,0.5734500655266814,0,0,0.3121964757459763,0.025,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS14,TOV112D,0,326.0215827597083,0,full,0.21505850576012175,0,0,0,0.015,200,MMR-d / MSI,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS16,TOV112D,0,326.0215827597083,0,full,0.15745287412064568,0,0,0,0.01,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS17a,TOV112D,0,326.0215827597083,0,full,5.616749090447299,0,0,18.548111844309098,0.415,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS17b,TOV112D,0,326.0215827597083,0,full,0.6396133802470159,0,0,9.14936311293044,0.07,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS18,TOV112D,0,326.0215827597083,0,full,9.216224950497883,0,0,47.709976086050894,0.3,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS19,TOV112D,0,326.0215827597083,0,full,4.685875049707284,0,0,29.746278182511176,0.225,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS24,TOV112D,0,326.0215827597083,0,full,3.4684179100460337,0,0,37.809096899750024,0.115,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS26,TOV112D,0,326.0215827597083,0,full,16.780565680160425,14.137642590278746,0,52.73211971475349,0.535,200,MMR-d / MSI,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS31,TOV112D,0,326.0215827597083,0,full,5.133099846954951,0,0,36.37070339271366,0.23,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS32,TOV112D,0,326.0215827597083,0,full,3.80707576439458,0,0,28.796919432427057,0.19,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS33,TOV112D,0,326.0215827597083,0,full,0.12692702296112443,0,0,0,0.01,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS36,TOV112D,0,326.0215827597083,0,full,1.02499386979473,0,0,20.960100520603056,0.04,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS37,TOV112D,0,326.0215827597083,0,full,2.238502074018664,0,0,23.90241151608338,0.11,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS39,TOV112D,0,326.0215827597083,0,full,3.714163773185635,0,0,29.734332984913262,0.16,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS40,TOV112D,0,326.0215827597083,0,full,0.5786317519275374,0,0,0,0.01,200,clock-like (age),336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS86,TOV112D,0,326.0215827597083,0,full,1.7148018976385555,0,0,21.226569527648113,0.095,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS89,TOV112D,0,326.0215827597083,0,full,23.000684712647892,19.776044723262928,0,72.32575797301048,0.605,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS91,TOV112D,0,326.0215827597083,0,full,0.0698580436082647,0,0,0,0.005,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS92,TOV112D,0,326.0215827597083,0,full,1.071816424737042,0,0,14.96082124617912,0.03,200,other,336,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,EC,FALSE
SBS3,TOV1369,263.37565074044505,659.2714770881632,0.399494987867076,full,139.7990482512049,114.78711515425786,0,415.7215985634243,0.595,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS6,TOV1369,89.53137017031756,659.2714770881632,0.13580349413227336,full,56.445689051157736,63.54770763609434,0,120.54498597014263,0.73,200,MMR-d / MSI,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS29,TOV1369,88.26558306496906,659.2714770881632,0.13388351556602449,full,35.03039011334873,0,0,113.51496795678268,0.48,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS39,TOV1369,66.68460247204122,659.2714770881632,0.10114892694367787,full,97.3651042555544,111.04820268321734,0,194.43060957441224,0.785,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS8,TOV1369,55.365136991136126,659.2714770881632,0.08397926941367166,full,76.385843313138,81.44433022189472,0,155.07173230446787,0.805,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS87,TOV1369,48.29859455835553,659.2714770881632,0.07326055538103712,full,43.41008203619968,47.755478429335966,0,106.4665165568128,0.745,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS30,TOV1369,47.750539090898755,659.2714770881632,0.0724292506962396,full,35.259854478379445,41.61161095666272,0,93.91508670015136,0.615,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS1,TOV1369,0,659.2714770881632,0,full,13.87963779412287,0,0,67.48081959502274,0.335,200,clock-like (age),686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS2,TOV1369,0,659.2714770881632,0,full,0.6134165186710857,0,0,15.105625519426496,0.035,200,other,686,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
