signature,boot_mean,boot_median,boot_lo95,boot_hi95,boot_selected_frac,n_boots,cell_line,reference_set,bootstrap_seed,cache_max_delta,cache_sha256,cache_n_ref_full,cache_n_ref_restricted,cosmic_source,mutationalpatterns_version
SBS17a,0.22767918785319302,0,0,0,0.01,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,25.423957335485213,0,0,108.2367994747685,0.33,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS19,3.4442785706579966,0,0,45.755543926966524,0.075,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS22,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS23,10.724982078055955,0,0,58.24063167989294,0.23,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS24,42.45793209356493,42.894376584609475,0,132.9586826599032,0.505,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS25,22.65422649982107,0,0,125.60668204874095,0.265,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,1.3355380057164101,0,0,0,0.02,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS29,74.2763253540035,77.414423270441,0,187.92980477172952,0.62,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,0.638462314100574,0,0,0,0.005,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS30,7.698169416169627,0,0,73.1378597971957,0.125,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS31,1.4118930113462393,0,0,1.095801735359945,0.025,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS32,3.1585279249033036,0,0,57.141247780916586,0.06,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS33,0.6537807067942337,0,0,0,0.02,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS34,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS35,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS36,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS37,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS38,0.4117605396101045,0,0,0,0.015,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS39,55.601638029386635,46.46448956191935,0,176.63297203927854,0.555,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS4,101.27291951418046,103.18711108962088,0,215.80241734565388,0.84,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,75.72625250279626,0,0,333.76015801324456,0.365,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS41,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS42,0.6661437720803208,0,0,0,0.01,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,151.23082013749956,141.29079249135793,0,405.3890110713972,0.545,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,42.3461996007402,0,0,149.51893865588423,0.38,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7a,1.4394294468707411,0,0,28.632558592399832,0.045,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7b,6.453328818547812,0,0,53.68537503456924,0.14,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7c,0.22524580947166292,0,0,0,0.005,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7d,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,29.794036542215043,0,0,133.02718003628974,0.345,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS84,7.937518777428589,0,0,73.40069282584686,0.135,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS85,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS86,4.596619969250434,0,0,51.429638907505286,0.1,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS87,42.982310231951466,53.59537975196224,0,99.19951748488366,0.62,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS88,0.2368999284312976,0,0,0,0.005,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS89,51.32432519981493,0,0,175.19185658790886,0.49,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS9,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS90,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS91,0.1155802645743271,0,0,0,0.005,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS92,0.28598767855938406,0,0,0,0.005,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS93,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS94,0,0,0,0,0,200,TOV2929D,full,263591523,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,10.850614198701702,0,0,40.05873674804093,0.475,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0.7772013942485456,0,0,9.240576044721584,0.09,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,5.4403139439069195,0,0,20.530739742274058,0.375,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0.1393278205488064,0,0,0,0.01,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS11,0.19620139663719197,0,0,0,0.01,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS12,8.949881574126827,0,0,46.84666270796181,0.3,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,3.4631869123207695,0,0,17.83335733181786,0.27,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,1.698033361201584,0,0,18.503313384178515,0.105,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,9.121092982800906,0,0,38.186438509079444,0.37,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS16,4.274995022471095,0,0,27.528787979504397,0.225,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,1.6780156794785512,0,0,14.166228016371402,0.14,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS19,13.971777331681979,9.602720105717133,0,45.74046689144111,0.505,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,4.481433335243767,0,0,16.905827072930432,0.385,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0.3730971239882152,0,0,0.280163164547741,0.025,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,1.3504379602418568,0,0,18.56705355684954,0.085,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS22,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS23,11.755223697322714,0,0,50.41024521790055,0.39,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS24,9.705931759652596,0,0,40.59351058317966,0.395,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS25,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,18.35345736049928,19.21955847683742,0,55.45460542255446,0.535,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS29,13.453135621881975,11.982279435310405,0,42.33946399655302,0.505,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,2.3463007156648716,0,0,29.516546716562683,0.04,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS30,15.005961119365136,9.155557947784878,0,49.08418713729912,0.515,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS31,14.93117190235246,0,0,63.154412563087014,0.44,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS32,2.5529981151619947,0,0,26.29862260856935,0.135,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS33,2.4997520908885864,0,0,18.74098997544439,0.185,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS34,0.07714314703086844,0,0,0,0.005,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS35,0.15474489558994192,0,0,0,0.01,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS36,0.06535880302100479,0,0,0,0.005,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS37,4.158322008199419,0,0,38.18710848907607,0.145,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS38,0.09968696987605634,0,0,0,0.01,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS39,26.078530006969512,25.91936154630156,0,69.07209596474745,0.68,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS4,10.225634205544422,0,0,46.24580678862155,0.32,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,1.799132078267466,0,0,1.1883044394145676,0.025,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS41,0.04425712138241664,0,0,0,0.005,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS42,0.37257861306188356,0,0,0,0.02,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,0.08745000340595196,0,0,0,0.005,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,13.002637829244998,0,0,118.79787606655584,0.165,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,10.038962815559673,0,0,47.39986024242179,0.335,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7a,0.9469502246661151,0,0,15.814145929944349,0.055,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7b,6.217314535938729,0,0,35.300201241477865,0.27,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7c,0.9712187365322833,0,0,14.804844161814152,0.07,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7d,1.329069887118076,0,0,15.355208385580786,0.1,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,13.982698379788586,0,0,62.293516030443655,0.47,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS84,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS85,0.08276519561218085,0,0,0,0.005,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS86,7.91293036750172,0,0,29.580553166527576,0.37,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS87,44.42841698781025,44.562530594846535,0,82.83846563941952,0.95,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS88,0.5669583483130849,0,0,10.090302157510237,0.035,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS89,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS9,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS90,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS91,0.200151899119128,0,0,0,0.02,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS92,4.434376967228581,0,0,59.64025455253635,0.085,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS93,0,0,0,0,0,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS94,15.861380651330217,0,0,62.577363419816614,0.415,200,TOV3121D,full,98227378,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,15.249155046238442,15.320941572174437,0,44.8531093492236,0.55,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,3.8543783695393175,0,0,16.756072126322028,0.32,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,0.43465538354479943,0,0,11.650423653802594,0.03,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0.664402083689938,0,0,15.420129752376734,0.035,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS11,0.21777655170622728,0,0,0,0.01,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS12,11.781243838416607,0,0,49.81450568662523,0.36,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,0.6922935364819464,0,0,12.68085308513673,0.055,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,0.7566590306197422,0,0,18.87612378720432,0.04,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,17.378267476491693,17.638506527468568,0,49.048110799082394,0.58,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS16,0.7110379355004554,0,0,12.507594727422003,0.04,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,1.8532186410069513,0,0,15.346903844957,0.13,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,1.5431115091685634,0,0,25.715844880775716,0.04,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS19,6.897515458151607,0,0,38.031705638678574,0.27,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,2.8340526451192325,0,0,16.039722371141774,0.235,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0.14706827176201057,0,0,0,0.005,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,3.527956716375764,0,0,25.990085499942936,0.19,200,TOV3121EP,full,117128380,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
