gene_id,OV1369-R2,OV1946,OV2085,OV2295,OV2295-R2,OV3133-R,OV4453,OV4485,OV866-2,TOV1369,TOV3041G,TOV3133G,TOV3291G,OV3331,OV90,TOV21G,TOV3392D,VOA10816,VOA12539,VOA295,VOA4841,VOA6861,TOV112D,VOA4395,TOV2414,VOA8762,VOA8771,VOA5217,VOA5436,BIN67,COV434
ENSG00000075624,305794,116179,328197,97557,545784,166409,472934,139598,219840,215409,394582,123700,202358,262759,109092,399357,101434,82186,202930,277680,107862,178076,74901,78335,494604,193419,243271,107490,162008,100265,338629
ENSG00000075643,744,3308,841,1479,619,577,3226,1019,506,231,1334,722,1395,463,755,2087,537,2091,294,2451,3468,767,14,84,4130,497,726,177,246,388,443
ENSG00000075651,1065,262,165,68,385,77,934,140,706,306,201,101,203,238,2042,1610,169,2534,4062,1733,782,951,586,1766,871,4249,1621,1549,2525,3688,205
ENSG00000075673,0,5,71,0,2,6,10,8,0,1,11,1,1,50,9,0,0,0,0,1,50,13,8,1,0,399,65,4,12,1,2
ENSG00000075702,6160,1051,3096,2414,6137,1300,4036,990,1381,2470,5306,1908,1236,1675,959,3379,58,440,3961,3393,256,9103,1856,974,2267,3211,3763,1712,1976,2676,3432
ENSG00000075711,5901,3012,3250,1716,5850,1692,9097,1149,1305,1445,2984,2874,988,2391,2280,2469,1157,4641,9755,16691,24126,5875,3252,2371,2280,8827,5254,3524,6801,2693,2930
ENSG00000075785,26751,21102,25133,18648,13226,22410,13482,21662,16739,22354,24388,15659,10569,23316,15113,17392,14432,10107,17892,15277,11076,15416,12128,14558,21884,18089,12128,12233,23391,14025,9344
ENSG00000075790,711,461,459,208,1617,210,580,79,206,440,290,251,211,905,1565,291,439,3728,1779,1896,1912,2729,1301,1078,359,1599,1366,1601,2810,2144,1159
ENSG00000075826,172,175,14,39,7,27,76,27,42,25,64,68,13,35,288,532,12,180,830,2119,1297,459,58,1267,121,196,157,177,1405,1841,975
ENSG00000075856,4739,5218,10635,5109,3638,1762,4818,2560,4153,4369,5900,3275,2747,5246,4039,4897,2868,2308,4995,4174,3668,6391,3860,3610,4895,4714,3812,2373,4015,2675,5508
ENSG00000075884,3,7,2,2,1,1,18,1,2,3,2,5,1,4,15,2,4,118,36,70,18,43,20,651,4,70,107,7,29,24,17
ENSG00000075886,20,13,13,37,8,1,26,4,17,19,88,15,13,17,18,31,0,16,20,66,37,49,15,9,25,22,12,35,21,9,31
ENSG00000075891,10,0,4,0,6,0,10,2,2,0,0,4,1,46,2,237,0,28,1781,78,0,8,0,3,2,12,42,3349,13899,381,459
ENSG00000075914,1949,835,2157,1399,3134,1119,2783,953,2033,1757,2694,1140,1721,1746,982,2306,1101,1652,2860,2298,1804,2399,1018,1146,2764,3744,1415,641,907,1652,1587
ENSG00000075945,225,1925,2265,542,530,631,1400,822,200,571,376,492,636,802,1668,1655,751,681,1558,762,779,1128,2173,445,658,1887,2023,943,1955,581,557
ENSG00000075975,2468,2895,2958,1174,1687,1446,4648,1671,1579,1671,2451,1581,1387,1734,1089,2172,1167,2539,3276,4086,2227,2474,2060,1862,2333,1811,2266,1404,1598,1198,1654
ENSG00000076003,11356,2131,1319,5864,4742,3216,5666,3054,2917,6032,16701,3089,2384,4138,1160,6399,1257,1817,3234,7414,766,4549,8566,2226,3455,4055,6821,3943,5317,3705,11495
ENSG00000076043,4922,4624,2132,3927,5686,2145,3165,2105,2487,2430,6183,1600,3439,4505,5680,8626,954,1281,1311,3348,1928,3098,2416,1230,5041,3261,3053,658,3425,1821,1913
ENSG00000076053,414,1564,647,768,1859,602,1613,249,425,282,410,638,458,711,1226,1756,393,861,1268,2766,1099,1155,1846,644,454,2810,2085,474,1853,1050,844
ENSG00000076067,4587,2350,3325,3240,11962,2517,5389,9309,2647,6497,2554,3829,3261,3853,881,5201,5513,5779,6554,20912,17777,3415,2180,1074,19389,3116,2468,2062,3205,1065,1097
ENSG00000076108,8028,10485,14659,7339,10815,4253,13878,13263,8035,7752,6869,5570,5645,12613,5723,8292,10583,9790,9201,11599,10402,19840,5586,5107,13593,9946,8353,5466,10390,5079,6847
ENSG00000076201,5989,3731,10160,3700,7059,3198,10631,3253,5145,4613,5731,4844,4233,6209,1885,5618,5394,8198,11178,9560,7956,9718,4605,5677,10923,5700,5058,3720,5449,6008,5490
ENSG00000076242,2508,659,2213,1354,1623,2211,2257,1014,2621,1846,3060,2362,2458,1651,657,154,1590,2078,2304,4183,1948,3000,2348,1415,3680,2370,2123,759,1464,1940,2577
ENSG00000076248,8517,1814,9207,6479,13079,3557,8858,4371,5567,10591,14455,5191,3387,8774,953,3472,2783,1862,3598,5330,1564,4730,1810,1483,4269,3725,3967,2274,3222,1982,3658
ENSG00000076258,117,101,5,17,38,64,125,40,4,63,57,39,48,72,28,28,21,27,184,166,49,27,70,13,42,265,272,15,66,9,27
ENSG00000076321,374,1403,1171,185,245,434,1034,276,176,297,777,359,510,544,981,539,237,411,594,879,1162,1587,1275,720,648,1215,839,305,1189,410,522
ENSG00000076344,14,36,210,19,57,6,54,71,32,108,39,37,5,97,24,6,259,288,977,8,1230,757,5,9,28,121,524,1487,156,36,11
ENSG00000076351,747,430,1377,559,910,1096,4436,1360,1169,1050,847,1367,3030,986,2223,1985,2597,3277,3144,2512,4656,5887,1443,1391,1542,2529,4460,1133,4057,2092,3138
ENSG00000076356,1,3060,1237,233,745,1497,6087,400,306,1377,2493,1814,185,2783,347,855,738,307,88,898,342,4357,5,369,1123,2525,1666,23,5292,47,7065
ENSG00000076382,7280,1559,2488,3114,6441,4841,5936,1337,2953,3608,6019,4794,15708,5659,1635,5226,68,2183,4164,6847,326,21941,5086,1585,4470,3939,7872,2262,3908,3602,7515
ENSG00000076513,1627,2593,2678,2973,2242,1620,2806,970,1802,2219,2401,2072,5278,3804,4698,1923,2258,1858,3623,1916,9850,2852,1580,643,3493,9072,6218,2360,2766,868,1011
ENSG00000076554,4195,1786,2098,3212,10107,3016,9358,2896,1391,1395,2290,5165,1208,2288,8093,2502,2629,4799,5755,4053,2293,3865,6711,2466,922,6177,4979,7250,9433,3628,4690
ENSG00000076555,907,447,969,762,261,297,1766,688,492,621,1383,454,484,1772,139,740,101,546,992,818,117,2400,2723,1060,856,822,731,529,2710,1235,931
ENSG00000076604,4408,2908,19506,6314,25128,14151,11629,9832,3390,8961,8309,18162,13920,9296,4328,9511,5515,14730,9631,12584,12319,12702,3260,4241,11721,13342,8355,1120,3367,3798,2435
ENSG00000076641,1096,275,30,7,110,49,157,5,267,63,67,141,23,80,1760,1239,176,586,224,463,295,56,195,52,20,2158,469,1733,1102,89,50
ENSG00000076650,1124,1234,9130,681,832,982,1607,1010,1458,668,1472,714,640,738,1229,747,1443,329,3923,814,931,1883,578,479,1050,4514,2939,588,1129,378,785
ENSG00000076662,1189,344,814,519,1255,2202,1112,507,824,955,2308,1677,760,385,257,1196,490,348,502,793,522,489,318,547,921,318,186,346,968,298,492
ENSG00000076685,16726,2994,4602,2209,4459,3272,7253,1861,3459,4251,6360,5779,2511,4206,4829,5953,2894,6513,10118,14197,8547,5654,3106,7131,5675,7859,3360,6847,14292,1715,4846
ENSG00000076706,28801,2262,9751,4875,9699,264,4819,2835,9581,4915,8843,392,843,8457,64,12201,11,17,20,35,266,10036,54,83,1676,341,151,1491,3302,62,10
ENSG00000076716,6338,15,108,632,8263,67,10442,1966,2418,842,2177,51,644,2152,3,7475,272,2811,9277,9979,1186,9593,178,47,1537,3343,2833,3768,5180,468,100304
ENSG00000076770,4,110,125,180,108,236,418,79,0,41,217,350,128,29,351,321,4,96,2935,1391,14,236,810,0,156,2488,18282,10,401,13,17
ENSG00000076826,360,30,3168,2373,3879,1436,4172,1080,525,2218,1627,2069,1297,4160,1323,1531,1685,906,1748,1881,1436,2117,300,448,1471,5410,2781,791,1149,559,363
ENSG00000076864,785,44,11806,17277,1659,1940,1689,4214,492,2540,4579,2761,269,14663,3864,2634,1040,517,2492,1725,668,2411,151,268,1001,1441,660,769,6283,183,215
ENSG00000076924,5176,3562,11534,3020,6934,4486,4660,3642,4859,6110,4590,4881,2455,4264,864,3806,4191,1719,4750,4955,2917,3526,2160,2120,7155,3107,3243,2281,2305,2042,2838
ENSG00000076928,5985,4056,9654,4742,4959,3676,3191,4331,5410,2873,8856,2724,2923,2092,6068,3787,2978,2881,2549,6618,4489,5316,3668,1520,12585,15825,13123,1917,2510,1436,2373
ENSG00000076944,4089,3964,5991,6045,8358,10717,8026,5504,5339,7758,6408,5666,6516,6533,2663,5206,4218,3251,7514,9895,6207,4902,984,171,17000,5761,4782,2147,3026,3360,1121
ENSG00000076984,3342,3119,5208,3121,4825,4233,4317,4013,3707,3813,3399,4110,2983,4734,1108,3044,2416,1708,2224,3615,3532,3249,2843,1829,6356,2982,2064,1832,2338,2115,2459
ENSG00000077009,0,0,47,0,0,2,0,3,0,0,0,6,5,2,6,0,204,1,0,0,0,0,0,0,0,21,1,11,1,2,0
ENSG00000077044,3059,2538,1414,1239,1025,390,2013,2701,925,623,1806,675,1005,1051,1034,767,440,1157,1483,1838,1833,1549,1502,856,3041,3131,2056,559,1047,664,871
ENSG00000077063,528,137,15,10,18,29,816,48,201,26,44,42,60,523,191,12,419,0,138,0,31,20,2,0,5,49,60,0,588,1,15
ENSG00000077080,0,0,26,1,0,0,2,0,0,1,0,3,0,0,0,1,0,0,4,7,0,1,3,2,0,0,1,0,0,1,11
ENSG00000077092,0,152,30,11,3,54,146,25,3,2,17,26,90,458,419,53,23,1275,151,11,3,129,3381,7,472,773,272,8,12,45,62
ENSG00000077097,775,3062,1490,863,1820,2912,9278,261,698,799,483,4546,749,1760,4105,3322,1412,5720,9973,12475,6713,9821,16379,9375,745,9444,7516,7423,7544,7997,8148
ENSG00000077147,3896,6248,3426,799,2916,1936,8481,1063,1882,1001,2506,3579,1996,3999,10247,7647,5006,17051,14785,29953,33937,18740,12209,14281,3336,14879,6522,19109,55613,11502,10555
ENSG00000077150,9059,9692,19836,2823,15250,5272,8149,4965,2370,4515,6772,6923,7035,5679,2085,6610,11025,9575,17683,16630,8277,2948,1225,1724,6636,5211,4036,3954,6072,3249,1615
ENSG00000077152,4720,286,2376,1831,3490,755,3347,938,1040,2412,4722,645,1981,1495,369,2194,91,447,885,2737,108,3882,1631,460,1100,1292,1583,1601,2353,1257,3204
ENSG00000077157,310,596,715,382,168,174,6990,562,176,180,1342,198,282,1152,1053,1076,271,619,388,707,448,2136,773,274,388,4101,2256,564,1573,490,701
ENSG00000077232,5575,4956,1574,1837,2209,1963,6647,496,1504,961,1416,2994,602,1156,12247,5924,797,14863,9235,15833,17440,11351,9116,6259,1691,13009,7437,9394,21169,8206,4730
ENSG00000077235,7779,6055,10951,8277,9216,2515,13984,4975,10682,6024,11605,3937,3769,9076,4910,10420,8789,6527,7202,5173,9745,18779,6582,7668,10078,12078,14404,6206,10707,7374,10335
ENSG00000077238,1454,4993,471,857,2468,1343,2850,697,5069,1383,2032,3100,852,443,2100,5227,8770,13166,4571,4432,6058,1139,820,272,4710,3584,6083,1575,1540,2108,711
ENSG00000077254,1087,5781,1287,2408,2110,1261,7154,865,869,410,1224,984,468,1291,9969,2211,2471,3560,8020,5567,3375,5563,3050,3094,777,4847,2733,935,2653,2035,2029
ENSG00000077264,91,120,6,5,7,5,23,12,111,8,26,3,26,84,5,1727,9,332,11,24,263,32,10,3,11,62,21,3,5,6,12
ENSG00000077274,0,5,2,756,90,9,8,62,3,1,8,4,5,451,0,4,5,1,37,10,90,15,7,0,0,1585,13051,0,1515,0,14
ENSG00000077279,0,4,7,6,4,0,1,0,2,0,1,2,3,31,8,1,2,16,81,10,4,2,3,4,0,61,74,5,1,1,3
ENSG00000077312,5744,2623,4131,4608,12334,3571,7219,3529,6562,8632,9220,4508,4212,5083,1936,6063,2186,1517,6890,9534,1634,4887,5627,4369,9218,6497,5817,2076,3192,4181,6230
ENSG00000077327,1,11,12,3,0,0,3,0,0,0,0,1,0,2,31,0,0,0,8,0,6,47,12,1,0,99,11,0,0,8,2
ENSG00000077348,3075,2230,9647,3858,11733,3171,1776,6379,1682,2846,4505,3405,923,880,1629,1974,3458,915,2856,1821,1409,1667,761,1146,1914,2080,1956,673,1040,492,1249
ENSG00000077380,7358,6523,4212,1734,4142,3064,11427,1128,3079,1464,3415,1707,2118,2113,3926,3021,2232,4153,7286,6881,5476,7945,7454,5737,3447,5808,4884,3751,7923,4425,3788
ENSG00000077420,9516,2,0,4,0,0,8,6,6,0,0,0,0,7,1,7293,19,1587,10629,153,0,6,1,0,0,2,0,1,1,13,0
ENSG00000077454,4815,1825,7021,2508,1893,2075,5305,1295,2731,4281,2832,2249,4939,4470,4336,2230,1238,3283,1857,3132,3103,6447,943,1182,7903,6978,5086,1299,2778,1440,1412
ENSG00000077458,190,467,275,142,269,108,352,40,41,127,114,265,68,87,1267,180,125,683,844,1689,3539,882,1910,2584,112,2154,1520,369,934,1086,1140
ENSG00000077463,1404,678,1579,1086,2053,2537,1644,1099,897,1610,1718,3074,3102,880,1104,1314,1153,817,2400,1597,1401,1144,1043,1047,3912,1106,750,845,755,1019,1006
ENSG00000077514,5362,1318,929,1664,1893,854,5085,987,657,1039,2577,829,814,1565,632,2244,324,1496,955,2719,1583,1581,2145,596,962,4067,1749,1377,1790,1258,2423
ENSG00000077522,0,153,2,30,3,0,6,0,35,0,8,0,13,1553,0,3,0,185,95,2,68,5,185,1,0,18,8,48,162,27,20
ENSG00000077549,18394,6056,19186,17906,24213,17842,18101,10609,16037,24119,43362,12095,9873,16130,14422,19946,9295,5467,15237,12777,9300,10768,8753,9155,19866,10884,6913,7368,5984,8400,12954
ENSG00000077585,191,1082,701,611,300,453,1629,287,301,272,401,450,298,752,216,568,314,213,1862,1565,1450,2090,990,620,424,957,1057,604,3511,1198,279
ENSG00000077616,4,21,17,2,0,0,4,0,3,4,0,1,5,14,77,7,2,7,19,21,202,40,28,30,10,1412,1809,4,15,24,35
ENSG00000077684,2820,1539,727,902,1167,492,1285,473,825,924,1140,888,726,1066,2129,4063,575,1501,7101,9381,2574,2005,3454,3023,1159,3312,2098,3693,7713,1240,3464
ENSG00000077713,2513,2659,66,433,299,833,939,608,362,396,1062,499,983,499,918,670,35,326,2512,614,1126,1030,3236,803,1101,744,1866,335,844,496,49
ENSG00000077721,8672,4773,1496,3296,4257,6506,5165,1963,2794,3335,7074,3680,3662,2365,3702,4838,1051,2396,4555,6203,3013,7131,3632,2269,5173,4382,4913,1851,4092,5454,4656
ENSG00000077782,20305,4760,11192,5799,796,323,4641,599,5726,766,724,2597,1513,16875,581,6968,5091,8049,42071,27058,791,4367,7687,26821,1131,585,513,16609,5611,7008,2408
ENSG00000077800,2,3,8,12,1,5,5,4,2,3,3,0,0,15,0,1,0,6,18,22,45,13,0,15,3,12,1,1,3,17,3
ENSG00000077935,57,37,29,165,359,46,12,11,11,77,2,106,101,70,3,6,5,59,73,29,4,21,6,3,10,110,42,549,1002,6,37
ENSG00000077942,12002,2047,4963,9239,18048,4613,30745,19266,15607,21138,15566,2505,3965,5742,933,2548,2509,9226,11209,298,628,2422,5794,15216,167,52014,17976,36578,6976,2759,2959
ENSG00000077943,0,2,10,4,1,5,1,0,1,1,1,3,1,5,0,2,1,1,430,20,5,7,6,2,3,8,2,3,1,6,19
ENSG00000077984,4,2,1,1,5,10,10,4,15,0,12,6,60,1,8,13,1,3,0,1,19,11,1,2,4,6,3,0,2,8,3
ENSG00000078018,487,316,32,1075,1384,1062,2463,109,72,199,2342,294,577,1084,35,82,0,4,16,654,814,3975,66,150,389,393,947,222,7,26404,320
ENSG00000078043,1126,586,1010,1076,763,312,2089,399,415,455,826,686,285,1006,1042,1242,160,804,1060,2094,1228,1608,1938,1873,495,1491,1026,1051,1494,2119,1512
ENSG00000078053,0,35,1,6,151,0,30,1,1,0,9,12,2,10,0,12,0,5,10,0,7,13,7,2,0,30,119,3,4,72,88
ENSG00000078061,9643,4596,16225,4019,8873,5012,5369,3889,10019,9486,8487,5620,6689,3262,2002,3495,2564,1343,4524,3856,6958,6815,4832,2804,7040,6931,7473,3275,6455,4046,4533
ENSG00000078070,2020,633,2507,3702,3385,2173,3921,2004,1052,2773,4301,2147,817,3600,1613,1886,757,1481,2649,1311,1818,3514,1092,1597,986,5771,2686,729,2154,927,1267
ENSG00000078081,444,1048,4340,6311,2287,640,421,2240,87,364,156,582,19,1018,3538,84,57,2025,3754,1849,2770,8297,71,810,309,4265,3119,115,784,214,19
ENSG00000078098,0,403,0,3,0,1,1,0,5,1,2,0,5,0,1,0,0,13,0,6,81,19,1381,0,0,22,27,0,0,158,0
ENSG00000078114,9,39,363,78,71,190,896,30,3,16,91,218,3,183,3295,30,6,28,178,184,83,1283,983,104,137,1366,829,3517,6986,6734,19346
ENSG00000078124,756,1538,369,195,564,185,1893,257,607,71,617,309,254,463,2435,1433,317,6314,960,7194,3421,2046,1100,976,283,3731,4005,1744,2456,1733,1420
ENSG00000078140,3185,4118,2018,3834,3180,1824,3160,2528,2434,3013,4867,1607,1498,3319,6277,5086,1570,4722,6306,8154,4299,4679,7125,7347,3542,8454,7033,1978,4109,4424,6733
ENSG00000078142,837,2455,838,912,1037,368,1850,177,440,167,303,4172,300,548,938,1654,515,1524,1130,1673,1925,1267,1895,2432,582,1854,2235,1396,1591,1043,1267
ENSG00000078177,59,306,123,137,119,67,103,64,25,51,31,116,12,107,850,156,252,1680,1493,1628,938,863,2783,2127,64,2029,2805,557,1127,1438,981
ENSG00000078237,658,2018,542,275,917,231,1430,461,284,220,939,442,504,377,1309,2404,168,502,2622,2180,2629,1420,1181,2172,693,1124,1060,424,855,2355,2053
ENSG00000078246,2833,2800,3543,2854,3439,470,6187,1897,1373,1123,1420,1067,2936,1728,1338,3013,917,1025,3455,2748,1514,2668,2198,1130,2440,2128,2540,2037,2932,2070,1625
ENSG00000078269,2336,4742,1330,307,656,352,4544,435,3158,923,1560,520,3567,1067,2356,2006,259,504,1077,800,1502,1564,1795,1695,6808,3507,4556,436,832,723,960
ENSG00000078295,15,15,5,21,7,4,30,12,2,50,121,13,12,4095,20,21,23,28,58,87,64,68,18,37,10,379,98,28,33,52,58
ENSG00000078304,4843,3044,1857,2063,2369,2979,5426,2343,2510,2497,7855,3679,2084,1405,4137,4874,3654,3941,5938,6994,5033,8723,8044,4352,3138,6500,6746,6250,10057,4236,8181
ENSG00000078319,1494,230,881,789,473,695,637,439,480,1033,1067,1016,1221,966,390,825,385,909,504,461,366,922,350,426,520,605,535,355,562,348,538
ENSG00000078328,0,1,9,9,4,29,6,90,0,10,14,12,3,4,10,14,2,5,7,17,6,43,6,2,0,23,6,6,21,18,12
ENSG00000078369,53884,21982,23329,32453,41134,14635,95982,29987,38992,25063,38681,15277,13216,22922,24552,35950,13512,10729,18890,12973,23119,25934,24079,22597,41569,18396,14592,13536,14825,17413,18046
ENSG00000078399,80,2,2650,1,324,1,1826,8,0,128,0,0,31,0,5,3317,96,130,111,1264,1022,146,3440,0,91,235,77,15,2,0,0
ENSG00000078401,4253,2530,39,11,1201,938,2851,298,332,570,1563,1298,259,365,277,443,28,387,1101,35,8321,936,221,0,2555,2636,2034,996,1439,6954,430
ENSG00000078403,892,4070,2582,1564,1077,572,2361,895,729,319,929,759,400,869,983,1064,934,1224,1683,1460,1337,3624,5811,2268,579,1280,820,1268,2983,3071,4240
ENSG00000078487,414,115,323,760,99,82,113,228,541,620,517,77,301,846,78,119,64,658,215,516,445,403,221,102,130,486,127,62,386,265,80
ENSG00000078549,0,3,100,133,3,2,3,0,1,0,1,28,2,38,0,1,0,4,4,4,1,4,1,1,4,3,3,652,3147,31,44
ENSG00000078579,0,12,0,0,5,0,9,0,0,0,0,0,0,4,4,11,0,0,0,0,0,5,430,0,0,57,148,0,0,6,0
ENSG00000078596,89,71,1,4,0,0,2,1,0,0,6,0,0,1,1257,5,1,0,0,8,0,0,18,1,0,135,27,1,2344,43,79
ENSG00000078618,8577,15436,8985,7030,6806,5234,22070,4126,3792,2681,10685,4300,2582,3486,9494,13323,5076,8477,11160,14070,14521,15578,11050,10558,3160,9951,11728,3571,6057,8820,9920
ENSG00000078668,13255,6435,6143,5617,13154,6114,9380,3646,3407,10029,12591,4389,6374,6598,3690,8187,5620,3870,5393,8365,2962,4216,5926,5055,3478,5280,5281,3208,4926,5291,8041
ENSG00000078674,958,1612,1049,1583,1991,728,2920,391,109,944,682,1225,197,370,2855,1331,2942,2697,4361,8221,7870,7913,48325,9636,738,9181,5016,5533,15103,5296,5196
ENSG00000078687,546,661,624,627,100,325,637,904,349,221,641,470,507,883,1863,1065,808,507,822,649,821,1029,2196,1255,247,2221,1133,476,855,844,956
ENSG00000078699,1987,1764,4516,2843,1284,1497,4412,1882,1676,1375,1775,2037,1290,1798,1552,2152,2756,3046,3174,2591,2388,3903,3009,1085,1354,5001,3869,1315,2020,1638,1054
ENSG00000078725,138,0,129,11,0,0,206,4,2,1,2613,0,0,168,0,0,42,186,15,1,72,2219,7,0,0,1,0,0,0,25,49
ENSG00000078747,1285,5341,4433,1167,4628,1447,7254,1046,2462,801,2465,1605,1220,1919,3616,1903,4741,4469,5105,7773,7060,6918,7219,3457,1643,8956,6558,2866,5548,3143,3700
ENSG00000078795,39,42,44,33,15,17,3,20,17,11,2,25,38,18,13,26,0,8,25,22,21,87,0,2,8,17,8,16,27,8,98
ENSG00000078804,6991,1794,3905,1250,1669,576,3802,1224,682,4143,531,428,3774,2849,1465,1294,1236,854,628,617,1312,2961,2748,814,2096,4272,3939,277,899,1544,866
ENSG00000078808,45329,10045,26432,13307,17621,10637,27086,18428,26135,16783,23820,9838,8599,15587,9795,24270,11955,8332,23114,7757,18412,18636,6751,15474,18858,26768,14593,20571,15896,12179,9617
ENSG00000078814,136,32,70,53,21,30,117,101,31,135,53,72,52,150,29,30,160,182,68,57,98,289,44,50,34,790,312,65,56,19,36
ENSG00000078898,0,0,25,0,0,0,0,10,2,4,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
ENSG00000078900,22,23,41,325,429,55,6418,99,22,16,499,97,52,323,69,1038,498,76,258,104,292,113,706,95,358,498,996,13,21,31,25
ENSG00000078902,3728,7628,13258,3263,2525,2354,2110,2578,4666,4001,4034,2328,4973,2345,1795,3785,7993,1284,4738,3168,2093,2406,2513,3333,9269,3276,4624,1971,5279,3869,2762
ENSG00000078967,2760,746,4914,1694,3425,1805,1645,634,1212,893,2487,1568,1557,1205,206,1189,1123,2278,2007,1825,861,1112,954,558,845,1535,1499,596,1531,707,806
ENSG00000079101,55,3,85,165,17,66,128,30,42,29,13,125,10,114,53,100,5,13,927,54,80,42,157,123,33,92,124,83,135,121,80
ENSG00000079102,97,42,38,2,2,2,0,46,6,1,1,11,0,6,28,0,0,0,3,3,0,3,497,0,0,4,17,0,0,9,9
ENSG00000079112,5,6,6,3,15,4,16,3,4,6,13,15,20,17,96,262,236,25,658,38,24,38,7,8,9,5513,7834,12,2840,14,20
ENSG00000079134,401,1023,918,214,494,180,2804,156,287,141,224,546,104,248,1846,374,212,1224,3036,1498,2056,5034,1444,1034,121,7275,5445,1086,1969,1650,1607
ENSG00000079150,1062,273,96,72,159,52,289,21,325,40,128,35,70,74,410,628,8,102,151,155,250,208,451,267,54,471,199,227,419,42,63
ENSG00000079156,23,1007,44,138,117,11,544,25,29,5,148,55,66,103,177,154,3,27,709,470,74,361,1820,1244,113,408,108,31,313,936,998
ENSG00000079215,727,500,674,1175,1386,1145,17269,441,74,2022,2735,685,1037,2135,0,0,28,29,987,2,2329,3719,1,264,51,6642,9671,1,1,10,161
ENSG00000079246,29817,15133,16564,18250,24289,20078,37396,6789,15466,9854,25380,12778,11952,16468,15170,35989,8488,5456,17185,32591,12315,15170,27012,12244,20207,21695,21957,9106,17327,10983,20001
ENSG00000079257,136,295,2,32,134,145,305,133,35,81,191,94,314,267,80,168,52,11,7,684,102,568,5,2,461,611,442,299,810,3,378
ENSG00000079263,0,827,0,5,3,1,58,1,513,1,13,1,41,2,39,11,1,458,9,1066,103,4,9,1,26,125,16,5,3,0,2
ENSG00000079277,2433,1908,1865,1968,2202,1315,3559,1550,1101,2596,3311,863,1214,1330,1209,1669,1082,2046,1292,3350,2675,2168,1172,576,1702,1696,1500,454,1021,1287,987
ENSG00000079308,1516,487,3206,1130,902,12010,6137,1060,5631,3983,2160,12410,315,10194,3396,618,339,466,1673,252,107,1669,29,721,128,4432,7144,941,1525,43,75
ENSG00000079313,3793,3399,5868,1957,6014,1302,5280,2585,2332,2413,2536,1800,3253,2099,1561,2544,2083,2235,3606,4694,3394,2984,2802,1968,6155,3483,3206,1658,1495,2346,3218
ENSG00000079332,9623,3303,5406,2977,6337,3242,10421,3737,4814,3862,4498,2866,1821,4309,4187,9486,1799,5966,7478,10526,6307,10042,4612,5140,3121,7042,4666,3199,4649,4426,4772
ENSG00000079335,217,652,82,81,125,129,997,164,116,70,155,147,108,179,293,379,70,109,379,675,334,771,538,1140,256,705,200,71,268,505,419
ENSG00000079337,1617,180,9983,11297,9682,3980,2941,12369,1290,18511,8255,11670,4114,10278,314,5967,7855,36286,6459,25482,14081,9665,119,150,1180,269,317,3701,3726,67,219
ENSG00000079385,2,1,30,51,123,179,230,25,15,15,46,46,119,51,583,793,409,214,1735,2139,252,194,14,419,437,2551,472,88,92,28,23
ENSG00000079387,1076,1159,955,1101,603,422,2864,604,431,326,694,797,594,871,1014,1097,251,1561,1109,2262,1070,2038,1963,670,556,1391,1985,751,1693,1123,1960
ENSG00000079393,0,1,101,3,3,7,4,6,9,8,7,4,0,0,520,14,2,132,0,13,1,18,1,10,2,141,12,6,7,6,5
ENSG00000079432,5207,5734,46600,7763,6048,4158,6446,8036,5388,3451,6203,4573,3855,6410,5077,8648,4399,2660,8612,5612,5639,9713,6722,4764,10307,10864,10495,4664,8516,7583,10539
ENSG00000079435,364,204,1868,110,157,168,69,189,131,154,398,262,96,385,141,681,611,81,436,449,144,482,49,35,714,621,715,108,171,84,490
