gene_id,OV1369-R2,OV1946,OV2085,OV2295,OV2295-R2,OV3133-R,OV4453,OV4485,OV866-2,TOV1369,TOV3041G,TOV3133G,TOV3291G,OV3331,OV90,TOV21G,TOV3392D,VOA10816,VOA12539,VOA295,VOA4841,VOA6861,TOV112D,VOA4395,TOV2414,VOA8762,VOA8771,VOA5217,VOA5436,BIN67,COV434
ENSG00000260644,0.059799,0.1812378,0.538998,0.0214187,0.0851028,0.0697277,0.17284,0.0539828,0.15437039,0.0125675,0.2489944,0.10321468,0.32862769999999997,0.0816011,0.8443676999999999,0.0659193,0.0921439,0.424269,0.3421172,0.3366577,0.5015756,1.3087309999999999,0.1809099,2.692136,0.0566011,4.099281599999999,10.448405000000001,0.37018910000000005,0.6435689,18.543371,2.7631700000000006
ENSG00000260649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260660,0,0,0.1417915,0.304366,0.0826303,0.8463982,0.1617866,0.242964,0.012781,0.18743490000000002,0.0917553,0.298142,0.2407329,0.952885,0.0669584,0.0413008,0.500148,0.1685613,0.20796340000000002,0.0215859,0.0781298,0.0646163,0,0,0.0708599,0.423246,0.0478702,0.0602826,0.3605687,0.0649159,0
ENSG00000260662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260668,0.0458544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603344,0,0,0,0,0,0,0,0,0,0,0.063155,0,0,0,0
ENSG00000260674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260678,0,0,0,0,0,0,0,0,0,0,0,0,0.236488,0,0,0,0,0,0,0,0,0.0851685,0.266186,0,0,0,0,0,0,0,0
ENSG00000260680,0,0,0,0,0,0,0,0,0,0,0,0,0.157831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260685,0,0.659141,0,0,0,0,0,0,0,0,0,0,0,0.152219,0.390749,0,0,0.0569735,0.234015,0.069236,0.0421683,0.208292,0.257709,0.065548,0,1.65293,0.740945,0,0.0382764,0.176398,0
ENSG00000260688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260689,0,0.0870035,0,0,0,0,0.0263359,0,0,0.0490143,0,0,0,0.0333949,0.0428394,0,0.0344832,0.0754225,0,0.160109,0.0835723,0.13767,0.722311,0.0433677,0.023115,0.177924,0.274691,0,0,0.117021,0
ENSG00000260690,0,0,0,0,0,0,0,0.18469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260691,0.0965342,0.953789,0.0595322,0.118725,0.0764499,0.0065180453104,0.0258505,0.0118631,0.2662977,0.0454325,0.0403411,0.00501878,0.052354,0.300776,0.143171,0.15348,0.252353,0.7646757,0.0446237,0.28138978000000003,0.5277876,0.4807694,2.939273,0.22393,0.033798,0.6443680056287899,1.042972,0.0424043,0.113053,0.99721,0.751582
ENSG00000260702,0.0486158,0,0.0976643,0,0,0.0263924,0,0,0,0,0,0,0.125897,0,0,0.03199,0.0374501,0,0,0.0248336,0,0,0,0,0,0,0,0.885253,1.04233,0.0423227,0
ENSG00000260714,0.0176781,0.051124,0.0107195,0.00641652,0.010427,0.00957851,0.0828394,0.0136281,0.0161932,0,0.0161423,0.00507761,0.0075984,0.0525872,0.0334194,0.0175398,0.0357633,0.0384241,0.0254637,0.0593662,0.0763577,0.0547837,0.0248335,0.00868356,0.0433584,0.173746,0.0850323,0.0585908,0.055705,0.046384,0.0395757
ENSG00000260722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387295,0.0265079,0,0,0,0.0437253,0,0,0,0,0,0,0,0
ENSG00000260724,0,0,0,0,0,0.048232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548511,0,0,0,0,0,0,0,0,0
ENSG00000260726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260727,3.51794,6.66019,0.466103,7.55561,1.31684,0.375998,2.35573,2.44294,6.1944,0.830611,3.6542,1.3891,0.572573,5.00303,2.05801,1.20959,0.934498,4.85017,1.33768,3.75995,3.78849,4.17918,2.84711,2.95397,1.1708,0.347767,0.0664131,4.54317,2.07367,2.86872,4.19316
ENSG00000260729,0,0.0682904,0.058615,0.0965763,0,0.014287,0.0415429,0.0600152,0.0393323,0.0145178,0.0397907,0.00995209,0.0153173,0.0905338,0.1658,0.00572265,0,0.255109,0.262715,0.122211,0.200229,0.193813,0.0173992,0.672521,0.0256757,0.485122,0.246765,0.123438,0.160309,1.39165,0
ENSG00000260731,0,0,0,0,0.0430262,0,0,0,0,0,0,0.0155219,0,0,0,0,0,0,0,0.013897,0,0,0,0,0,0.0309088,0.0370327,0,0,0,0
ENSG00000260734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260735,0.511759,1.81964,0.45530099999999996,5.587969999999999,1.194965,0.5591200000000001,1.48482,0.81535,0.603046,0.237446,0.692763,1.70572,0.433034,0.729168,3.70022,0.478852,0.603006,7.54129,6.6574,12.7435,10.9366,6.31031,1.99834,4.52081,0.723765,6.1926,6.99071,9.97569,6.63655,7.81193,5.37584
ENSG00000260746,0,0,0,0,0,0,0,0,0.0145857,0,0,0,0.0697953,0,0,0,0.037134,0.0270349,0.0184981,0.106746,0.0199644,0,0.0304495,0.0155921,0,0,0,0,0,0,0
ENSG00000260747,0.207906,0.140364,0.168848,0.921165,0.319087,0.22997,0.904815,0.108843,0.372888,0.306454,0.517433,0.639513,0.122545,0.210652,0.415056,0.18816,0.107862,0.36448,0.243153,0.803093,0.356911,0,0.274724,0.690189,0.14544,0.565298,0.0998361,0,0.317552,0.491233,0.252432
ENSG00000260762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124718,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260765,0,0,0,0,0,0,0.0187781,0,0,0,0.0446024,0,0,0.0471571,0.0303989,0,0,0,0,1.25654,0,0.0784953,0,0,0.0833916,0,0.108725,0,0.0714254,0,0
