gene,n_paired,rna_min,rna_max,rna_range,rna_iqr,rna_sd,prot_min,prot_max,prot_range,prot_iqr,prot_sd,range_ratio_floor_sensitive,range_ratio,iqr_ratio,sd_ratio,complete30,rna_n_zero_lines,rna_has_zero,concord_spearman,is_adc_target
SCAI,30,0.7323987648496335,2.4676725808648494,1.735273816015216,0.7588443684807591,0.4966104182811445,7.894998758759677,9.683524512927756,1.788525754168079,0.37798356636463915,0.38396940205872476,1.0306879166050853,1.0306879166050853,0.49810419904858677,0.7731803198726882,TRUE,0,FALSE,0.0091,FALSE
SCAMP1,30,0.5297075339997807,5.447597709473706,4.917890175473925,2.4473653380465836,1.3998275595770266,11.23499263896538,12.41299304188098,1.1780004029156004,0.4205863398941485,0.2945475496485805,0.23953369450794607,0.23953369450794607,0.1718526994542827,0.21041702432089657,TRUE,0,FALSE,0.4523,FALSE
SCAMP2,30,4.600023910556627,7.424338276374919,2.8243143658182923,0.7203826409883494,0.6416362633871538,11.37050502235156,12.18528012391537,0.814775101563809,0.26872451047985635,0.22064792964964378,0.28848598138534165,0.28848598138534165,0.3730302414161065,0.3438831971323729,TRUE,0,FALSE,0.6276,FALSE
SCAMP3,30,5.387080454246696,7.760507101401667,2.3734266471549708,0.6648744849241508,0.5444476171891712,12.65074297953891,13.71786940878494,1.0671264292460307,0.2729886123058094,0.2663875061355364,0.4496142446724429,0.4496142446724429,0.41058668740604787,0.48928032325831383,TRUE,0,FALSE,0.7588,FALSE
SCAMP4,30,4.347449448422625,6.6505282065531315,2.303078758130506,0.9732917488437582,0.6489119261428596,9.71387726231448,10.87016368752522,1.156286425210741,0.4089910359022806,0.27397688405521015,0.5020611740387643,0.5020611740387643,0.4202142229071086,0.4222096605370348,TRUE,0,FALSE,0.4167,FALSE
SCAP,24,4.76851258658285,6.474973757418869,1.7064611708360191,0.6723672767302649,0.4787179092775479,8.747146030599719,9.97884916976411,1.2317031391643916,0.44797317137451387,0.3079037488389979,0.7217879669427011,0.7217879669427011,0.6662626021198059,0.6431841025201409,FALSE,0,FALSE,-0.26,FALSE
SCAPER,26,0.5438924586934696,3.671964171620415,3.1280717129269457,1.6928155733309087,1.0331757573579157,8.623231030454141,10.61647607399869,1.9932450435445492,0.4318563106152773,0.4454587077980141,0.6372120675198537,0.6372120675198537,0.25511125808319746,0.43115482010259465,FALSE,0,FALSE,-0.1802,FALSE
SCARA3,23,0,8.096024076411293,8.096024076411293,5.269964231571526,2.849734709137782,9.025641653404548,11.81609341823868,2.790451764834131,0.5627800935718668,0.6539818067002429,0.3446694004980095,0.3446694004980095,0.10679011637315103,0.22948866243697194,FALSE,1,TRUE,0.7243,FALSE
SCARB1,30,3.452990975151688,7.522207971012965,4.069216995861277,1.7901758620210293,1.2706480672908125,10.47481922057512,12.15045914515252,1.6756399245774016,0.5539418558057605,0.43960293665489447,0.4117843620238643,0.4117843620238643,0.3094343229387445,0.3459675011289202,TRUE,0,FALSE,0.774,FALSE
SCARB2,30,3.034120542228031,6.745606309093012,3.711485766864981,1.54122783687923,1.0225322916115043,12.10651959974602,14.01502922185452,1.9085096221085003,0.4472286908509737,0.38563942613461316,0.5142171469838562,0.5142171469838562,0.2901768837477975,0.3771415624702159,TRUE,0,FALSE,0.2934,FALSE
SCARF2,24,0.13954022007070493,9.219896945946218,9.080356725875513,4.060329681861449,2.4059690388265293,8.701652469914142,10.79169469768315,2.0900422277690076,0.4247881922496788,0.4491029517938191,0.2301718193309734,0.2301718193309734,0.10461913823089744,0.1866619829874708,FALSE,0,FALSE,0.7296,FALSE
SCCPDH,30,0,7.772862182676681,7.772862182676681,1.2125389410498029,1.3261182270491174,13.19015502877016,14.69019982977436,1.500044801004199,0.20726755678500552,0.258850597946215,0.1929848704055679,0.1929848704055679,0.17093682501079557,0.1951942086809335,TRUE,1,TRUE,0.3726,FALSE
SCD,30,4.801996707460396,10.428161238773285,5.626164531312889,2.2129197714574937,1.4468373533808059,10.10096708918965,13.2583284501785,3.1573613609888493,0.9566766917984229,0.6899976978524242,0.5611925039547441,0.5611925039547441,0.43231422310820045,0.47690066629819555,TRUE,0,FALSE,0.4768,FALSE
SCD5,30,0.22476218220149027,6.390870567478375,6.1661083852768845,1.9644986347586717,1.4835875599761965,7.54179996468871,10.35420754282784,2.81240757813913,0.6723950272248151,0.6501539929651363,0.45610738611965557,0.45610738611965557,0.34227309468576717,0.4382309548184455,TRUE,0,FALSE,0.859,FALSE
SCEL,30,0,6.703737083058085,6.703737083058085,2.6072075492984497,1.8635825886918123,12.86646885816593,15.27363425475968,2.407165396593749,0.962045166622902,0.624803080988557,0.3590781331023885,0.3590781331023885,0.36899446953571846,0.33526986395980063,TRUE,3,TRUE,0.4663,FALSE
SCFD1,30,2.138629697760221,6.283946547123565,4.145316849363344,2.4841051092432096,1.3471204335590345,13.93835295221772,14.78625941273249,0.8479064605147695,0.2579702371922181,0.18168963672085328,0.20454563338023116,0.20454563338023116,0.10384835820043442,0.13487260098997758,TRUE,0,FALSE,-0.1106,FALSE
SCFD2,30,1.3211942525448217,4.278258387210536,2.957064134665714,0.9386669304458297,0.7090251019048056,10.2170243017123,11.31808109173398,1.1010567900216799,0.23166790910565283,0.2307753233975724,0.3723479572573256,0.3723479572573256,0.24680523153789993,0.3254825855637429,TRUE,0,FALSE,0.1911,FALSE
SCIN,30,0.0820785126044697,8.191785370084116,8.109706857479646,3.4613582205721274,2.6156257569042007,13.5754923349908,16.68746128093111,3.11196894594031,0.721053062046769,0.8143736744053178,0.38373383904377717,0.38373383904377717,0.20831506480932396,0.31134946284104237,TRUE,0,FALSE,0.6663,FALSE
SCLT1,11,0.3754094925194043,6.395839958678574,6.02043046615917,1.0788552575237846,1.6279504878455175,8.93994896342717,10.60004479414844,1.6600958307212696,0.398027996785153,0.4686907657654555,0.27574370969861134,0.27574370969861134,0.36893549344025695,0.28790234670204007,FALSE,0,FALSE,0.5909,FALSE
SCLY,30,2.9162167066120688,5.388713245801243,2.472496539189174,1.0394323766963076,0.6846452890468343,10.78017352354082,11.52420914453805,0.7440356209972308,0.26798285084545626,0.18452121494399867,0.3009248381966304,0.3009248381966304,0.257816532228102,0.26951359761912597,TRUE,0,FALSE,0.1164,FALSE
SCML2,30,0.03966595174081746,3.1782612880755106,3.138595336334693,1.1973655705762,0.8669617408606054,9.993750970255832,11.15547169180565,1.161720721549818,0.32931873009057533,0.2756252012452523,0.37014033255605866,0.37014033255605866,0.2750360776885371,0.31792083578180497,TRUE,0,FALSE,0.487,FALSE
SCO1,30,3.1561799371752497,6.12116737963495,2.9649874424597003,1.1225030481790235,0.8121721506077129,11.27197345295965,12.53886086115719,1.2668874081975403,0.47078440308290226,0.33493324170589917,0.4272825544065554,0.4272825544065554,0.41940590170033887,0.41239193126147367,TRUE,0,FALSE,0.6191,FALSE
SCO2,30,4.289404026454042,6.659608791636738,2.370204765182696,0.7651127383650271,0.582119272785872,12.02887979854555,12.66778670488938,0.6389069063438306,0.2820497942535809,0.17317896082734244,0.26955768367741995,0.26955768367741995,0.3686382151423781,0.29749738399581377,TRUE,0,FALSE,0.1813,FALSE
SCOC,30,2.16027796208571,6.263616288183055,4.1033383260973455,2.3342123751417114,1.352612563417869,9.179186787052403,11.07075297303851,1.8915661859861075,0.5628653461486159,0.4442348049216628,0.46098226265080167,0.46098226265080167,0.24113716135809796,0.3284272355116542,TRUE,0,FALSE,0.1266,FALSE
SCP2,30,3.1501461259630457,7.11234576374604,3.9621996377829944,1.7249437070992606,1.1287235196636498,14.5540846170896,15.85311538522713,1.2990307681375288,0.31205738078677747,0.3669882014233059,0.32785596055033395,0.32785596055033395,0.18090873313862896,0.3251356023241771,TRUE,0,FALSE,0.1177,FALSE
SCPEP1,30,1.8894683636165386,8.09367317805951,6.204204814442971,1.1143447407097202,1.1477205169714502,12.08925564659,13.81696219204111,1.7277065454511096,0.5608166021656995,0.42638621083398426,0.27847348646987363,0.27847348646987363,0.5032702912103469,0.37150700412597987,TRUE,0,FALSE,0.5973,FALSE
SCRIB,30,5.86163907266462,8.291115366933656,2.429476294269036,1.1539906708859764,0.737733937955149,14.27070826841313,14.97545892329389,0.70475065488076,0.25514482550669015,0.17439472079177817,0.29008336345706165,0.29008336345706165,0.22109782335658112,0.23639243339565683,TRUE,0,FALSE,0.5942,FALSE
SCRN1,30,2.4456189208948365,7.349219020722233,4.903600099827397,0.8408130062920902,0.952434468255922,12.64559583611235,14.08931299470909,1.4437171585967405,0.5401525290776892,0.3446029384437409,0.29441984036331964,0.29441984036331964,0.6424169524442935,0.3618127545034889,TRUE,0,FALSE,0.7895,FALSE
SCRN2,30,2.998047317779987,6.449578706657786,3.4515313888777994,0.799519537214862,0.7145809652528584,9.691728956011058,12.06713262157551,2.375403665564452,0.26404158899956087,0.48664456200127937,0.6882173151369687,0.6882173151369687,0.3302503274896241,0.6810208858965023,TRUE,0,FALSE,0.2343,FALSE
SCRN3,30,1.9967296619983452,5.163326274885637,3.1665966128872913,1.5781272841265386,0.940095481933406,8.837700654112528,10.20491164940982,1.3672109952972917,0.36461010455012044,0.30087514420453754,0.43176039212985634,0.43176039212985634,0.23103973185022572,0.3200474313372466,TRUE,0,FALSE,0.2044,FALSE
SCYL1,30,5.757463697447032,7.689665705294251,1.932202007847219,0.5588305099322204,0.41554142283500883,12.66723678812214,13.46571978160352,0.7984829934813789,0.2464213585472841,0.18854859414643962,0.4132502658824044,0.4132502658824044,0.440959028126743,0.453741994865583,TRUE,0,FALSE,-0.01,FALSE
SCYL2,30,0.8701923553197559,4.8842520527375255,4.014059697417769,2.5099345288312978,1.3801267782440598,12.08936910304001,12.99564906699151,0.9062799639514996,0.2704736811780233,0.24031815557530709,0.22577640400677307,0.22577640400677307,0.10776124957488994,0.17412759419179208,TRUE,0,FALSE,0.6182,FALSE
SCYL3,30,0.9798380485788105,3.2234742944929176,2.2436362459141073,0.5882448371132867,0.5556251726577723,8.859709260434347,10.07751108217883,1.2178018217444837,0.3247641059812061,0.2992919582436519,0.5427804190461918,0.5427804190461918,0.5520900235604815,0.5386580251791356,TRUE,0,FALSE,-0.1181,FALSE
SDAD1,30,1.8123268989755925,5.402771061021334,3.590444162045742,1.7675180910862682,1.0238296199456378,12.15642376038738,12.93152948043423,0.7751057200468505,0.3907774311121859,0.2313507301539185,0.21588017667575016,0.21588017667575016,0.22108822143485093,0.225966045176738,TRUE,0,FALSE,0.0318,FALSE
SDC1,30,1.8633450002305283,8.275855340829517,6.412510340598989,2.483490709809507,1.7751684137512695,9.134408224138657,10.89114044681689,1.7567322226782327,0.6452694801223746,0.42132268565610764,0.27395390094827315,0.27395390094827315,0.2598235932889273,0.23734237404876557,TRUE,0,FALSE,0.5266,FALSE
SDC2,30,0.11180802126754547,9.96822697053783,9.856418949270283,4.065037234536202,2.813143700940356,8.654021375350021,11.44880264823881,2.7947812728887893,1.0983820371191513,0.7942181689070178,0.28354935877555204,0.28354935877555204,0.270202208183333,0.28232406636089463,TRUE,0,FALSE,0.8269,FALSE
SDC4,30,0.08444802506557868,9.216699788206324,9.132251763140745,1.503720798892278,2.1918645621480546,11.38397522260203,12.39705142104516,1.0130761984431302,0.47606157649018677,0.2878666133195762,0.11093388845586481,0.11093388845586481,0.316589074807557,0.13133412451244858,TRUE,0,FALSE,0.6396,FALSE
SDCBP,30,2.314430871318422,8.251500343006926,5.937069471688504,1.936784329290096,1.5023008275426275,12.61246997098814,14.13917547169029,1.5267055007021497,0.3902561007533496,0.35860219681425476,0.25714799329574867,0.25714799329574867,0.20149693223529597,0.2387019898010936,TRUE,0,FALSE,0.6494,FALSE
SDCCAG8,30,1.3393212170334492,6.528161502148231,5.188840285114782,2.0607102598046,1.3381040776051494,8.284768001616785,9.766243244538224,1.481475242921439,0.36311744413764124,0.2979610015313238,0.2855118218171688,0.2855118218171688,0.17620984920610464,0.22267401057815683,TRUE,0,FALSE,0.4429,FALSE
SDE2,30,1.8198193928992539,3.744333347381359,1.924513954482105,1.0107776977597056,0.5506430573363955,11.93899268731702,13.12538295516854,1.18639026785152,0.23287818568880425,0.23109462821275573,0.6164622839384829,0.6164622839384829,0.2303950573948723,0.4196813618800914,TRUE,0,FALSE,0.2418,FALSE
SDF2,30,5.218074589462629,7.483915505149321,2.2658409156866925,0.531377519250519,0.47718195153067083,11.75447253916032,13.54928509746744,1.79481255830712,0.5459033811105503,0.42712727520024807,0.7921176398049016,0.7921176398049016,1.0273362371078838,0.8951035843458436,TRUE,0,FALSE,0.39,FALSE
SDF2L1,30,4.7858718007030765,7.837835855479519,3.051964054776443,1.269088694463278,0.8515521447086792,11.96052314950818,13.33039364370404,1.36987049419586,0.42226161830535247,0.3495649518541638,0.448848829674766,0.448848829674766,0.332728216828009,0.4105032839459901,TRUE,0,FALSE,0.7046,FALSE
SDF4,30,6.2132768562754945,8.791639430039446,2.5783625737639513,0.6879715100461112,0.5936051979863654,13.38356105075082,14.45932317815033,1.0757621273995088,0.30861917405661643,0.291046516969348,0.41722686263983705,0.41722686263983705,0.44859295704836855,0.4903031812333172,TRUE,0,FALSE,0.3766,FALSE
SDHA,30,5.816809670450354,8.574235096721871,2.757425426271517,0.8206220040995404,0.639102983096542,14.79091449636544,15.85838090331626,1.0674664069508193,0.24760127582936953,0.24903742922416022,0.38712430689166655,0.38712430689166655,0.3017239052723912,0.38966713630022437,TRUE,0,FALSE,0.3962,FALSE
SDHAF2,30,4.930731472167846,6.233040680404124,1.3023092082362782,0.7293250276051317,0.39969685340115296,9.762634262843106,11.24930866064787,1.486674397804764,0.5883895088577393,0.3980379023390386,1.1415679075310943,1.1415679075310943,0.8067589710856636,0.9958494768022369,TRUE,0,FALSE,0.1039,FALSE
SDHAF3,30,1.554219474464869,5.610708033782294,4.056488559317425,1.3103970612558684,1.0396586100873981,9.192568057245392,11.57777095740713,2.3852029001617385,0.42631391553941533,0.4458407262547657,0.5879969498947855,0.5879969498947855,0.32533186172658335,0.4288337747881359,TRUE,0,FALSE,0.3504,FALSE
SDHAF4,30,2.4158608628138367,4.384486902046247,1.9686260392324106,0.6099141623693196,0.49526136443660607,10.10547912652608,11.88892044359576,1.7834413170696806,0.5466278344241715,0.3952804660124451,0.9059319959849075,0.9059319959849075,0.8962373201840385,0.7981249788424418,TRUE,0,FALSE,0.5493,FALSE
SDHB,30,5.5669403160727455,7.742394593846049,2.1754542777733032,0.6485202942875556,0.5455149893784682,14.14127147871432,15.47216965156486,1.3308981728505405,0.38732702910112593,0.31886186690021784,0.6117794276112242,0.6117794276112242,0.5972473529554405,0.5845153169182623,TRUE,0,FALSE,0.285,FALSE
SDHC,24,7.020429671457018,8.75089846428091,1.730468792823892,0.740198554067268,0.4804594507940074,8.363306797295404,10.29358773835816,1.9302809410627564,0.5573599345167395,0.44930200571565804,1.1154670624905045,1.1154670624905045,0.752987061990515,0.9351507291055289,FALSE,0,FALSE,0.0574,FALSE
SDHD,30,4.721340250428903,6.906521555110753,2.1851813046818496,0.9239738091039991,0.5959454926343629,8.690066494714374,10.80243420530084,2.112367710586465,0.6445734383963124,0.5053097135589544,0.9666784655628445,0.9666784655628445,0.6976100751398697,0.8479126359782415,TRUE,0,FALSE,0.3499,FALSE
SDR39U1,30,4.460300978914638,7.244474222639155,2.784173243724517,0.7623325262332532,0.6372103910334933,11.12517887459999,12.49857663855754,1.3733977639575485,0.36158541549779777,0.3191199829348259,0.49328746587632993,0.49328746587632993,0.4743145583521414,0.5008078766845662,TRUE,0,FALSE,0.4928,FALSE
SDSL,30,1.7863484061231731,5.768588143453106,3.9822397373299325,1.280670188430824,0.975292897748728,11.43074219379871,12.83160881981453,1.4008666260158193,0.3710969090849954,0.318842996301751,0.35177857648396926,0.35177857648396926,0.28976774226289437,0.32692024830462463,TRUE,0,FALSE,0.5915,FALSE
SEC11A,30,5.693164343182942,8.51448328336578,2.821318940182839,0.8523933175389988,0.740573921826548,11.41057405265945,12.26470877799767,0.8541347253382199,0.1824796984725161,0.21822004707180448,0.30274305863585443,0.30274305863585443,0.2140792222531323,0.2946634233805959,TRUE,0,FALSE,0.2178,FALSE
SEC11C,30,4.340050135332468,6.782034592658628,2.4419844573261607,1.3167713912979009,0.767284487091552,9.114467401840358,10.31995908250177,1.205491680661412,0.421267097014729,0.3463970886927819,0.4936524788455695,0.4936524788455695,0.3199242478981101,0.4514584805510997,TRUE,0,FALSE,0.127,FALSE
SEC13,30,5.83301182816633,7.820602599316121,1.987590771149791,0.6748519330688811,0.4693393010588787,13.17977105864964,13.73157613867928,0.5518050800296397,0.1815244495991486,0.13530614082120654,0.27762509669454183,0.27762509669454183,0.26898411444665843,0.28829066842674733,TRUE,0,FALSE,0.1328,FALSE
SEC14L1,30,4.511663259241549,7.0710956461591525,2.559432386917604,0.832016565640461,0.731638869547713,7.486719458740305,8.652436377014393,1.1657169182740876,0.41210021681266795,0.31261741614690797,0.4554591573634001,0.4554591573634001,0.49530289880159506,0.42728377230718056,TRUE,0,FALSE,0.2814,FALSE
SEC14L2,30,0.6374002832327467,7.922456807232884,7.285056524000137,1.7000488253900268,1.5226335169218814,10.25641686583854,12.25466374092689,1.9982468750883502,0.3392029437454731,0.3909377358002913,0.2742939424704885,0.2742939424704885,0.1995254128466886,0.25675103789295367,TRUE,0,FALSE,0.7384,FALSE
SEC14L3,19,0,0.23861568222408525,0.23861568222408525,0.0851068401347223,0.0738249931367721,6.831773866411029,8.737976519184594,1.9062026527735645,0.4619120031174262,0.4564989502674909,7.988589161476149,7.988589161476149,5.4274368827021355,6.1835285161727915,FALSE,3,TRUE,0.0791,FALSE
SEC16A,30,3.262079891069654,6.276577600944028,3.0144977098743744,0.869293577966749,0.7351115421561111,13.69249523422531,14.56545844569949,0.872963211474179,0.1785356758611485,0.18890003623827617,0.28958828152851995,0.28958828152851995,0.20538018499887917,0.25696785508798425,TRUE,0,FALSE,0.6227,FALSE
SEC22A,30,2.7748913447871426,5.5952393968222855,2.820348052035143,0.3941605959240988,0.5396652620932355,9.523498206946345,11.14860451033202,1.6251063033856763,0.40796725559356517,0.3454729863422428,0.5762077138717014,0.5762077138717014,1.0350280058743493,0.6401616161140959,TRUE,0,FALSE,0.4816,FALSE
SEC22B,30,2.877204561443491,5.427412750188438,2.550208188744947,0.8774930672133459,0.6888167867528331,13.25220585575201,14.47784874512164,1.225642889369631,0.42094646058720997,0.27316887187396444,0.4806050324749431,0.4806050324749431,0.47971485623699495,0.39657696665860315,TRUE,0,FALSE,0.269,FALSE
SEC23A,30,1.2394732540628157,7.320730109353269,6.081256855290453,2.5269986266150637,1.4830625828918291,13.47836560424071,14.30816863191994,0.8298030276792314,0.37720259568864734,0.24823471821631546,0.13645255371138215,0.13645255371138215,0.1492690149158939,0.16737979980068116,TRUE,0,FALSE,0.7037,FALSE
SEC23B,30,4.5389690268302445,6.543619051659656,2.0046500248294112,0.8420389019244006,0.5471085514318357,12.53561763326542,13.17380313725291,0.63818550398749,0.16398684092741433,0.14572958267485198,0.318352578296951,0.318352578296951,0.19474972065143054,0.2663631966516766,TRUE,0,FALSE,-0.2467,FALSE
SEC23IP,30,2.306224436305495,5.7386333140753205,3.4324088777698254,1.1502889268989929,0.7972292648167822,13.82075506157301,14.77224776494506,0.9514927033720504,0.3633328096597239,0.23383103175354075,0.2772084379382778,0.2772084379382778,0.31586221614704657,0.29330462650198796,TRUE,0,FALSE,0.636,FALSE
SEC24A,30,0.7365823634680562,3.972717832029222,3.236135468561166,1.4369037120964605,0.9133090666224088,11.62603547590128,12.59549544701903,0.9694599711177503,0.37218467005574496,0.23673689325451663,0.2995733585741349,0.2995733585741349,0.25901851802771314,0.2592078650111455,TRUE,0,FALSE,0.6529,FALSE
SEC24B,30,1.3723085904116612,4.371432011384392,2.9991234209727304,1.5656312345336207,0.9397961585712399,12.18773112520614,12.96596478125596,0.7782336560498209,0.18257843150842845,0.17055539813643839,0.2594870389820136,0.2594870389820136,0.11661649785801315,0.18148126759289118,TRUE,0,FALSE,0.6721,FALSE
SEC24C,30,4.589826166169551,6.693033768571924,2.1032076024023727,1.0244711017418666,0.6177490708613584,13.84129589938042,14.47432802672475,0.6330321273443307,0.1809851084616234,0.16342977339441037,0.3009841380476443,0.3009841380476443,0.17666199481264214,0.26455689065874605,TRUE,0,FALSE,0.341,FALSE
SEC24D,30,1.2020468193066243,5.826646688899174,4.62459986959255,1.8581134470448544,1.2930803962425381,12.52200249805883,13.50715135832852,0.985148860269689,0.43805433455378306,0.27713019070679024,0.2130235886454076,0.2130235886454076,0.23575220084137766,0.21431783477042984,TRUE,0,FALSE,0.6627,FALSE
SEC31A,30,4.544149411006559,7.931763756088404,3.387614345081845,0.8625941758428057,0.8164154354589216,14.67102623115048,15.56096799386647,0.8899417627159902,0.3065490457935436,0.22034492284156554,0.2627045678939257,0.2627045678939257,0.3553803797643625,0.2698931368411791,TRUE,0,FALSE,0.7633,FALSE
SEC61A1,30,6.3949484902062075,8.807179243918767,2.41223075371256,0.8726031206946914,0.5902932329275552,11.02957756281005,12.78270464999868,1.7531270871886289,0.5931429932350305,0.39179860553995793,0.7267659134560269,0.7267659134560269,0.6797397111791454,0.6637355532551771,TRUE,0,FALSE,-0.0069,FALSE
SEC61A2,13,1.8786203180892156,4.824509885981986,2.945889567892771,1.602931505231445,0.9180608823246936,7.301215587913252,8.438828769268245,1.1376131813549923,0.4956699779044742,0.3260978000428265,0.3861696628936231,0.3861696628936231,0.30922717301816655,0.35520280443393776,FALSE,0,FALSE,0.2363,FALSE
SEC61B,30,6.887537309396598,8.99639174075988,2.108854431363281,0.8585339268916963,0.5526293210395741,12.53141957736781,13.59470296900533,1.063283391637519,0.27408144482753904,0.26389987098184176,0.5041995198076111,0.5041995198076111,0.3192435805301778,0.4775350509549669,TRUE,0,FALSE,0.0536,FALSE
SEC61G,30,6.7653330891179015,9.202128360107226,2.4367952709893244,0.7296613697364762,0.5546459922999519,10.33038063391481,12.02732276435804,1.6969421304432295,0.7113291912178141,0.46262848361995845,0.6963827247392356,0.6963827247392356,0.9748757721334721,0.8340968654647187,TRUE,0,FALSE,-0.1484,FALSE
SEC62,30,2.973671369725205,7.901071475066952,4.927400105341746,2.5715991270508365,1.4794769728984194,13.08116659142738,14.12085815160008,1.0396915601727006,0.49556389412219026,0.29560532482413204,0.21100205746344428,0.21100205746344428,0.19270651047798157,0.19980393763413326,TRUE,0,FALSE,0.0483,FALSE
SEC63,30,2.581256341952421,7.318482560957521,4.7372262190051,2.368349793936585,1.395069533854778,13.10793574628547,13.98521222016979,0.8772764738843204,0.34522836158735615,0.22625928078638602,0.1851877941494134,0.1851877941494134,0.14576747171013538,0.16218494870373884,TRUE,0,FALSE,0.2169,FALSE
SECISBP2,20,2.942136455634935,5.994574542632346,3.052438086997411,1.1312137609933028,0.7890695816879459,5.590760975254098,7.712891306172541,2.1221303309184423,0.7598955716333853,0.5729347235428054,0.6952246926672037,0.6952246926672037,0.6717524112915066,0.7260889747101978,FALSE,0,FALSE,-0.4256,FALSE
SECISBP2L,24,0.5208673471441979,4.675532579716636,4.154665232572438,2.9001360194129635,1.4876970677671406,8.7432307173990491,9.993425090448374,1.2501943730493252,0.42969694217861054,0.3143677497482866,0.30091338364589343,0.30091338364589343,0.14816440998018723,0.21131166859131867,FALSE,0,FALSE,0.0809,FALSE
SEH1L,30,2.6178425884939998,6.505302365370701,3.8874597768767014,1.253891698330757,0.9991814093446751,13.12123517671276,13.59275080538606,0.4715156286733002,0.1405721635138395,0.11198588534472269,0.12129144884738322,0.12129144884738322,0.1121086962302854,0.11207763104616802,TRUE,0,FALSE,0.3281,FALSE
SEL1L,30,1.454333843850072,6.253737190339382,4.79940334648931,1.480506156223519,1.1971839167575966,12.58777157557313,13.72782785377779,1.1400562782046588,0.2210446125825296,0.26803716876287936,0.23754125167216722,0.23754125167216722,0.14930340657709326,0.22388971737009308,TRUE,0,FALSE,0.3486,FALSE
SEL1L3,30,1.203153159670177,7.584704904062218,6.381551744392041,1.535053386527073,1.320289944481949,9.41301326988346,10.92880644436736,1.5157931744838997,0.31634459056565767,0.2959178221698192,0.23752736563108548,0.23752736563108548,0.20608051377376538,0.22413093684958002,TRUE,0,FALSE,0.3695,FALSE
SELENBP1,30,0,6.259008288500232,6.259008288500232,3.84516011150632,2.1970747303013614,10.43725225357647,12.98994976674179,2.5526975131653202,0.3973654094951051,0.5232116722373426,0.4078437662169946,0.4078437662169946,0.10334170696976241,0.23814013470792425,TRUE,1,TRUE,0.7829,FALSE
SELENOF,30,5.942578873906381,8.807306523657628,2.864727649751247,0.8197332490564442,0.679296916083993,12.04425850164122,13.37222556395789,1.3279670623166702,0.38528009139004027,0.31697047964051134,0.46355787518997893,0.46355787518997893,0.4700066659898422,0.4666155139755101,TRUE,0,FALSE,0.6681,FALSE
SELENOH,30,6.117964982554786,8.820744024332,2.702779041777215,0.6380886538352515,0.5425974911913642,11.69635663764614,12.70565018818762,1.0092935505414804,0.3611904916022759,0.2783797473662813,0.3734280660537527,0.3734280660537527,0.5660506411316505,0.5130501926115648,TRUE,0,FALSE,0.4981,FALSE
SELENOK,30,4.598325569972817,6.003219520955789,1.4048939509829719,0.5811853071705997,0.36673957336779606,7.269528553379461,8.463797455347992,1.194268901968531,0.37775342263404443,0.2950326850840479,0.8500776169852028,0.8500776169852028,0.6499707029296246,0.8044746367967367,TRUE,0,FALSE,-0.0024,FALSE
SELENOM,12,3.378572229044511,7.99971654457095,4.62114431552644,1.3901421085082637,1.2087271200617788,7.535587452641122,8.602847361689012,1.0672599090478894,0.2653085729170144,0.33374549316970625,0.23095143457477313,0.23095143457477313,0.19084996511738803,0.2761131835551504,FALSE,0,FALSE,0.7203,FALSE
SELENON,30,4.219905752562207,6.3051588861665575,2.0852531336043505,0.8345237123835192,0.6135007334724388,9.118514846934213,9.96083664527984,0.8423217983456279,0.38650643839586074,0.26380247581426686,0.40394222877376934,0.40394222877376934,0.463146142716476,0.42999537151509865,TRUE,0,FALSE,0.6214,FALSE
SELENOO,30,3.3351444949375684,6.296785922652818,2.9616414277152496,0.6310596851224304,0.5447819736632561,9.841079868007078,10.53256901231963,0.6914891443125519,0.19494135332264406,0.17894619257054908,0.23348172329085745,0.23348172329085745,0.3089111187396228,0.3284730428344907,TRUE,0,FALSE,0.127,FALSE
SELENOS,30,4.558096717231532,7.362147006647994,2.8040502894164625,0.9666838843052332,0.7057047705219431,10.90722892964344,12.54668172879186,1.6394527991484207,0.480061453258271,0.3846343817019533,0.5846731085160386,0.5846731085160386,0.4966064512426383,0.5450358248499235,TRUE,0,FALSE,0.5867,FALSE
SELENOT,30,4.95777190495207,7.305836228490265,2.3480643235381953,0.6466399363287048,0.5559937098169145,9.706752243184434,10.66088825177319,0.9541360085887565,0.237258853494426,0.21423585536089101,0.4063500301180041,0.4063500301180041,0.3669103007176792,0.38532064586025194,TRUE,0,FALSE,0.224,FALSE
SEMA3A,10,0.2505656630928441,7.720741821023584,7.470176157930739,3.1099691988171445,2.51510804999828,10.09511425259228,12.18561619502636,2.0905019424340807,0.6144705186669928,0.6443816130158239,0.27984640498935115,0.27984640498935115,0.19758090173391504,0.2562043459787998,FALSE,0,FALSE,0.6121,FALSE
SEMA3B,23,1.1450481977359854,9.068306294434313,7.923258096698328,2.7953793033411305,2.041900509023251,9.624093228338976,12.0422813482393,2.4181881199003232,0.385972421589603,0.43884038830373573,0.3052012304014175,0.3052012304014175,0.13807515177932236,0.21491761540999677,FALSE,0,FALSE,0.582,FALSE
SEMA3C,30,0.1408532421697682,7.123153409403489,6.982300167233721,3.58782940133347,2.1484543467344097,10.60199283487628,12.44662849283607,1.84463565795979,0.4005525844623872,0.4014843739636917,0.2641873900833178,0.2641873900833178,0.11164203747076598,0.18687126146009883,TRUE,0,FALSE,0.5564,FALSE
