subtype,symbol,gene_id,log2FoldChange,padj,n_group,evidence
MC,TAC3,ENSG00000166863,5.754388981133503,0.018851869159755973,3,"descriptive; model-level, source-confounded"
MC,EGFL8,ENSG00000239974,3.250981923510766,0.018979057279356074,3,"descriptive; model-level, source-confounded"
MC,PTPRK,ENSG00000273993,2.9073509392400805,0.019732081231856824,3,"descriptive; model-level, source-confounded"
MC,HAAO,ENSG00000162882,3.728340188454193,0.020084649927656566,3,"descriptive; model-level, source-confounded"
MC,ZNF552,ENSG00000178935,1.445397050234991,0.020358937066715797,3,"descriptive; model-level, source-confounded"
MC,VAMP5,ENSG00000168899,4.125442600901451,0.020991500095550255,3,"descriptive; model-level, source-confounded"
MC,PPT2,ENSG00000236649,2.6413476358117265,0.022590738108682184,3,"descriptive; model-level, source-confounded"
MC,ENTPD8,ENSG00000188833,3.811038692461862,0.023153870518184055,3,"descriptive; model-level, source-confounded"
MC,FUT3,ENSG00000171124,4.475712887839915,0.024366889825013668,3,"descriptive; model-level, source-confounded"
MC,CFB,ENSG00000241534,4.316229130910007,0.024604784079389257,3,"descriptive; model-level, source-confounded"
MC,NWD2,ENSG00000174145,6.754521092408124,0.024609140958121497,3,"descriptive; model-level, source-confounded"
MC,IYD,ENSG00000009765,3.4872755475306567,0.02543791807003536,3,"descriptive; model-level, source-confounded"
MC,ATP1A4,ENSG00000132681,4.121441467289099,0.02624875575489448,3,"descriptive; model-level, source-confounded"
MC,DAP,ENSG00000112977,2.0798253920379417,0.026351258694551,3,"descriptive; model-level, source-confounded"
MC,CDH17,ENSG00000079112,3.8542200297198543,0.026795133158969517,3,"descriptive; model-level, source-confounded"
MC,GKN2,ENSG00000183607,8.060413910390812,0.026795133158969517,3,"descriptive; model-level, source-confounded"
MC,RRBP1,ENSG00000125844,1.6815101341097762,0.027011729057349554,3,"descriptive; model-level, source-confounded"
MC,ABHD2,ENSG00000140526,1.907506969734076,0.02844851923058103,3,"descriptive; model-level, source-confounded"
MC,CTNND2,ENSG00000169862,4.661462417395401,0.02990911906764696,3,"descriptive; model-level, source-confounded"
MC,TSG101,ENSG00000074319,1.1748874979100445,0.03062011608987879,3,"descriptive; model-level, source-confounded"
MC,ENOSF1,ENSG00000132199,1.5172768652944688,0.03062011608987879,3,"descriptive; model-level, source-confounded"
MC,WNT16,ENSG00000002745,4.238710858844978,0.03209933958020911,3,"descriptive; model-level, source-confounded"
MC,CTSV,ENSG00000136943,3.0390326221615305,0.03219674699917792,3,"descriptive; model-level, source-confounded"
MC,SLC44A4,ENSG00000204385,4.626982399562356,0.03219674699917792,3,"descriptive; model-level, source-confounded"
MC,SULT1E1,ENSG00000109193,6.699782011781708,0.03391423365709006,3,"descriptive; model-level, source-confounded"
MC,PIP5K1B,ENSG00000107242,4.8538833048439525,0.034724457229858965,3,"descriptive; model-level, source-confounded"
MC,SLC6A4,ENSG00000108576,3.8546401348582537,0.03527657723515413,3,"descriptive; model-level, source-confounded"
MC,CYP2A6,ENSG00000255974,3.971276124985268,0.03527657723515413,3,"descriptive; model-level, source-confounded"
MC,RGL1,ENSG00000143344,3.1784046081786665,0.03638026935305141,3,"descriptive; model-level, source-confounded"
MC,RALBP1,ENSG00000017797,1.2311316271499837,0.0366767242881676,3,"descriptive; model-level, source-confounded"
MC,ABCA8,ENSG00000141338,4.1672052149021654,0.0366767242881676,3,"descriptive; model-level, source-confounded"
MC,DNAH8,ENSG00000124721,7.068096419949848,0.036919902512744754,3,"descriptive; model-level, source-confounded"
MC,LRAT,ENSG00000121207,2.7022247195874294,0.037674846193699006,3,"descriptive; model-level, source-confounded"
MC,ATP8A1,ENSG00000124406,4.060197512413003,0.038050394370850844,3,"descriptive; model-level, source-confounded"
MC,LRP2,ENSG00000081479,5.010044253031688,0.0383105413569098,3,"descriptive; model-level, source-confounded"
MC,PCDHB1,ENSG00000171815,1.464181130368276,0.03866921813239484,3,"descriptive; model-level, source-confounded"
MC,ZNF225,ENSG00000256294,1.7549122008985258,0.03866921813239484,3,"descriptive; model-level, source-confounded"
MC,MYRFL,ENSG00000166268,4.6843765992655255,0.03975588151134655,3,"descriptive; model-level, source-confounded"
MC,SMPD3,ENSG00000103056,1.8607789634143332,0.03993384631382853,3,"descriptive; model-level, source-confounded"
MC,ATP10B,ENSG00000118322,3.0825668673940156,0.041455888690721913,3,"descriptive; model-level, source-confounded"
MC,B3GALT2,ENSG00000162630,5.8526928680155175,0.041876871515420445,3,"descriptive; model-level, source-confounded"
MC,PMEL,ENSG00000185664,1.8728941828660934,0.042198837660795484,3,"descriptive; model-level, source-confounded"
MC,CHKA,ENSG00000110721,1.485044979619676,0.0422232621151896,3,"descriptive; model-level, source-confounded"
MC,CYMP,ENSG00000240194,7.130712700224935,0.042759177212112844,3,"descriptive; model-level, source-confounded"
MC,SIGLEC14,ENSG00000254415,4.85066531061269,0.042759177212112844,3,"descriptive; model-level, source-confounded"
MC,MAGEA10,ENSG00000124260,5.6251879594756735,0.04334666881316036,3,"descriptive; model-level, source-confounded"
MC,LINC00854,ENSG00000236383,1.3592154924963014,0.04546989071366742,3,"descriptive; model-level, source-confounded"
MC,TARDBPP2,ENSG00000238213,6.078528274522871,0.045899806269780304,3,"descriptive; model-level, source-confounded"
MC,NPY4R,ENSG00000204174,4.681799887751186,0.04604527260599083,3,"descriptive; model-level, source-confounded"
MC,C6orf222,ENSG00000189325,6.975729789386691,0.046545599730470205,3,"descriptive; model-level, source-confounded"
MC,XKRX,ENSG00000182489,3.2150578486054138,0.04809789971920803,3,"descriptive; model-level, source-confounded"
MC,PEG10,ENSG00000242265,3.4672369450044465,0.049315222631503106,3,"descriptive; model-level, source-confounded"
MC,CROT,ENSG00000005469,2.1128550114866833,0.049325906776727324,3,"descriptive; model-level, source-confounded"
MC,NOX1,ENSG00000007952,2.2126039303325005,0.04964738377042977,3,"descriptive; model-level, source-confounded"
MC,INO80C,ENSG00000153391,1.3557568581635726,0.04993974810337144,3,"descriptive; model-level, source-confounded"
