bundle_path,bytes,sha256,recovery_inventory_record,recovery_inventory_hash_match
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3121D_P68.96_ceaa2123d23bcdaae717012af0de56/.command.sh,698,f70f642546ce4d3260c2a43c3ac6ff16db5ee85d569f6e415988e244e59ab92d,C01577,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3121D_P68.96_ceaa2123d23bcdaae717012af0de56/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01579,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3121D_P68.96_ceaa2123d23bcdaae717012af0de56/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01581,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3121EP_P68.16_fda4442888f0e2b4b65817a33a17d5/.command.sh,702,bab309d86c1a2ebd07a073d4f82a64a1532702e4e911b44c5601dcf0391d1a42,C01584,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3121EP_P68.16_fda4442888f0e2b4b65817a33a17d5/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01586,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3121EP_P68.16_fda4442888f0e2b4b65817a33a17d5/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01588,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3133D_P66.3d_de394ce78ca6f4f7430349d2d49c90/.command.sh,698,064e3a561570a27994bb994954e49c82f3b227c27bd972376745753964761ad8,C01591,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3133D_P66.3d_de394ce78ca6f4f7430349d2d49c90/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01593,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3133D_P66.3d_de394ce78ca6f4f7430349d2d49c90/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01595,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3133G_P65.88_4b018ca712993eb48e717c6f5af079/.command.sh,698,4937716c33d3ac7f9fe661b7cc0e160e6bd6d1c797055e90a4740660bf26397f,C01598,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3133G_P65.88_4b018ca712993eb48e717c6f5af079/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01600,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3133G_P65.88_4b018ca712993eb48e717c6f5af079/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01602,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3392D_P69.a0_b412be85b4ae656bd8ffb7530b658f/.command.sh,698,e177d939bf3a9f719a2d08952116502111069b586f4823466283ebb5947601e0,C01605,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3392D_P69.a0_b412be85b4ae656bd8ffb7530b658f/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01607,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV3392D_P69.a0_b412be85b4ae656bd8ffb7530b658f/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01609,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV81D_P23.a5_c66150f956d90d786643f4b3d08453/.command.sh,690,0c5dd777b4af303ff9fd5c81343337e134d489f07361c3e2a5888c6822497db5,C01612,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV81D_P23.a5_c66150f956d90d786643f4b3d08453/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01614,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV81D_P23.a5_c66150f956d90d786643f4b3d08453/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01616,True
scratch_archive_extract/SeqCap_EZ_Exome_v3.targets.bed,5787820,4c003431f839e70b6987050ff5e72df5634bf3126b987591376722e0edc90bb4,C01865,True
scratch_archive_extract/hglft_genome_2576bc_8f0.bed,12069837,50d7957997e6628e7e1f5eda8b301d271bce3abeaf7c1d57386bb9ad7e33aa3e,C01872,True
scratch_archive_extract/hglft_genome_2576bc_8f0.sorted.bed,12069837,4ef9dd25ad6b5250df6a598324f211dd21143bd9b2660c280b992fbfe4c847e6,C01874,True
scratch_archive_extract/hglft_genome_ignored.txt,681,0452e1d469e9fd2c3b49c73a614c0a4949adaa501b26c5a051f8ef42bc7c77e4,C01875,True
scratch_archive_extract/intervals.antitarget.bed,1489392,2e5e6be663829a6f409ddf49a44032842ff2dea1a523e5423707efacd451fa21,C01876,True
scratch_archive_extract/intervals_sorted.bed,12069837,a6dea4882ab9518a33b268145d7dbcfba9cf3fac43a6b87a2727a46b91ee30d4,C01877,True
scratch_archive_extract/intervals_sorted.target.bed,13941386,2177970ffdbc933e488067f812e3ae4760310bd9a40fadf4e2fa5389480d955d,C01878,True
scratch_archive_extract/references/Homo_sapiens_assembly38.dict,581712,07523b4a0afd1127ae909f92f8b3911aff096461aed7eff3f1acf5bdfc1dc103,,not listed
scratch_archive_extract/references/Homo_sapiens_assembly38.fasta.fai,160928,edefd93c489dc1baefad312f40388089f8db5cf6dcc3ba0955669ead274e8b6b,,not listed
scratch_archive_extract/samplesheet.csv,3247,bb760df4c001967ca73afd00df957eb58cf2c44968458293bf6492b31924d03a,C01886,True
