cell_line,signature,cosine,group,cosmic_source,cosmic_genome,n_snv_used
TOV2929D,SBS3,0.7802704846498403,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS94,0.743089836553061,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS89,0.7055761070213319,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS4,0.68693510840519,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS92,0.6792093296996182,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS29,0.6767919242081156,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS24,0.6723526784852086,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS25,0.6679602171549508,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS8,0.6600967309250011,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS18,0.6516394429574772,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS42,0.601703799292326,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS44,0.5928312882241557,MMR-d / MSI,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS6,0.571979803692426,MMR-d / MSI,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS39,0.5560331310524915,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS35,0.5425882610007828,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS15,0.5399013089038879,MMR-d / MSI,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS36,0.5007468317217572,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS32,0.4922074798130978,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS84,0.47843298327217343,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS10c,0.46778690897242503,POLE proofreading,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS93,0.46705727398510055,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS31,0.4580197843267297,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS30,0.4554609558958882,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS87,0.4493305701697992,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS20,0.44426040702901604,MMR-d / MSI,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS23,0.44020207339014567,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS9,0.4279270762892965,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS14,0.40977383362319963,MMR-d / MSI,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS11,0.39510240874755903,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS19,0.3826516028760878,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS37,0.3815208921834753,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS1,0.3792391109250385,clock-like (age),COSMIC_v3.2,GRCh38,883
TOV2929D,SBS41,0.3790129164440224,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS12,0.37774801442748485,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS38,0.36414200735477276,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS26,0.3591769562194165,MMR-d / MSI,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS86,0.35322282311290093,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS7b,0.3524812603749441,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS16,0.34990068072484676,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS10d,0.3140339530174003,POLE proofreading,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS85,0.2980931866090472,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS88,0.2883259299528479,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS7a,0.27162531873233453,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS10b,0.25017135516482114,POLE proofreading,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS21,0.24949114537963,MMR-d / MSI,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS10a,0.23764195327474763,POLE proofreading,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS91,0.23644130638461508,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS7c,0.2283021688322711,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS33,0.22296075065295884,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS22,0.21840798563153366,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS7d,0.2174618266950176,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS13,0.19071206352116038,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS2,0.17270071824428945,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS17a,0.1466841164959777,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS90,0.12909485235059953,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS34,0.12802973720979224,other,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS28,0.07539925937986482,POLE proofreading,COSMIC_v3.2,GRCh38,883
TOV2929D,SBS17b,0.034327057870955614,other,COSMIC_v3.2,GRCh38,883
TOV3121D,SBS5,0.7791791719392616,clock-like (age),COSMIC_v3.2,GRCh38,316
TOV3121D,SBS40,0.7016833101018207,clock-like (age),COSMIC_v3.2,GRCh38,316
TOV3121D,SBS92,0.694714390706784,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS3,0.6806081164297566,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS94,0.6659556887948865,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS6,0.6357143846744407,MMR-d / MSI,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS87,0.6104579410635146,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS31,0.5837002688541273,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS30,0.5695929507034447,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS25,0.564431770753678,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS23,0.5476685099113536,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS89,0.5444988285603286,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS42,0.5263795572303782,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS19,0.5261240059778484,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS7b,0.5222819206837517,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS1,0.5199357373663401,clock-like (age),COSMIC_v3.2,GRCh38,316
TOV3121D,SBS32,0.5051364918024107,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS15,0.5044167100451228,MMR-d / MSI,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS39,0.49885523352853467,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS44,0.49695223368262154,MMR-d / MSI,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS35,0.4825916040280787,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS4,0.45668410477424637,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS24,0.4559425344805968,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS11,0.44954846565956424,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS8,0.44765234243945645,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS29,0.4448999958056521,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS18,0.42236632689022124,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS84,0.41835482030485016,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS93,0.4115597845389686,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS37,0.391354019890941,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS7a,0.38179736817645726,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS9,0.37581789812967564,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS26,0.372504172153965,MMR-d / MSI,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS10c,0.3705652403241691,POLE proofreading,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS20,0.36691989727862073,MMR-d / MSI,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS12,0.36307742184555114,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS41,0.3511323821638769,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS86,0.3510232693085469,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS10b,0.3368781358805117,POLE proofreading,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS16,0.3304052655796772,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS36,0.31300849244211154,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS14,0.30478550253669423,MMR-d / MSI,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS85,0.27785488689892746,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS2,0.2759881928693229,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS88,0.26107973456406663,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS21,0.2543669479483532,MMR-d / MSI,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS7d,0.24755160051882705,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS33,0.2273611758788232,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS38,0.21774677526347921,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS7c,0.21471510242017627,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS13,0.19649947907911647,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS10d,0.19574170614872038,POLE proofreading,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS17a,0.17396692370498695,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS91,0.16299695853236695,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS10a,0.15301476795504157,POLE proofreading,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS34,0.10270040505937433,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS22,0.09886430137763302,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS90,0.0786895765459736,other,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS28,0.05524111940075937,POLE proofreading,COSMIC_v3.2,GRCh38,316
TOV3121D,SBS17b,0.020548432200772068,other,COSMIC_v3.2,GRCh38,316
TOV3121EP,SBS40,0.725380124901725,clock-like (age),COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS5,0.7213394849961764,clock-like (age),COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS3,0.7095838373742313,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS94,0.7036230294165841,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS24,0.6660771851303224,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS92,0.650884430504194,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS29,0.6417876316619762,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS4,0.5977841803918463,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS6,0.5909184847725979,MMR-d / MSI,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS25,0.5844170981601161,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS18,0.5764317415994581,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS89,0.5690178488272892,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS8,0.5660367189942811,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS42,0.5644766351277168,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS87,0.5394370240869777,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS15,0.5289253597312122,MMR-d / MSI,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS35,0.5279578468520986,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS39,0.5219151776852831,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS31,0.509636965449206,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS44,0.49182414328377594,MMR-d / MSI,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS23,0.47270115399229834,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS1,0.47169946066173424,clock-like (age),COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS30,0.4703078185791303,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS36,0.4578904743731089,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS32,0.45378626441746356,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS10c,0.43618831018637727,POLE proofreading,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS19,0.4216348650711567,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS84,0.4168265875264881,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS93,0.41241597289318405,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS7b,0.3978409476952273,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS9,0.37210689597584706,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS14,0.3699602485501205,MMR-d / MSI,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS20,0.3687970493338169,MMR-d / MSI,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS11,0.36791282339194575,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS86,0.3516965404319161,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS37,0.34310370599819034,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS26,0.3372968503876734,MMR-d / MSI,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS12,0.3336542060198483,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS41,0.3303627588594975,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS10d,0.2911083168711047,POLE proofreading,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS38,0.2827980174061588,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS16,0.28211528771551786,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS7a,0.2802315730667649,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS21,0.2682866708478603,MMR-d / MSI,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS85,0.2510288180317335,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS10b,0.23527331817060956,POLE proofreading,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS10a,0.23025494031127586,POLE proofreading,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS91,0.22605482760177217,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS7c,0.22318393722134228,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS7d,0.21868087406501618,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS88,0.21211713212143937,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS33,0.2039750782382167,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS2,0.19495524241963497,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS13,0.18950954567051745,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS17a,0.15879937603201202,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS22,0.12465167779201534,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS34,0.11284267248819774,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS90,0.09652266496929732,other,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS28,0.03413500386609763,POLE proofreading,COSMIC_v3.2,GRCh38,400
TOV3121EP,SBS17b,0.019554825317429934,other,COSMIC_v3.2,GRCh38,400
TOV3133D,SBS5,0.7359489379623468,clock-like (age),COSMIC_v3.2,GRCh38,411
TOV3133D,SBS40,0.7251934918997176,clock-like (age),COSMIC_v3.2,GRCh38,411
TOV3133D,SBS94,0.7203773993846198,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS3,0.7135194178072272,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS24,0.6883927339075016,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS29,0.6487565475471917,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS92,0.6328723203550436,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS4,0.6148768429347404,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS89,0.5774324522889257,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS18,0.5627371857312214,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS25,0.5605360954902732,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS8,0.5579769547546994,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS35,0.5576514499176188,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS87,0.5405382854794734,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS42,0.5398663790990882,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS6,0.5335784591752786,MMR-d / MSI,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS39,0.5192621453699006,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS31,0.5072304084887147,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS44,0.49137744529942784,MMR-d / MSI,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS15,0.4467348686974212,MMR-d / MSI,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS30,0.4394813270715822,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS23,0.4362690635146253,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS36,0.4283590249903626,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS7b,0.416201598589322,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS32,0.41297301115498475,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS20,0.4054607742885224,MMR-d / MSI,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS1,0.3949268744964667,clock-like (age),COSMIC_v3.2,GRCh38,411
TOV3133D,SBS11,0.3929813756553973,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS84,0.39289097223556024,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS93,0.3858054216686307,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS10c,0.3820667442127075,POLE proofreading,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS9,0.38033667628755147,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS14,0.36685255891052315,MMR-d / MSI,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS19,0.3594566006207484,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS12,0.35051837329184526,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS37,0.3400227741093126,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS16,0.3384375854749577,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS26,0.3329610228403876,MMR-d / MSI,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS86,0.3230356159911104,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS41,0.31759691636209747,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS7a,0.31190168454934497,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS38,0.2869160161971321,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS88,0.27654621144524244,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS85,0.24388719589379879,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS10d,0.23119026438013818,POLE proofreading,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS13,0.22578798372422193,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS7d,0.22333745577909664,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS21,0.2215288389555568,MMR-d / MSI,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS7c,0.20858268091586737,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS91,0.20718896040687956,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS10b,0.1955383784964951,POLE proofreading,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS17a,0.17490886708370323,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS33,0.16191995571224,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS2,0.15898353373155028,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS10a,0.1530787479973781,POLE proofreading,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS22,0.13194455358490864,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS34,0.08571592251513094,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS90,0.07603514979696338,other,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS28,0.05680704609843977,POLE proofreading,COSMIC_v3.2,GRCh38,411
TOV3133D,SBS17b,0.05387334196793506,other,COSMIC_v3.2,GRCh38,411
TOV3133G,SBS5,0.7929264044723573,clock-like (age),COSMIC_v3.2,GRCh38,430
TOV3133G,SBS40,0.7460073931041585,clock-like (age),COSMIC_v3.2,GRCh38,430
TOV3133G,SBS3,0.7448122248854049,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS94,0.7185441659773559,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS92,0.6855367830087116,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS89,0.6654549843099518,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS25,0.6493122675672037,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS24,0.5922229333490354,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS4,0.5876713072879267,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS6,0.584066881843542,MMR-d / MSI,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS35,0.5784598465896567,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS29,0.5730920107974636,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS87,0.5724956350530755,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS8,0.5627196006961268,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS39,0.5559187547427827,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS31,0.5199553128128973,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS44,0.5196871878131013,MMR-d / MSI,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS42,0.5167312641039542,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS18,0.5022077633853644,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS30,0.4903078959046783,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS15,0.47564520974472824,MMR-d / MSI,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS1,0.4746166403121858,clock-like (age),COSMIC_v3.2,GRCh38,430
TOV3133G,SBS32,0.4713945320865144,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS93,0.4419084596939279,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS7b,0.44055110421098126,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS23,0.42779215544107446,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS11,0.41349114932650666,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS9,0.41027320679326984,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS10c,0.40533603866296336,POLE proofreading,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS20,0.40428481543463257,MMR-d / MSI,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS84,0.39746482395613186,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS37,0.3810541866172153,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS36,0.378398412050454,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS26,0.3778709842045407,MMR-d / MSI,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS86,0.37742005403473966,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS12,0.3709560493809365,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS16,0.3673799854954208,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS41,0.3631399074808291,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS19,0.35438173888536506,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS14,0.3465687084094424,MMR-d / MSI,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS7a,0.3342609428163652,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS38,0.30112642402250694,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS88,0.286825145142454,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS85,0.28410984069662343,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS10b,0.2671025438737826,POLE proofreading,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS10d,0.23636600664845367,POLE proofreading,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS7d,0.23200508985376572,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS13,0.22797227595267777,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS21,0.22602353578316178,MMR-d / MSI,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS33,0.22410569689073354,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS22,0.21553350466062218,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS91,0.2100836061674778,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS2,0.18902473947320927,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS7c,0.1814481046394796,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS10a,0.16943776600502003,POLE proofreading,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS17a,0.16639103482687648,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS34,0.12769294826018626,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS90,0.11563545655133788,other,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS28,0.08156547005929346,POLE proofreading,COSMIC_v3.2,GRCh38,430
TOV3133G,SBS17b,0.04524357333704806,other,COSMIC_v3.2,GRCh38,430
TOV3392D,SBS5,0.7418700267523197,clock-like (age),COSMIC_v3.2,GRCh38,427
TOV3392D,SBS40,0.6973238320918763,clock-like (age),COSMIC_v3.2,GRCh38,427
TOV3392D,SBS6,0.6678225195103956,MMR-d / MSI,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS3,0.6600215681375153,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS92,0.628781305838709,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS94,0.5976955232435418,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS89,0.58724012972318,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS15,0.5841574032458556,MMR-d / MSI,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS25,0.5836417557913787,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS44,0.567653339748025,MMR-d / MSI,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS87,0.5629610596012803,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS29,0.5388650526233086,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS30,0.5306627422456653,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS1,0.5232740829840317,clock-like (age),COSMIC_v3.2,GRCh38,427
TOV3392D,SBS18,0.5181112741551687,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS39,0.5096798737045698,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS24,0.508165089682495,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS4,0.48722397558237235,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS42,0.48635592293522395,other,COSMIC_v3.2,GRCh38,427
