symbol,group,ovarian_dir,cell_line,is_mucinous_line,assay,unit,value,z,rank_low_is_lowest,n_lines_in_assay,percentile,panel_min,panel_median,panel_max,z_reference_set,note
SATB2,intestinal (GI),low,OV1946,FALSE,RNA,log2(TPM+1),3.9998186328167833,1.954361162405309,31,31,98.4,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,BIN67,FALSE,RNA,log2(TPM+1),3.8221508402137303,1.8210085634507112,30,31,95.2,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,TOV112D,FALSE,RNA,log2(TPM+1),3.6708074415668728,1.707414336559678,29,31,91.9,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA5436,FALSE,RNA,log2(TPM+1),3.2501393187641283,1.391672317979919,28,31,88.7,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,COV434,FALSE,RNA,log2(TPM+1),3.235402464378242,1.3806112370491503,27,31,85.5,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA5217,FALSE,RNA,log2(TPM+1),3.010889164403782,1.2120976780477253,26,31,82.3,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA295,FALSE,RNA,log2(TPM+1),2.655476833363265,0.945334876808586,25,31,79,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA4841,FALSE,RNA,log2(TPM+1),2.4927381394234422,0.8231876520955611,24,31,75.8,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA8771,TRUE,RNA,log2(TPM+1),2.462373969893404,0.8003971346776112,23,31,72.6,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA10816,FALSE,RNA,log2(TPM+1),2.369777636196075,0.7308968523175214,22,31,69.4,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,TOV21G,FALSE,RNA,log2(TPM+1),1.8412373782169087,0.33418895145938743,21,31,66.1,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV1369-R2,FALSE,RNA,log2(TPM+1),1.637383866993541,0.1811820663657453,20,31,62.9,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,TOV2414,TRUE,RNA,log2(TPM+1),1.6196510532484099,0.16787230005951148,19,31,59.7,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA12539,FALSE,RNA,log2(TPM+1),1.5701852462279828,0.13074461456899458,18,31,56.5,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,TOV3291G,FALSE,RNA,log2(TPM+1),1.0614674934780295,-0.25108505455463187,17,31,53.2,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,TOV3392D,FALSE,RNA,log2(TPM+1),0.9664033829260757,-0.3224375829092415,16,31,50,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA8762,TRUE,RNA,log2(TPM+1),0.6096565416766364,-0.5902020311102971,15,31,46.8,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV2295-R2,FALSE,RNA,log2(TPM+1),0.5389949861118579,-0.6432386673102564,14,31,43.5,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,TOV3133G,FALSE,RNA,log2(TPM+1),0.38062196261100106,-0.7621091388724385,13,31,40.3,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV866-2,FALSE,RNA,log2(TPM+1),0.3386936737123447,-0.7935793688586187,12,31,37.1,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA4395,FALSE,RNA,log2(TPM+1),0.32532446873709625,-0.8036139294465882,11,31,33.9,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,VOA6861,FALSE,RNA,log2(TPM+1),0.30317578515631793,-0.820238127201545,10,31,30.6,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,TOV1369,FALSE,RNA,log2(TPM+1),0.30007626864199366,-0.8225645397529255,9,31,27.4,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV3331,FALSE,RNA,log2(TPM+1),0.21248691456603647,-0.8883067197825923,8,31,24.2,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV2085,FALSE,RNA,log2(TPM+1),0.16539109229807225,-0.9236555593630359,7,31,21,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,TOV3041G,FALSE,RNA,log2(TPM+1),0.10669019704894195,-0.967714850176213,6,31,17.7,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV4485,FALSE,RNA,log2(TPM+1),0.1061730411780408,-0.9681030132666577,5,31,14.5,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV3133-R,FALSE,RNA,log2(TPM+1),0.08527997156869618,-0.983784781423536,4,31,11.3,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV4453,FALSE,RNA,log2(TPM+1),0.07594836863565228,-0.9907888280506812,3,31,8.1,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV2295,FALSE,RNA,log2(TPM+1),0.05311917913707016,-1.007923794985654,2,31,4.8,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
SATB2,intestinal (GI),low,OV90,FALSE,RNA,log2(TPM+1),0.008220183018261119,-1.0416237567804894,1,31,1.6,0.008220183018261119,0.9664033829260757,3.9998186328167833,z per gene across all 31 RNA lines (log2 TPM+1),colorectal marker; NEGATIVE in ovarian MOC
TFF1,gastric (mucinous),n/a,OV90,FALSE,RNA,log2(TPM+1),11.558076262195469,5.06185786841628,31,31,98.4,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV21G,FALSE,RNA,log2(TPM+1),3.204170459535457,1.1456900068397635,30,31,95.2,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA8762,TRUE,RNA,log2(TPM+1),1.9511662633842835,0.5583031150908417,29,31,91.9,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV4453,FALSE,RNA,log2(TPM+1),1.5304353662893746,0.36107168149594765,28,31,88.7,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV2414,TRUE,RNA,log2(TPM+1),1.5056978801539802,0.349475171974763,27,31,85.5,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV4485,FALSE,RNA,log2(TPM+1),0.8216081820744215,0.02878564622003015,26,31,82.3,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA8771,TRUE,RNA,log2(TPM+1),0.8114085534943647,0.024004235154499894,25,31,79,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA4841,FALSE,RNA,log2(TPM+1),0.5434503499649443,-0.10160997808855103,24,31,75.8,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV2295,FALSE,RNA,log2(TPM+1),0.486277766242017,-0.1284115054492891,23,31,72.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA10816,FALSE,RNA,log2(TPM+1),0.30087695159023314,-0.21532422974864995,22,31,69.4,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV1369-R2,FALSE,RNA,log2(TPM+1),0.2967310896605458,-0.21726773876480446,21,31,66.1,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA6861,FALSE,RNA,log2(TPM+1),0.29393309030465176,-0.21857939290756187,20,31,62.9,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV1369,FALSE,RNA,log2(TPM+1),0.13737092086646904,-0.2919730546001895,19,31,59.7,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV3133G,FALSE,RNA,log2(TPM+1),0.07314512710426993,-0.32208100594142663,18,31,56.5,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV2085,FALSE,RNA,log2(TPM+1),0.0519480901831118,-0.33201781355121063,17,31,53.2,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV1946,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV2295-R2,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV3133-R,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV866-2,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV3041G,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV3291G,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV3331,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV3392D,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA12539,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA295,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV112D,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA4395,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA5217,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA5436,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,BIN67,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,COV434,FALSE,RNA,log2(TPM+1),0,-0.35637018788377767,1,31,1.6,0,0,11.558076262195469,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV90,FALSE,protein,log2 TMT relative abundance,11.93707808142059,3.8962061501769294,31,31,98.4,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV2295,FALSE,protein,log2 TMT relative abundance,9.493088274630257,1.595001915762411,30,31,95.2,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV21G,FALSE,protein,log2 TMT relative abundance,9.20768081375514,1.3262688565350247,29,31,91.9,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV2414,TRUE,protein,log2 TMT relative abundance,9.04631076330748,1.1743265520433688,28,31,88.7,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV1946,FALSE,protein,log2 TMT relative abundance,8.855477916525487,0.9946427604579927,27,31,85.5,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA5436,FALSE,protein,log2 TMT relative abundance,8.816005647821713,0.9574765858566497,26,31,82.3,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA8771,TRUE,protein,log2 TMT relative abundance,8.63284895828267,0.7850204862618164,25,31,79,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV3133G,FALSE,protein,log2 TMT relative abundance,7.815757450287801,0.015666034423366528,24,31,75.8,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA5217,FALSE,protein,log2 TMT relative abundance,7.728472829941657,-0.06651914383791212,23,31,72.6,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV866-2,FALSE,protein,log2 TMT relative abundance,7.661191431784077,-0.1298697510734173,22,31,69.4,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV4453,FALSE,protein,log2 TMT relative abundance,7.566102622129561,-0.21940317335465814,21,31,66.1,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV3041G,FALSE,protein,log2 TMT relative abundance,7.541040325028859,-0.24300125222227545,20,31,62.9,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,COV434,FALSE,protein,log2 TMT relative abundance,7.537298683723256,-0.24652429507302362,19,31,59.7,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV3331,FALSE,protein,log2 TMT relative abundance,7.535887750069977,-0.247852797544017,18,31,56.5,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA8762,TRUE,protein,log2 TMT relative abundance,7.527593436210569,-0.25566253149699836,17,31,53.2,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV3392D,FALSE,protein,log2 TMT relative abundance,7.515938160234551,-0.2666368695874288,16,31,50,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA4395,FALSE,protein,log2 TMT relative abundance,7.481161208933576,-0.29938204199832846,15,31,46.8,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV3291G,FALSE,protein,log2 TMT relative abundance,7.440930481230817,-0.33726236403811266,14,31,43.5,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV112D,FALSE,protein,log2 TMT relative abundance,7.408202603208888,-0.3680781764765336,13,31,40.3,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV3133-R,FALSE,protein,log2 TMT relative abundance,7.352169310560289,-0.42083782790915747,12,31,37.1,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV2295-R2,FALSE,protein,log2 TMT relative abundance,7.315629486642122,-0.4552428803736263,11,31,33.9,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,BIN67,FALSE,protein,log2 TMT relative abundance,7.282342077906172,-0.48658553398168436,10,31,30.6,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV1369-R2,FALSE,protein,log2 TMT relative abundance,7.235550436088886,-0.5306434608952821,9,31,27.4,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA14993,FALSE,protein,log2 TMT relative abundance,7.224286232401036,-0.5412495743707834,8,31,24.2,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA4841,FALSE,protein,log2 TMT relative abundance,7.142670546743914,-0.6180970149398867,7,31,21,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,TOV1369,FALSE,protein,log2 TMT relative abundance,7.094006154856667,-0.6639182799733978,6,31,17.7,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV4485,FALSE,protein,log2 TMT relative abundance,7.036327152884583,-0.7182274932140528,5,31,14.5,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA12539,FALSE,protein,log2 TMT relative abundance,6.979922266485811,-0.7713370287210717,4,31,11.3,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA10816,FALSE,protein,log2 TMT relative abundance,6.950475573415794,-0.7990633533538332,3,31,8.1,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,VOA295,FALSE,protein,log2 TMT relative abundance,6.728898012034815,-1.0076956566001352,2,31,4.8,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF1,gastric (mucinous),n/a,OV2085,FALSE,protein,log2 TMT relative abundance,6.682355678631046,-1.0515188404819629,1,31,1.6,6.682355678631046,7.515938160234551,11.93707808142059,z per gene across all 31 protein lines (log2 TMT relative abundance),trefoil; secretory/gastric
TFF3,gastric (mucinous),n/a,OV90,FALSE,RNA,log2(TPM+1),8.302351087124551,3.4854370496713756,31,31,98.4,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA8762,TRUE,RNA,log2(TPM+1),6.077129322392159,2.3868899211971746,30,31,95.2,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,TOV1369,FALSE,RNA,log2(TPM+1),3.9043684849853806,1.3142416950184825,29,31,91.9,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,TOV3133G,FALSE,RNA,log2(TPM+1),3.895886561939211,1.310054340592067,28,31,88.7,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV2295,FALSE,RNA,log2(TPM+1),3.354000718804498,1.0425362233548616,27,31,85.5,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,TOV21G,FALSE,RNA,log2(TPM+1),3.2469689418292322,0.9896967926449929,26,31,82.3,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA8771,TRUE,RNA,log2(TPM+1),1.9477895706652248,0.34831812639921433,25,31,79,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV4453,FALSE,RNA,log2(TPM+1),1.4704900109068793,0.11268495531274132,24,31,75.8,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV3133-R,FALSE,RNA,log2(TPM+1),1.4646422878044887,0.10979805229747445,23,31,72.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV1369-R2,FALSE,RNA,log2(TPM+1),1.273092119722907,0.015233595648777958,22,31,69.4,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV4485,FALSE,RNA,log2(TPM+1),1.1963250237837681,-0.022664772119248285,21,31,66.1,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV2295-R2,FALSE,RNA,log2(TPM+1),1.137758661479402,-0.05157780458834179,20,31,62.9,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,TOV2414,TRUE,RNA,log2(TPM+1),0.44721629525523926,-0.3924846506062549,19,31,59.7,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV2085,FALSE,RNA,log2(TPM+1),0.3365473340581667,-0.44711968584683803,18,31,56.5,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,TOV3392D,FALSE,RNA,log2(TPM+1),0.28643526247330375,-0.47185900541216924,17,31,53.2,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
