pathway,pval,padj,log2err,ES,NES,size,leadingEdge,subtype,go_id,term
GO:0033048 negative regulation of mitotic sister chromatid segregation,0.8503080351291126,0.94840317966273735,0.0034422535925383983,-0.23090825230386575,-0.7497767402633415,50,DYNC1LI1;HASPIN;ZWINT;AURKB;PCID2;MAD2L1BP;CDC20;MAD1L1;CDK5RAP2;SKA3;LCMT1;BUB3;BUB1;SKA1;CCNB1;MAD2L2;BIRC5;TRIP13;INCENP;BUB1B;PLK1;SPC25,MMMT,GO:0033048,negative regulation of mitotic sister chromatid segregation
GO:0033148 positive regulation of intracellular estrogen receptor signaling pathway,0.8456313016501297,0.94840317966273735,0.0049194110773004875,-0.30187312633366276,-0.7044939222302612,10,AR;PAGR1;PAK1;WBP2;KMT2D;FOXA1;PARP1;SKP2,MMMT,GO:0033148,positive regulation of intracellular estrogen receptor signaling pathway
GO:0033619 membrane protein proteolysis,0.8477595979039675,0.94840317966273735,0.003299160305495056,-0.2282171698076333,-0.7630825288547898,62,APOE;TIMP4;IL1B;ADRA2A;TNF;BACE2;TSPAN5;TSPAN17;PACSIN3;APH1B;CWH43;P2RX7;NRDC;ADAM8,MMMT,GO:0033619,membrane protein proteolysis
GO:0035745 T-helper 2 cell cytokine production,0.8509298695801698,0.94840317966273735,0.004804285066739453,-0.29293213603186846,-0.7004780534311048,11,IL6;NLRP3;RSAD2;IFNB1;TBX21,MMMT,GO:0035745,T-helper 2 cell cytokine production
GO:0042908 xenobiotic transport,0.850710638580049,0.94840317966273735,0.0035289562072354035,-0.23296886176957363,-0.7442688724651607,45,ABCB5;SLC28A3;SLC22A4;ABCC2;SLC47A2;SLC2A1;ATP8B1;SLC31A1;SLC15A2,MMMT,GO:0042908,xenobiotic transport
GO:0043031 negative regulation of macrophage activation,0.8460146748416927,0.94840317966273735,0.004493812127344371,-0.27105219302379024,-0.7113430294407503,16,IL31RA;ADGRF5;CST7;SYT11,MMMT,GO:0043031,negative regulation of macrophage activation
GO:0045010 actin nucleation,0.8450862553504259,0.94840317966273735,0.0034083067018742088,-0.23065018110427776,-0.7605939759333107,56,ARPC5L;BRK1;WASF2;ARPC4;GSN;CTNNA2;CORO1B;CYFIP1,MMMT,GO:0045010,actin nucleation
GO:0045023 G0 to G1 transition,0.8435849993230742,0.94840317966273735,0.003747825795621829,-0.23909701840390146,-0.7432437924582584,38,SMARCC1;ARID1A;FOXO4;DPF1,MMMT,GO:0045023,G0 to G1 transition
GO:0045841 negative regulation of mitotic metaphase/anaphase transition,0.8503080351291126,0.94840317966273735,0.0034422535925383983,-0.23090825230386575,-0.7497767402633415,50,DYNC1LI1;HASPIN;ZWINT;AURKB;PCID2;MAD2L1BP;CDC20;MAD1L1;CDK5RAP2;SKA3;LCMT1;BUB3;BUB1;SKA1;CCNB1;MAD2L2;BIRC5;TRIP13;INCENP;BUB1B;PLK1;SPC25,MMMT,GO:0045841,negative regulation of mitotic metaphase/anaphase transition
GO:0045843 negative regulation of striated muscle tissue development,0.8481521652866326,0.94840317966273735,0.004826290278171257,-0.2942024798313997,-0.7035157807488993,11,TWIST1;YBX3;USP19;LEF1,MMMT,GO:0045843,negative regulation of striated muscle tissue development
GO:0046039 GTP metabolic process,0.8446287728046412,0.94840317966273735,0.004177316136173918,-0.2560192744883552,-0.725012664733198,23,RAN;NME6;AK4;NME1;IMPDH2;GNAI3;NME2,MMMT,GO:0046039,GTP metabolic process
GO:0048169 regulation of long-term neuronal synaptic plasticity,0.843457833040672,0.94840317966273735,0.00411457734340551,-0.2535206310376084,-0.7301219025126633,25,FXR2;DRD2;EPHB2;NEURL1;KIT;GRM5;RAB8A,MMMT,GO:0048169,regulation of long-term neuronal synaptic plasticity
GO:0048245 eosinophil chemotaxis,0.845342522974102,0.94840317966273735,0.004759568392772859,-0.2891893073735589,-0.707622920881259,12,CCL26;DAPK2;CCL24;CCL25,MMMT,GO:0048245,eosinophil chemotaxis
GO:0048643 positive regulation of skeletal muscle tissue development,0.848251080510604,0.94840317966273735,0.0044756400370283824,-0.2703103440818828,-0.7093961384459317,16,CTNNB1;IGF2;SHOX2;DLL1,MMMT,GO:0048643,positive regulation of skeletal muscle tissue development
GO:0048864 stem cell development,0.8457430162935764,0.94840317966273735,0.0031170588346078054,-0.22641159076552236,-0.7844397615197586,85,OVOL2;NRP2;SOX9;TWIST1;SEMA3A;FOXC2;PEF1;EFNB1;TBX1;TCOF1;CYP26C1;SEMA3G;EDNRA;SEMA3E,MMMT,GO:0048864,stem cell development
GO:0050872 white fat cell differentiation,0.8491054377324354,0.94840317966273735,0.004468703743191256,-0.2698925614146893,-0.7082997193953647,16,CTBP1;CEBPA,MMMT,GO:0050872,white fat cell differentiation
GO:0051647 nucleus localization,0.8484778862722573,0.94840317966273735,0.0038384426728428405,-0.24179859886408805,-0.730079668540182,32,NUDC;CDK9;TRIM58;FHOD1;TACC3;LMNB2;FBXW11;TMEM201;PAX6;TLK2;DCTN1;SLIT1;NTN1;CDC42,MMMT,GO:0051647,nucleus localization
GO:0061709 reticulophagy,0.8484429569266589,0.94840317966273735,0.004227347931669507,-0.257188012428978,-0.7153445693366219,21,ATG9B;ULK1;ATG2A;ULK3;TEX264,MMMT,GO:0061709,reticulophagy
GO:0065005 protein-lipid complex assembly,0.8439939734282975,0.94840317966273735,0.01720974589266457,0.19386218483515089,0.76682094050049,28,ABCA1;MFSD2A;LCAT;LPCAT3;ZDHHC8;ACSL3;BIN1,MMMT,GO:0065005,protein-lipid complex assembly
GO:0071548 response to dexamethasone,0.8467180782697337,0.94840317966273735,0.0035842732113961014,-0.23489293959107294,-0.7476794879935574,44,CPS1;PTAFR;CASP9;GJB2;FOXO3;ASS1;TFAP4;FBXO32;DDIT4;SERPINF1;TBX2;PCK2;FECH;AXIN2;ACE;MSTN;ATP5F1A;HDAC6,MMMT,GO:0071548,response to dexamethasone
GO:0072015 podocyte development,0.8471436767478076,0.94840317966273735,0.012639367711519672,0.2408418911637355,0.7147796400487729,11,JAG1;NPHS1;IQGAP1;NOTCH2,MMMT,GO:0072015,podocyte development
GO:0072028 nephron morphogenesis,0.8463134944760068,0.94840317966273735,0.0031513480508207512,-0.22643790775468148,-0.7792882367662155,80,HOXB7;TACSTD2;CTNNB1;SOX9;CTNNBIP1;BMP2;HOXA11;AGT;LHX1;KIF26B;HOXD11;MYC;WNT2B;WNT6;HS3ST3B1;FMN1;GDNF;CITED1;NOG;ADAMTS16;GREM1;GLI3;WNT11,MMMT,GO:0072028,nephron morphogenesis
GO:0072172 mesonephric tubule formation,0.849655063040203,0.94840317966273735,0.012354361831327423,0.24696781587240946,0.7087395034558884,10,HNF1B;GATA3;OSR1;HS2ST1;WNT9B;SIX4;SIX1;GREM1;NOG;GDNF,MMMT,GO:0072172,mesonephric tubule formation
GO:0072526 pyridine-containing compound catabolic process,0.845481230362163,0.94840317966273735,0.0030432929004470767,-0.22590512360605092,-0.7929038789619847,97,IER3;QPRT;HK2;FBP1;UCHL1;IGF1;HK3;FLCN;EIF6;FOXK2;DDIT4;HK1;TREX1;ENO3;TPI1;P2RX7;OGDH;PRKAG2;NCOR1;GCK;GAPDH;MTOR;TIGAR;PNP,MMMT,GO:0072526,pyridine-containing compound catabolic process
GO:0090205 positive regulation of cholesterol metabolic process,0.8484818757051062,0.94840317966273735,0.004305349483545122,-0.2614950797552816,-0.7128293324800774,19,APOE;CES1;APOA1;SCAP;LDLRAP1;KPNB1;ABCG4,MMMT,GO:0090205,positive regulation of cholesterol metabolic process
GO:0090493 catecholamine uptake,0.8498962245503063,0.94840317966273735,0.004345584602171807,-0.2631891023648073,-0.7091454944435884,18,DRD2;TOR1A;PARK7;GDNF;DRD1;ACTB;SLC6A2,MMMT,GO:0090493,catecholamine uptake
GO:0098664 G protein-coupled serotonin receptor signaling pathway,0.8442355500310752,0.94840317966273735,0.004713568891696,-0.284935630368648,-0.7110105618891319,13,HTR7;HTR2C;GNAO1;PLCB3;HTR2B;HTR1B;HTR1D,MMMT,GO:0098664,G protein-coupled serotonin receptor signaling pathway
GO:0099172 presynapse organization,0.843302261349905,0.94840317966273735,0.00341030472070356,-0.23103504212462914,-0.7637505332784429,57,DKK1;CACNA2D3;PCDH17;GRID2;CNTN5;PCLO;NTNG2;DVL1;PPFIA2;NRXN1;SLITRK1;WNT7A;IL1RAPL1;BSN;EFNB2,MMMT,GO:0099172,presynapse organization
GO:0099637 neurotransmitter receptor transport,0.8497616777883699,0.94840317966273735,0.0040923651356611305,-0.25222487621902184,-0.7209516272654213,24,RAB11A;CACNG4;GRIP2;CACNG7;CPLX1;RAB8A;GRIPAP1;SCRIB;NETO1;ARHGAP44;AP3D1;STX1B;NSG1;STX3,MMMT,GO:0099637,neurotransmitter receptor transport
GO:0140115 export across plasma membrane,0.8510830704521556,0.94840317966273735,0.00313127224521124,-0.22549913733191151,-0.7719504767808213,76,KCNE3;FXYD3;SLC38A5;KCNE4;KCNA2;NPPA;ATP1A2;ATP4A;HEPH;SLC47A2;ATP1A1;SLC15A2;SLC9A1;SLC8A2;KCNB1;ABCG2;KCNH2;KCNQ1;SLC24A4;FXYD5;FXYD1;YWHAE;ATP1B2;ATP1A4;FXYD7;CALM1;RALBP1;SLC30A10,MMMT,GO:0140115,export across plasma membrane
GO:1900078 positive regulation of cellular response to insulin stimulus,0.8449714013346044,0.94840317966273735,0.004132600980222008,-0.25375302170979613,-0.7253196301158433,24,SORL1;SORBS1;IGF2;ZBTB7B;GNAI2;C1QTNF12;SRC;NR1H4,MMMT,GO:1900078,positive regulation of cellular response to insulin stimulus
GO:1902412 regulation of mitotic cytokinesis,0.8459729570840682,0.94840317966273735,0.014122803987582604,0.21797149806754468,0.7343330012826119,16,WNK1;MAP9;ECT2,MMMT,GO:1902412,regulation of mitotic cytokinesis
GO:1903729 regulation of plasma membrane organization,0.8438787817871143,0.94840317966273735,0.004511188549596103,-0.27190583704628835,-0.7135833128277012,16,GSN;SH3GLB1;ATP8B1;ANXA2,MMMT,GO:1903729,regulation of plasma membrane organization
GO:1904754 positive regulation of vascular associated smooth muscle cell migration,0.8491083676268861,0.94840317966273735,0.014091250087901411,0.2172803137309945,0.7320044423985456,16,XBP1;FAT1;FGF9;DOCK4,MMMT,GO:1904754,positive regulation of vascular associated smooth muscle cell migration
GO:1904896 ESCRT complex disassembly,0.8463534005509347,0.94840317966273735,0.00491369933373043,-0.301462624132726,-0.7035359160998896,10,CHMP1B;CHMP2B;CHMP1A;CHMP7;CHMP2A;VPS4A;IST1,MMMT,GO:1904896,ESCRT complex disassembly
GO:1904903 ESCRT III complex disassembly,0.8463534005509347,0.94840317966273735,0.00491369933373043,-0.301462624132726,-0.7035359160998896,10,CHMP1B;CHMP2B;CHMP1A;CHMP7;CHMP2A;VPS4A;IST1,MMMT,GO:1904903,ESCRT III complex disassembly
GO:1904936 interneuron migration,0.8482580049734663,0.94840317966273735,0.004612811551024233,-0.2777244423796638,-0.7058164489309009,14,DRD2;FEZF1;NKX2-1;DRD1;FEZF2;SOX1;FAT3;LHX6,MMMT,GO:1904936,interneuron migration
GO:2000551 regulation of T-helper 2 cell cytokine production,0.8509298695801698,0.94840317966273735,0.004804285066739453,-0.29293213603186846,-0.7004780534311048,11,IL6;NLRP3;RSAD2;IFNB1;TBX21,MMMT,GO:2000551,regulation of T-helper 2 cell cytokine production
GO:2000816 negative regulation of mitotic sister chromatid separation,0.8503080351291126,0.94840317966273735,0.0034422535925383983,-0.23090825230386575,-0.7497767402633415,50,DYNC1LI1;HASPIN;ZWINT;AURKB;PCID2;MAD2L1BP;CDC20;MAD1L1;CDK5RAP2;SKA3;LCMT1;BUB3;BUB1;SKA1;CCNB1;MAD2L2;BIRC5;TRIP13;INCENP;BUB1B;PLK1;SPC25,MMMT,GO:2000816,negative regulation of mitotic sister chromatid separation
GO:0008016 regulation of heart contraction,0.8518950671924036,0.9487179983659998,0.002743192787246914,-0.2262202615152134,-0.8318853786402375,190,KCND2;ACE2;KCNE3;ATP2B2;CACNA2D1;RGS4;DRD2;TNF;GSTM2;KCNE4;NPPA;ATP1A2;TH;ATP2A1;TGFB2;FGF13;AGT;APLN;GJA5;HRC;UCN;ADM;ATP1A1;EDNRA;RANGRF;SLC9A1;TRDN;SLC8A2;DMD;GJD3;ADA;STC1;KCNJ5;FLNA;SHOX2;GNAO1;GLRX3;DES;NOS3;TBX2;SCN5A;CYP2J2;KCNJ3;HCN4;KCNH2;KCNQ1;CHGA;CAV1;RGS2;PLN;SRC;ADRB1;CORIN;GSK3A;MYL3;FXYD1;GCH1;ZC3H12A;ACE;TMEM38A;YWHAE;CACNB2;ATP1B2;KCNJ2;CALM1,MMMT,GO:0008016,regulation of heart contraction
GO:0010662 regulation of striated muscle cell apoptotic process,0.8523016650342801,0.9487179983659998,0.020899609361996106,0.1815730609321315,0.794451451991821,42,PTPN1;ATP2A2;BMP7;NFE2L2;MAP3K5;LTK;CAMK2D;GATA4;NOL3;KIFAP3;NACA;ADCY10,MMMT,GO:0010662,regulation of striated muscle cell apoptotic process
GO:0045346 regulation of MHC class II biosynthetic process,0.8520211504249852,0.9487179983659998,0.004328185508615578,-0.2625358407486508,-0.7073853245595474,18,RFXAP;CIITA;PF4;RFXANK;IL33,MMMT,GO:0045346,regulation of MHC class II biosynthetic process
GO:0046322 negative regulation of fatty acid oxidation,0.8521291050324301,0.9487179983659998,0.004581730869488496,-0.27625930813096633,-0.7020929169156345,14,SOX9;ETFBKMT;ACADVL;AKT1;FMO2;SIRT4,MMMT,GO:0046322,negative regulation of fatty acid oxidation
GO:0170035 L-amino acid catabolic process,0.8522210230038304,0.9487179983659998,0.0031715968871606245,-0.2258777575291689,-0.7663778534725766,70,IL4I1;SHMT1;HPD;DDO;GAD1;ARG2;KYAT3;HAAO;TDO2;PIPOX;AASS;DLST;GPT2;QDPR;NOS3;GLUD2;ARHGAP11B;GSTZ1;HMGCL;AGXT;MAT1A;HAL;UROC1;CARNMT1;IVD;ALDH8A1;AMDHD1;GOT2;IDO1;MCCC1;DDAH1;ALDH4A1;ASRGL1;TAT;AFMID;HMGCLL1;MCCC2;AADAT,MMMT,GO:0170035,L-amino acid catabolic process
GO:2000318 positive regulation of T-helper 17 type immune response,0.8521051453582353,0.9487179983659998,0.004372526757115849,-0.26490405288574503,-0.7053539454362296,17,IL23A;CLEC7A;BRD2;CARD9;ARID5A;BRD4;IL12RB1;NFKBID;NLRP10,MMMT,GO:2000318,positive regulation of T-helper 17 type immune response
GO:0007289 spermatid nucleus differentiation,0.8543899657924744,0.9490612397198314,0.015367715966610377,0.20328699058812283,0.7435741160761683,21,CHD5;TMF1;HMGB2;PYGO1;NECTIN2;KDM3A;SYCP3;EPC1;AGFG1;SYCP1;TSSK6;MFSD14A;PIWIL1;PYGO2;SRPK1;PSME4;AGFG2;RNF8;SELENOF;KAT5;TBPL1,MMMT,GO:0007289,spermatid nucleus differentiation
GO:0017015 regulation of transforming growth factor beta receptor signaling pathway,0.8534831278061069,0.9490612397198314,0.0028137261689174025,-0.22415499218854493,-0.808125066164203,136,HSPA1A;OVOL2;FBN2;CHST11;FERMT1;CDH3;HDAC1;RBBP4;BMP2;FLCN;TGFB3;ENG;TGFBR3L;ING1;ITGA3;SINHCAF;TP53;SOX11;BRMS1;NRROS;CDKN1C;ADAMTSL2;HTRA3;IL17RD;FAM89B;MYOCD;FKBP1C;NKX2-1;SMAD3;CDKN2B;TET1;WFIKKN1;FOLR1;CILP;CITED1;FKBP1A;STUB1;TRIM33;INTS9;ZNF703;SLC2A10;LTBP4;EID2;WFIKKN2;SAP30L;PMEPA1;DAND5;PDPK1;STK11;RNF111,MMMT,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway
GO:0030100 regulation of endocytosis,0.8530872106991271,0.9490612397198314,0.002687111870302791,-0.22920702608235308,-0.8580748251884565,287,DKK1;SYK;RIN3;APOE;PROM2;SERPINE1;PYCARD;F2RL1;MERTK;DRD2;TOR1A;EHD4;SIRPB1;LPAR1;CD14;NCDN;ANKFY1;PTX3;DOCK2;C4A;CCDC32;HNRNPK;AP2S1;ACTG1;APLN;NTF3;PACSIN3;C2;CD22;SYNJ2BP;FCGR1A;ABL1;BTK;IL2RG;APOC2;CD36;ITGA2;TULP1;DGKQ;FPR2;CD47;ABCA13;COLEC10;ALOX15;SYT11;CNN2;LYAR;CSK;HPCA;PARK7;LRPAP1;APOA1;ANXA2;SYT7;NOD2;C4B;PLSCR1;FCGR2A;RACK1;EGF;EPHA3;CLEC7A;ARC;LILRB1;LDLRAP1;SLC17A7;TNK2;DLL1;EFNB2;CAV1;FCER1G;RAB31;APOC1;RUFY1;PLA2G5;ANXA2P2;CFP;ANGPT1;SRC;RUBCN;GREM1;LRSAM1,MMMT,GO:0030100,regulation of endocytosis
GO:0032736 positive regulation of interleukin-13 production,0.8539236547286384,0.9490612397198314,0.004567347080669676,-0.2754560665153825,-0.7000515368344032,14,LGALS9;TNFSF4;IL33;TSLP,MMMT,GO:0032736,positive regulation of interleukin-13 production
GO:0033004 negative regulation of mast cell activation,0.8538685780000534,0.9490612397198314,0.004854436771732441,-0.2985673287718817,-0.6967790443983597,10,ENPP3;MILR1,MMMT,GO:0033004,negative regulation of mast cell activation
GO:0034205 amyloid-beta formation,0.8542746975136285,0.9490612397198314,0.0035164115501965095,-0.23266959889671135,-0.7406024501103009,44,APOE;NTRK2;TNF;IGF1;SORL1,MMMT,GO:0034205,amyloid-beta formation
GO:0045830 positive regulation of isotype switching,0.8543828013395471,0.9490612397198314,0.003927365229067469,-0.24512074621606225,-0.7208873903431464,28,CD40;SHLD1;NSD2;TNFSF4;TNFSF13;MLH1;CD28;PTPRC;TBX21;EXOSC3;MAD2L2,MMMT,GO:0045830,positive regulation of isotype switching
GO:0050779 RNA destabilization,0.8538757127510123,0.9490612397198314,0.0029550278916687946,-0.22403537409052113,-0.7870562060581766,98,ALKBH5;LIN28B;IGF2BP1;YTHDF2;FXR2;NANOS3;PDE12;DND1;MOV10;DCP1A;CSDE1;CNOT10;ZFP36;ZFP36L1;METTL3;PUM1;KHSRP;UPF1;CNOT9;ELAVL1;RBM24;MLH1;PIWIL2;MEX3D;SAMD4B;TRIM71;ZC3H12A;POLR2G;YBX1;CNOT6,MMMT,GO:0050779,RNA destabilization
GO:0060122 inner ear receptor cell stereocilium organization,0.8531653056117923,0.9490612397198314,0.003723985795199729,-0.23798496877014036,-0.7295214269661738,35,ELMOD3;SDC4;MYO7A;ANKRD24;CTHRC1;OTOGL;STRC;CLRN1;SCRIB;PJVK;GRXCR2;HES5;MKS1;WHRN,MMMT,GO:0060122,inner ear receptor cell stereocilium organization
GO:0072677 eosinophil migration,0.8544828625992562,0.9490612397198314,0.004425118104556679,-0.2677701276560887,-0.7027296539301583,16,CCL26;DAPK2;CCL24;ADAM8;CCL25,MMMT,GO:0072677,eosinophil migration
GO:0097484 dendrite extension,0.8537337291619091,0.9490612397198314,0.0037480244661313097,-0.2390913629822509,-0.7288644836886458,34,RIMS2;CXCR4;CYFIP1;MECP2;CPNE9;SH3GL2;CACNG7,MMMT,GO:0097484,dendrite extension
GO:1901741 positive regulation of myoblast fusion,0.8542056553951854,0.9490612397198314,0.004565088156715004,-0.27528463952051335,-0.6996158676087034,14,RIPOR2;CD53;ADGRB1;SCGB3A1;IL4R;CXCL9;EHD1;FLOT1;NFATC2,MMMT,GO:1901741,positive regulation of myoblast fusion
GO:1902882 regulation of response to oxidative stress,0.8546591533809785,0.949083694614633,0.0037627264111663433,-0.2392574096255634,-0.7260481994235974,33,ALOX5;PINK1;MAPKAP1;SESN2;CD36;ABCD1;DHFRP1;AIFM2;SLC7A11,MMMT,GO:1902882,regulation of response to oxidative stress
GO:0008631 intrinsic apoptotic signaling pathway in response to oxidative stress,0.8552074148943033,0.9492321633268404,0.003272839495877379,-0.22704762795403918,-0.7539888300289027,59,MMP2;CTNNB1;VNN1;STK24;PINK1;MAPK7;DAXX;ZNF622;HTRA2;PML;UBQLN1;PARK7;TRAP1;RACK1,MMMT,GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress
GO:0034755 iron ion transmembrane transport,0.8555733410942957,0.9492321633268404,0.004168286145869338,-0.2549377251864361,-0.7090856043747757,21,STEAP2;SLC39A8,MMMT,GO:0034755,iron ion transmembrane transport
GO:0045839 negative regulation of mitotic nuclear division,0.8555208445545621,0.9492321633268404,0.0032846985076933665,-0.22731843816986502,-0.7530678425616489,58,DYNC1LI1;AURKAIP1;NME6;HASPIN;ZWINT;AURKB;TOM1L2;PCID2;MAD2L1BP;CDC20;MAD1L1;CDK5RAP2;SKA3;LCMT1;BUB3;BUB1;SKA1;CCNB1;MAD2L2;BIRC5;TRIP13;INCENP;BUB1B;PLK1;SPC25;BMP4,MMMT,GO:0045839,negative regulation of mitotic nuclear division
GO:0090092 regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.8552821417120872,0.9492321633268404,0.0026717351362137137,-0.22787809205044554,-0.8491108399575407,255,HSPA1A;DKK1;IGSF1;OVOL2;FBN2;CHST11;FERMT1;FST;INHBA;CDH3;DACT2;CSNK2B;HDAC1;RBBP4;ZC3H3;BMP2;SULF1;SORL1;FLCN;TGFB2;FSTL5;TGFB3;ENG;TGFBR3L;BMPER;ING1;SFRP2;CDH5;GDF5;ITGA3;ABL1;NGLY1;KDR;SINHCAF;TP53;SOX11;LRP2;BRMS1;PRMT1;NRROS;DMRT1;CDKN1C;GDF11;ADAMTSL2;HTRA3;CHRDL1;IL17RD,MMMT,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0097352 autophagosome maturation,0.8550957116885894,0.9492321633268404,0.0032301613562678516,-0.2263034141387661,-0.7566835645847468,62,PHF23;ADRB2;GABARAP;LIX1;SMCR8;CHMP4A;VPS33A;CHMP4B;UBQLN1;RUBCNL;CHMP1B;RUBCN;CHMP4BP1;FYCO1;TECPR1;CHMP6;CHMP2B;CHMP1A;CALM1;TBC1D25;MAP1LC3B;BECN1;VCP;VAMP8;STX17,MMMT,GO:0097352,autophagosome maturation
GO:2000672 negative regulation of motor neuron apoptotic process,0.8559032829819317,0.9494250025197241,0.004764991973133692,-0.2907866155448559,-0.6953475476603908,11,ZPR1;RHOA;NEFL,MMMT,GO:2000672,negative regulation of motor neuron apoptotic process
GO:0046928 regulation of neurotransmitter secretion,0.8563761766000713,0.949603123615068,0.0030537133690651643,-0.22401933605639304,-0.77096469901169,80,RIMS2;SNCG;SNCAIP;GPR158;VPS18;TSPOAP1;P2RY1;SYT5;DVL1;PPFIA2;SYT11;SYT8;FBXO45;P2RX1;WNT7A;RAP1A;SV2B,MMMT,GO:0046928,regulation of neurotransmitter secretion
GO:0051231 spindle elongation,0.8563289828050549,0.949603123615068,0.004616933703409693,-0.28021385708370433,-0.6992281439721543,13,AURKB;PPP2R1A;MAP10;BIRC5;INCENP;CDCA8;KIF4A,MMMT,GO:0051231,spindle elongation
GO:0006497 protein lipidation,0.8568690652495862,0.9499764422575632,0.0033579045898145536,-0.22842590856256811,-0.7457161309156116,52,ATG7;ULK1;PORCN;ALOX12B;WDR45;ZDHHC3;ATG101;ZDHHC12;ZDHHC18,MMMT,GO:0006497,protein lipidation
GO:0017038 protein import,0.8570645363408521,0.9500199499614878,0.004666296013938395,-0.28413676592192855,-0.6952597592818643,12,APOE;GPIHBP1,MMMT,GO:0017038,protein import
GO:0007218 neuropeptide signaling pathway,0.8576983054371556,0.9505491881471374,0.002971507175357509,-0.22333704205606938,-0.7780657215145701,90,NMU;GALR2;NPW;NPBWR1;NPPA;SORL1;NPFFR2;UCN;HCRTR1;CCKBR;NPPB;PTGDR2;POMC;NPB;SORCS1;QRFP;LTB4R;TAC3;PENK;RELA;TENM1;NPFFR1;LTB4R2;UTS2R;CPE;PRLHR;PROK2;PROKR2;TAC1;GALR1;SSTR3;NPY;QRFPR;TYRO3;SCG5;SORCS2;GPR83;GPR84;PTH2;KISS1R;OPRD1;GPR149,MMMT,GO:0007218,neuropeptide signaling pathway
GO:0010664 negative regulation of striated muscle cell apoptotic process,0.8581766234982787,0.9507435124350094,0.003895122946065065,-0.24402832999735652,-0.7176746509515277,28,BAG3;MDK;SFRP2;SIRT5;MYOCD;GCH1;SIRT4;RGL2;PPP1R10;PDPK1;NUPR1;ATG5;HSF1;AMBRA1;JAK2,MMMT,GO:0010664,negative regulation of striated muscle cell apoptotic process
GO:0045730 respiratory burst,0.858186341022162,0.9507435124350094,0.003635964378102535,-0.23531745484433883,-0.7281246946413552,37,RAC2;NCF2;CD52;CLEC7A;PRDX2;DUSP10;NCF4;NOX1;S100A9;CYBB;PIK3CD;MPO;JCHAIN;CD55;NCF1C;PIK3CG;BCR;TREM2,MMMT,GO:0045730,respiratory burst
GO:1902969 mitotic DNA replication,0.8586456950260444,0.9510791386982469,0.01435142745763032,0.2128970623358013,0.7295529021436636,17,ZMPSTE24;FGFR1;BRCA2;RTF2;CDC45;MCM6;MCM4;POLA1;BCL6;LIG1;GINS3;MCM3;GINS1;TK1;MCM2;RECQL5;RAD51,MMMT,GO:1902969,mitotic DNA replication
GO:0003181 atrioventricular valve morphogenesis,0.858929334155949,0.9511125227149211,0.003984341466023538,-0.2481177915525435,-0.7145620980594275,25,TWIST1;BMP2;TGFB2,MMMT,GO:0003181,atrioventricular valve morphogenesis
GO:0008053 mitochondrial fusion,0.8589886490298219,0.9511125227149211,0.0036731250499498842,-0.23619332999759482,-0.7240293201297217,35,VAT1;MIGA2;MTCH2;MFN2;BCL2A1;AFG3L2;STOML2;BAK1;THG1L;PLD6;GDAP1,MMMT,GO:0008053,mitochondrial fusion
GO:0009158 ribonucleoside monophosphate catabolic process,0.8591516469857055,0.9511198189186373,0.004594483659975955,-0.2789916862634966,-0.6961784153001866,13,XDH;ADA;PNP;NT5C;AMPD3,MMMT,GO:0009158,ribonucleoside monophosphate catabolic process
GO:0002089 lens morphogenesis in camera-type eye,0.8605209545983702,0.9512503044742209,0.004127392852738596,-0.2532668849510066,-0.7044383174450489,21,CTNNB1;BCAR3;SOX11;TDRD7;TBC1D20;HIPK1;PROX1;LCTL;SOX1,MMMT,GO:0002089,lens morphogenesis in camera-type eye
GO:0006084 acetyl-CoA metabolic process,0.8595118400400354,0.9512503044742209,0.003668555025313922,-0.23597356932883323,-0.7233556636484132,35,PDHB;TDO2;PIPOX;AASS;DLST;TPK1;ACOT12;MVK;ACLY;PDHA1;PGK1;PPCS;AADAT;PDK3;ACSS2;NUDT8;MLYCD;MVD;BCKDK;ACAT1;HMGCS2,MMMT,GO:0006084,acetyl-CoA metabolic process
GO:0006271 DNA strand elongation involved in DNA replication,0.8604586342328646,0.9512503044742209,0.004434680154331241,-0.2680379222417807,-0.6931491652187051,15,POLE3;RFC3;MCM7;POLE;DNA2;LIG3;GINS1;MCM3;LIG1;PCNA,MMMT,GO:0006271,DNA strand elongation involved in DNA replication
GO:0019082 viral protein processing,0.860406032750537,0.9512503044742209,0.0037742501501875836,-0.23940246297790047,-0.7182140398139085,31,ST6GALNAC3;ST6GAL1;PARP16;PRMT1;ST6GALNAC4;MGAT4B;SPCS1;FUT8;MGAT1;MGAT4C;GSK3A;GSK3B,MMMT,GO:0019082,viral protein processing
GO:0021795 cerebral cortex cell migration,0.85990274385548,0.9512503044742209,0.003410704306669276,-0.2295017611451324,-0.7380090007344766,47,SLIT2;COL3A1;CTNNB1;NR2E1;FGF13;ROBO1;RHOA;FOXG1,MMMT,GO:0021795,cerebral cortex cell migration
GO:0034104 negative regulation of tissue remodeling,0.8601571594877765,0.9512503044742209,0.004130397411279684,-0.2534113255073758,-0.7048400654371688,21,IL6;TNFAIP3;UBASH3B;CSK;P2RX7,MMMT,GO:0034104,negative regulation of tissue remodeling
