our_line,depmap_ACH,spearman_hvg,spearman_allgenes,depmap_name,depmap_subtype,our_subtype,is_selfpair,our_line_has_depmap_namesake
VOA295,ACH-000091,0.48480671230037736,0.8687538416964834,OV56,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000796,0.4816760328159718,0.8657129694141016,MCAS,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001145,0.48087502117724695,0.8739135699546335,OC316,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000701,0.478766210546059,0.8634532067773172,RMUGS,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000811,0.46995604599253715,0.8714690673526961,SKOV3,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001151,0.46181881521278406,0.864616381102403,OVCAR5,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000308,0.4505253538239054,0.8598979993848123,EFO21,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000617,0.44651705361928246,0.8702778464852676,OVCAR4,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000280,0.44516951857997766,0.8666488401782645,SNU840,"Brenner Tumor, Malignant",CC,FALSE,FALSE
VOA295,ACH-000460,0.4422106851389346,0.8637631081981453,SNU8,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000333,0.43455165962128134,0.8399966175139262,JHOM2B,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000132,0.41923909255346214,0.8572562329604777,JHOS2,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000608,0.41916951052073576,0.8429104769016605,COV644,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001418,0.406442041305141,0.8544466227822487,UWB1289,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000584,0.40600434036145705,0.8567775414658644,JHOS4,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000713,0.4012331521056525,0.8496219141025161,CAOV3,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-002524,0.3852596611069983,0.8499418324268811,SNU251,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-002486,0.3834240563811999,0.8509257052912611,MESOV,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000635,0.38064732653342875,0.8479140931934958,SNU119,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001628,0.3793573915149039,0.8462674962015444,PEA1,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001719,0.37680379488125293,0.8523386558142826,OCIC4P,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-002038,0.3723460433441362,0.8241662211515158,HSKTC,"Ovarian Cancer, Other",CC,FALSE,FALSE
VOA295,ACH-000494,0.3701407982179268,0.864903989932621,OELE,Immortalized Ovarian Cells,CC,FALSE,FALSE
VOA295,ACH-001632,0.3631112581931419,0.8431939339854072,PEO4,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001630,0.36216200483992905,0.8481940634149303,PEO1,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001340,0.3603479973342477,0.8458578881303129,COV413A,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000013,0.35680219607303665,0.8539125068435255,ONCODG1,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000001,0.35047687653490495,0.8492040164098388,NIHOVCAR3,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000103,0.3438243409544891,0.8489102398106435,CAOV4,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000443,0.3371762078877383,0.8323638265738789,OVKATE,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000430,0.33578389986767426,0.8337295346184769,TYKNU,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000116,0.3355749476774101,0.841537988543645,OAW28,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001048,0.3294850432695275,0.836059990104481,COV504,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000278,0.3220037866304556,0.8483042463720636,COV362,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000542,0.314217676878049,0.8371494541666431,HEYA8,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000237,0.3135754909849517,0.8311452863739875,JHOM1,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000947,0.31105839001825536,0.8330937795703935,OVK18,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000696,0.3101449656660135,0.8448353271374726,OVCAR8,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000574,0.3084220137269939,0.8395882898773634,FUOV1,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000409,0.3027533317096227,0.8466104327412949,OVSAHO,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000688,0.3008276694160712,0.8414718603945531,OV7,Mixed Ovarian Carcinoma,CC,FALSE,FALSE
VOA295,ACH-000291,0.28844307037974876,0.8270383726401478,OV90,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000524,0.28681438361283074,0.8379201614458068,KURAMOCHI,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001370,0.2839873746861036,0.8238219686103155,OCIP5X,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000520,0.26907371885619913,0.8358766194786396,59M,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000906,0.2537104027682044,0.8269706411339287,ES2,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000256,0.24562529449996895,0.8318710707029138,COV318,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001279,0.23741156656510723,0.8150976944600673,SCCOHT1,Small Cell Carcinoma of the Ovary,CC,FALSE,FALSE
VOA295,ACH-001403,0.22921738879033865,0.8196102396001884,TO14,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001373,0.22030521498830585,0.8290071026303808,OV17R,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000123,0.2198610156507563,0.8203226860005018,COV434,Small Cell Carcinoma of the Ovary,CC,FALSE,FALSE
VOA295,ACH-001374,0.20989425178903875,0.8094159173921898,PA1,Mixed Germ Cell Tumor,CC,FALSE,FALSE
VOA295,ACH-001278,0.20307014508767338,0.8122131065206012,BIN67,Small Cell Carcinoma of the Ovary,CC,FALSE,FALSE
VOA295,ACH-000657,0.20156119626717237,0.8179226670982988,A2780,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-001991,0.1923712943564681,0.7895014076731608,NZOV9,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA295,ACH-000048,0.1429914710340768,0.8128600924006604,TOV112D,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA4395,ACH-000657,0.593352782512346,0.8794789716763783,A2780,Endometrioid Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001279,0.5626726303793385,0.8744769526151756,SCCOHT1,Small Cell Carcinoma of the Ovary,EC,FALSE,FALSE
VOA4395,ACH-000048,0.5505360779589247,0.874795655412664,TOV112D,Endometrioid Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000947,0.5373295993487703,0.8705540731186628,OVK18,Endometrioid Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001278,0.5149455809880408,0.8660656595573618,BIN67,Small Cell Carcinoma of the Ovary,EC,FALSE,FALSE
VOA4395,ACH-000123,0.5125422270329262,0.8694288061909322,COV434,Small Cell Carcinoma of the Ovary,EC,FALSE,FALSE
VOA4395,ACH-001374,0.4773476790435021,0.8510940630801074,PA1,Mixed Germ Cell Tumor,EC,FALSE,FALSE
VOA4395,ACH-001403,0.41648024263230465,0.8436069947595253,TO14,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000696,0.39070734129811596,0.8441336204700735,OVCAR8,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000430,0.38838490622184807,0.8413142783978917,TYKNU,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000704,0.38561149131416295,0.8483093957047814,OAW42,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000520,0.3816392145169017,0.843850833641617,59M,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001719,0.3779251693017135,0.8426502456683377,OCIC4P,Clear Cell Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000966,0.3717741477240865,0.8556277017565376,IGROV1,Endometrioid Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000574,0.36685277390892945,0.8455137981621413,FUOV1,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-002486,0.3626898308524904,0.8421317730899676,MESOV,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000936,0.36188105655988395,0.8519015402172362,EFO27,Mucinous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000885,0.35693747457272207,0.8469837410719747,TOV21G,Clear Cell Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000962,0.3537136554737714,0.8493600016335882,OC314,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001145,0.351812047302175,0.848309352868243,OC316,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000494,0.34866114953612326,0.8505194394114873,OELE,Immortalized Ovarian Cells,EC,FALSE,FALSE
VOA4395,ACH-000013,0.3458344626728051,0.8443316188360094,ONCODG1,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000906,0.34470803807904404,0.8364281543007994,ES2,Clear Cell Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000091,0.34405478774945725,0.8360681676799493,OV56,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001628,0.34078850944717526,0.8369993284739808,PEA1,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000524,0.33847660187951883,0.8425122578296046,KURAMOCHI,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000542,0.33765832522704237,0.8342075076645896,HEYA8,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000256,0.3367952650854219,0.8392190919041917,COV318,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000237,0.3315934873399819,0.8294394518273318,JHOM1,Mucinous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000116,0.3273970457013122,0.8367072037964861,OAW28,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000001,0.3270497520004679,0.8416456575394706,NIHOVCAR3,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001373,0.3249438979805683,0.8364160323989255,OV17R,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000811,0.32458224668195335,0.8415998770319977,SKOV3,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000278,0.3230920395888034,0.8347449466157719,COV362,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000688,0.3183696487421641,0.8373545068928719,OV7,Mixed Ovarian Carcinoma,EC,FALSE,FALSE
VOA4395,ACH-001370,0.30960464290220346,0.8138924174352483,OCIP5X,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000308,0.30732072588661546,0.8348280622884507,EFO21,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000324,0.30721899981790374,0.8374367884496177,JHOC5,Clear Cell Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000409,0.30269691644078434,0.8395540600856273,OVSAHO,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000663,0.3016933549611665,0.8275769943806756,OVTOKO,Clear Cell Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001991,0.29765148513765943,0.8137097892930913,NZOV9,Endometrioid Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000713,0.2800754397064465,0.8238730274770275,CAOV3,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000617,0.27194490690217915,0.8344957239116044,OVCAR4,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000291,0.26480430710568176,0.8168972690376841,OV90,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001048,0.2629895525303511,0.8182159208200834,COV504,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000635,0.2567315871414128,0.8220645652634294,SNU119,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000584,0.2556963111339011,0.8305961148154323,JHOS4,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-002524,0.25023024972244506,0.8280032663740128,SNU251,Endometrioid Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000103,0.24149321355452702,0.8300668522191281,CAOV4,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000280,0.23875113439789472,0.8280482340568468,SNU840,"Brenner Tumor, Malignant",EC,FALSE,FALSE
VOA4395,ACH-000646,0.23786944375087116,0.8124801815640864,OVMANA,Clear Cell Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000527,0.23773196015733816,0.8250819160342724,OVISE,Clear Cell Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001151,0.22311880795647862,0.8195145777239707,OVCAR5,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000719,0.21627450138974708,0.8232644988675836,RMGI,Clear Cell Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001369,0.21456744655113943,0.8159863002972343,OCIC5X,Clear Cell Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001418,0.20763969617955413,0.8200210132704139,UWB1289,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001632,0.20712401352757182,0.8074402484372285,PEO4,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001630,0.19814925483280235,0.8123205792529263,PEO1,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000443,0.1926154401405041,0.7995914407865096,OVKATE,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000701,0.18732163057553003,0.8123308333017168,RMUGS,Mucinous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000608,0.18640006589112718,0.8016755488299817,COV644,Mucinous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000132,0.18288089186852782,0.8195261482688972,JHOS2,High-Grade Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-001340,0.1758681242811093,0.8100510528412465,COV413A,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000460,0.1637734937219216,0.8216725833347828,SNU8,Serous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-000796,0.13645380471635696,0.8096214682969316,MCAS,Mucinous Ovarian Cancer,EC,FALSE,FALSE
VOA4395,ACH-002038,0.13188781237998864,0.7842856585351351,HSKTC,"Ovarian Cancer, Other",EC,FALSE,FALSE
VOA4395,ACH-000333,0.12625238236649264,0.7850690614424688,JHOM2B,Mucinous Ovarian Cancer,EC,FALSE,FALSE
VOA4841,ACH-000132,0.6028055167312272,0.883780838563721,JHOS2,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000280,0.6009220182077366,0.8879785570211333,SNU840,"Brenner Tumor, Malignant",CC,FALSE,FALSE
VOA4841,ACH-000460,0.6007631075329868,0.8867675239577376,SNU8,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001369,0.5914286471641714,0.8869424632805027,OCIC5X,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000796,0.5855650975336708,0.8744857996314023,MCAS,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000324,0.5702598887998636,0.8778072770521643,JHOC5,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000936,0.5576207769427503,0.8777121678900699,EFO27,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001418,0.5447263803120065,0.8723394233023501,UWB1289,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000701,0.5380465108531289,0.8662652834113755,RMUGS,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000811,0.5375442389473759,0.8751011827479719,SKOV3,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000719,0.5296771697132538,0.8747533069042851,RMGI,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-002524,0.5271425617786468,0.866456118614302,SNU251,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001145,0.5219940327925666,0.8690682261783392,OC316,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000527,0.5172495466369116,0.8754687586690768,OVISE,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000617,0.516166506787277,0.872995380916777,OVCAR4,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000091,0.5130400853063649,0.8728567530855238,OV56,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001630,0.5044779510583264,0.8614828885204964,PEO1,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000962,0.5020923879200432,0.8701944313635567,OC314,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000608,0.5019854789474155,0.8560665812120986,COV644,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000713,0.5010540274189943,0.8613207483570655,CAOV3,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000663,0.5000281735787717,0.8563596459352528,OVTOKO,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000308,0.4844334790045393,0.8697436788524484,EFO21,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-002486,0.4775744538831734,0.8598553509030107,MESOV,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001151,0.47351180115730895,0.860235009824249,OVCAR5,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000885,0.463710808380896,0.8623318562688767,TOV21G,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001632,0.4620830064347946,0.8465140674419477,PEO4,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000635,0.46179976146613233,0.8575660632091827,SNU119,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000584,0.4603741256481756,0.8607408585188221,JHOS4,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000494,0.45361040124080376,0.8716713930720272,OELE,Immortalized Ovarian Cells,CC,FALSE,FALSE
VOA4841,ACH-000001,0.4510986734107623,0.8627625623001246,NIHOVCAR3,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000542,0.4472278624041284,0.85125742458845,HEYA8,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001628,0.44613634372212563,0.8502394315515395,PEA1,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001048,0.4370914662137603,0.8492074311842499,COV504,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000646,0.4369149255558578,0.8532607479052131,OVMANA,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000013,0.43554246191896145,0.8611552807030051,ONCODG1,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000966,0.4315325188510784,0.8618053772539691,IGROV1,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000333,0.4289039305655357,0.8363762724591806,JHOM2B,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000278,0.428065710918099,0.8597698453575053,COV362,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000696,0.4239565416770621,0.8513172392679377,OVCAR8,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000688,0.42004966208660816,0.857475141007344,OV7,Mixed Ovarian Carcinoma,CC,FALSE,FALSE
VOA4841,ACH-000443,0.4192281455525749,0.8473580517272981,OVKATE,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000237,0.4044691154995407,0.8539928957776982,JHOM1,Mucinous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000520,0.3958871957729961,0.855420679445471,59M,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001340,0.39547499544420456,0.8446872865655983,COV413A,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000103,0.3934596078916651,0.859857594438843,CAOV4,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-002038,0.3925847226619821,0.8223187483170546,HSKTC,"Ovarian Cancer, Other",CC,FALSE,FALSE
VOA4841,ACH-001719,0.3906448932304051,0.8459967945670761,OCIC4P,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000704,0.38519937757595796,0.848414989041001,OAW42,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000116,0.382387580516831,0.8462471002028006,OAW28,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000906,0.37500142849599427,0.8386957299407543,ES2,Clear Cell Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000430,0.3628122442433615,0.8257381420420837,TYKNU,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001370,0.36245871688898407,0.8292412103304664,OCIP5X,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000409,0.34318450660906435,0.8457921761927341,OVSAHO,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001373,0.34104067733407717,0.8391214152632274,OV17R,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000574,0.33778743804624606,0.8395413422851449,FUOV1,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000524,0.3310572648333471,0.848181914541758,KURAMOCHI,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000256,0.31964348328885933,0.8388102793523937,COV318,High-Grade Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001403,0.3073065621256503,0.8313527469107235,TO14,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000947,0.29882641623854667,0.8196330224387774,OVK18,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000291,0.271987688317542,0.8172372667490043,OV90,Serous Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001374,0.24989973578019617,0.8039885289892774,PA1,Mixed Germ Cell Tumor,CC,FALSE,FALSE
VOA4841,ACH-001279,0.24243865112410976,0.8159235548138102,SCCOHT1,Small Cell Carcinoma of the Ovary,CC,FALSE,FALSE
VOA4841,ACH-001278,0.21860365811732113,0.8121504767268616,BIN67,Small Cell Carcinoma of the Ovary,CC,FALSE,FALSE
VOA4841,ACH-000123,0.2159456954105963,0.8123155788914551,COV434,Small Cell Carcinoma of the Ovary,CC,FALSE,FALSE
VOA4841,ACH-000048,0.1840113886925868,0.806756990244683,TOV112D,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-000657,0.1793675560809645,0.79947121503108,A2780,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA4841,ACH-001991,0.1729198100775263,0.7751109758476469,NZOV9,Endometrioid Ovarian Cancer,CC,FALSE,FALSE
VOA5217,ACH-000704,0.7015974069176738,0.9098155434323189,OAW42,Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000966,0.5256648483187781,0.8816271604857132,IGROV1,Endometrioid Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000885,0.5088539275742956,0.8775505000491264,TOV21G,Clear Cell Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000646,0.5032938422168376,0.8612476187789726,OVMANA,Clear Cell Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000663,0.49660265898678857,0.8678315092686297,OVTOKO,Clear Cell Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000574,0.49084789791500627,0.8639921188506676,FUOV1,High-Grade Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000527,0.4835083463871498,0.8717141818066068,OVISE,Clear Cell Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-001719,0.4827741781072029,0.8678147737691507,OCIC4P,Clear Cell Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000811,0.4739513611496117,0.8736638087765647,SKOV3,Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000308,0.457383237340126,0.8607359463829379,EFO21,Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000409,0.45316828827073363,0.866480583541936,OVSAHO,High-Grade Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-001628,0.44200065058431687,0.8577169289797363,PEA1,High-Grade Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000091,0.4363123588676385,0.8568663252712807,OV56,Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000962,0.43630049014718025,0.8659343001289022,OC314,Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-001373,0.42981303169329904,0.8533809077413209,OV17R,Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000617,0.4290607347320549,0.8707067728241018,OVCAR4,High-Grade Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-001145,0.42120782633121207,0.8629643959246007,OC316,Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000524,0.4142370543099672,0.8583927011947102,KURAMOCHI,High-Grade Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000256,0.41384378191233084,0.8551889780237707,COV318,High-Grade Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000719,0.4068884184689164,0.8544095398341862,RMGI,Clear Cell Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000936,0.4058645654867526,0.8640178225302623,EFO27,Mucinous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-001403,0.4024605180893021,0.8504224712590144,TO14,Serous Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-001369,0.4006423589025173,0.8525124966756843,OCIC5X,Clear Cell Ovarian Cancer,MMMT,FALSE,FALSE
VOA5217,ACH-000494,0.3916258381390252,0.867091618217557,OELE,Immortalized Ovarian Cells,MMMT,FALSE,FALSE
