"cell_line","substrate","reference","signature","bootstrap_count_correlation_with_sbs3"
"TOV3392D","rare_read_supported","genome_full","SBS16",0.0294418877945028
"TOV3392D","rare_read_supported","genome_full","SBS17a",0.0285070005337859
"TOV3392D","rare_read_supported","genome_full","SBS17b",0.0268016846357538
"TOV3392D","rare_read_supported","genome_full","SBS18",-0.0704213136041173
"TOV3392D","rare_read_supported","genome_full","SBS19",-0.117008216973423
"TOV3392D","rare_read_supported","genome_full","SBS20",0.0153270958301723
"TOV3392D","rare_read_supported","genome_full","SBS21",-0.0233442348724348
"TOV3392D","rare_read_supported","genome_full","SBS22",-0.0233442348724347
"TOV3392D","rare_read_supported","genome_full","SBS23",0.00625608114912983
"TOV3392D","rare_read_supported","genome_full","SBS24",-0.047757493114159
"TOV3392D","rare_read_supported","genome_full","SBS25",-0.0114173657236645
"TOV3392D","rare_read_supported","genome_full","SBS26",-0.0200857813828702
"TOV3392D","rare_read_supported","genome_full","SBS28",-0.155212473618976
"TOV3392D","rare_read_supported","genome_full","SBS29",-0.0197207197980862
"TOV3392D","rare_read_supported","genome_full","SBS30",-0.0542876560882175
"TOV3392D","rare_read_supported","genome_full","SBS31",
"TOV3392D","rare_read_supported","genome_full","SBS32",-0.0559794875853042
"TOV3392D","rare_read_supported","genome_full","SBS33",-0.179684841895685
"TOV3392D","rare_read_supported","genome_full","SBS34",
"TOV3392D","rare_read_supported","genome_full","SBS35",
"TOV3392D","rare_read_supported","genome_full","SBS36",-0.0464486975489497
"TOV3392D","rare_read_supported","genome_full","SBS37",-0.0483450158283526
"TOV3392D","rare_read_supported","genome_full","SBS38",
"TOV3392D","rare_read_supported","genome_full","SBS39",-0.383784582567434
"TOV3392D","rare_read_supported","genome_full","SBS40",-0.0716697638853003
"TOV3392D","rare_read_supported","genome_full","SBS41",
"TOV3392D","rare_read_supported","genome_full","SBS42",-0.157429883610741
"TOV3392D","rare_read_supported","genome_full","SBS44",-0.085777543934231
"TOV3392D","rare_read_supported","genome_full","SBS84",0.0528180230045528
"TOV3392D","rare_read_supported","genome_full","SBS85",-0.0294104960494757
"TOV3392D","rare_read_supported","genome_full","SBS86",-0.0233442348724348
"TOV3392D","rare_read_supported","genome_full","SBS87",-0.0728663416755814
"TOV3392D","rare_read_supported","genome_full","SBS88",-0.0299184133083665
"TOV3392D","rare_read_supported","genome_full","SBS89",-0.0800508715632146
"TOV3392D","rare_read_supported","genome_full","SBS90",
"TOV3392D","rare_read_supported","genome_full","SBS91",-0.0405696195792349
"TOV3392D","rare_read_supported","genome_full","SBS92",-0.0437605037303009
"TOV3392D","rare_read_supported","genome_full","SBS93",
"TOV3392D","rare_read_supported","genome_full","SBS94",
"TOV112D","rare_read_supported","genome_full","SBS1",
"TOV112D","rare_read_supported","genome_full","SBS2",
"TOV112D","rare_read_supported","genome_full","SBS3",
"TOV112D","rare_read_supported","genome_full","SBS4",
"TOV112D","rare_read_supported","genome_full","SBS5",
"TOV112D","rare_read_supported","genome_full","SBS6",
"TOV112D","rare_read_supported","genome_full","SBS7a",
"TOV112D","rare_read_supported","genome_full","SBS7b",
"TOV112D","rare_read_supported","genome_full","SBS7c",
"TOV112D","rare_read_supported","genome_full","SBS7d",
"TOV112D","rare_read_supported","genome_full","SBS8",
"TOV112D","rare_read_supported","genome_full","SBS9",
"TOV112D","rare_read_supported","genome_full","SBS10a",
"TOV112D","rare_read_supported","genome_full","SBS10b",
"TOV112D","rare_read_supported","genome_full","SBS10c",
"TOV112D","rare_read_supported","genome_full","SBS10d",
"TOV112D","rare_read_supported","genome_full","SBS11",
"TOV112D","rare_read_supported","genome_full","SBS12",
"TOV112D","rare_read_supported","genome_full","SBS13",
"TOV112D","rare_read_supported","genome_full","SBS14",
"TOV112D","rare_read_supported","genome_full","SBS15",
"TOV112D","rare_read_supported","genome_full","SBS16",
"TOV112D","rare_read_supported","genome_full","SBS17a",
"TOV112D","rare_read_supported","genome_full","SBS17b",
"TOV112D","rare_read_supported","genome_full","SBS18",
"TOV112D","rare_read_supported","genome_full","SBS19",
"TOV112D","rare_read_supported","genome_full","SBS20",
"TOV112D","rare_read_supported","genome_full","SBS21",
"TOV112D","rare_read_supported","genome_full","SBS22",
"TOV112D","rare_read_supported","genome_full","SBS23",
"TOV112D","rare_read_supported","genome_full","SBS24",
"TOV112D","rare_read_supported","genome_full","SBS25",
"TOV112D","rare_read_supported","genome_full","SBS26",
"TOV112D","rare_read_supported","genome_full","SBS28",
"TOV112D","rare_read_supported","genome_full","SBS29",
"TOV112D","rare_read_supported","genome_full","SBS30",
"TOV112D","rare_read_supported","genome_full","SBS31",
"TOV112D","rare_read_supported","genome_full","SBS32",
"TOV112D","rare_read_supported","genome_full","SBS33",
"TOV112D","rare_read_supported","genome_full","SBS34",
"TOV112D","rare_read_supported","genome_full","SBS35",
"TOV112D","rare_read_supported","genome_full","SBS36",
"TOV112D","rare_read_supported","genome_full","SBS37",
"TOV112D","rare_read_supported","genome_full","SBS38",
"TOV112D","rare_read_supported","genome_full","SBS39",
"TOV112D","rare_read_supported","genome_full","SBS40",
"TOV112D","rare_read_supported","genome_full","SBS41",
"TOV112D","rare_read_supported","genome_full","SBS42",
"TOV112D","rare_read_supported","genome_full","SBS44",
"TOV112D","rare_read_supported","genome_full","SBS84",
"TOV112D","rare_read_supported","genome_full","SBS85",
"TOV112D","rare_read_supported","genome_full","SBS86",
"TOV112D","rare_read_supported","genome_full","SBS87",
"TOV112D","rare_read_supported","genome_full","SBS88",
"TOV112D","rare_read_supported","genome_full","SBS89",
"TOV112D","rare_read_supported","genome_full","SBS90",
"TOV112D","rare_read_supported","genome_full","SBS91",
"TOV112D","rare_read_supported","genome_full","SBS92",
"TOV112D","rare_read_supported","genome_full","SBS93",
"TOV112D","rare_read_supported","genome_full","SBS94",
"TOV2414","rare_read_supported","genome_full","SBS1",0.0782731799881552
"TOV2414","rare_read_supported","genome_full","SBS2",-0.0999427331809503
"TOV2414","rare_read_supported","genome_full","SBS3",1
"TOV2414","rare_read_supported","genome_full","SBS4",0.112157697443514
"TOV2414","rare_read_supported","genome_full","SBS5",-0.102812597713688
"TOV2414","rare_read_supported","genome_full","SBS6",-0.032485705594528
"TOV2414","rare_read_supported","genome_full","SBS7a",0.244567556078004
"TOV2414","rare_read_supported","genome_full","SBS7b",-0.00388206097595496
"TOV2414","rare_read_supported","genome_full","SBS7c",
"TOV2414","rare_read_supported","genome_full","SBS7d",
"TOV2414","rare_read_supported","genome_full","SBS8",
"TOV2414","rare_read_supported","genome_full","SBS9",-0.0429985717562992
"TOV2414","rare_read_supported","genome_full","SBS10a",-0.0173311117392479
"TOV2414","rare_read_supported","genome_full","SBS10b",-0.0260690643503809
"TOV2414","rare_read_supported","genome_full","SBS10c",
"TOV2414","rare_read_supported","genome_full","SBS10d",
"TOV2414","rare_read_supported","genome_full","SBS11",0.0196808266243364
"TOV2414","rare_read_supported","genome_full","SBS12",0.0306330660882027
"TOV2414","rare_read_supported","genome_full","SBS13",
"TOV2414","rare_read_supported","genome_full","SBS14",-0.0275724794500034
"TOV2414","rare_read_supported","genome_full","SBS15",-0.00338040310120358
"TOV2414","rare_read_supported","genome_full","SBS16",-0.0485310082968197
"TOV2414","rare_read_supported","genome_full","SBS17a",-0.0252537103438124
"TOV2414","rare_read_supported","genome_full","SBS17b",-0.042052032994905
"TOV2414","rare_read_supported","genome_full","SBS18",0.0428173932646965
"TOV2414","rare_read_supported","genome_full","SBS19",0.0435129035728847
"TOV2414","rare_read_supported","genome_full","SBS20",-0.0306825392625844
"TOV2414","rare_read_supported","genome_full","SBS21",-0.0215069878039688
"TOV2414","rare_read_supported","genome_full","SBS22",-0.0412751207639489
"TOV2414","rare_read_supported","genome_full","SBS23",-0.0686104975915266
"TOV2414","rare_read_supported","genome_full","SBS24",0.0297352858815104
"TOV2414","rare_read_supported","genome_full","SBS25",-0.0450374762761583
"TOV2414","rare_read_supported","genome_full","SBS26",0.0738401342991621
"TOV2414","rare_read_supported","genome_full","SBS28",-0.000812861887204483
"TOV2414","rare_read_supported","genome_full","SBS29",-0.0509334664423985
"TOV2414","rare_read_supported","genome_full","SBS30",-0.00859935814153172
"TOV2414","rare_read_supported","genome_full","SBS31",-0.0477901899978143
"TOV2414","rare_read_supported","genome_full","SBS32",-0.067048963780396
"TOV2414","rare_read_supported","genome_full","SBS33",-0.0125822585998873
"TOV2414","rare_read_supported","genome_full","SBS34",-0.0429851067263355
"TOV2414","rare_read_supported","genome_full","SBS35",
"TOV2414","rare_read_supported","genome_full","SBS36",-0.0242113271194955
"TOV2414","rare_read_supported","genome_full","SBS37",-0.119906722099488
"TOV2414","rare_read_supported","genome_full","SBS38",-0.075804801552632
"TOV2414","rare_read_supported","genome_full","SBS39",-0.161840765797996
"TOV2414","rare_read_supported","genome_full","SBS40",0.0875840160092188
"TOV2414","rare_read_supported","genome_full","SBS41",-0.0247566822858858
"TOV2414","rare_read_supported","genome_full","SBS42",-0.0814841593538549
"TOV2414","rare_read_supported","genome_full","SBS44",-0.0233726178927725
"TOV2414","rare_read_supported","genome_full","SBS84",0.183015231488853
"TOV2414","rare_read_supported","genome_full","SBS85",-0.0551010120341974
"TOV2414","rare_read_supported","genome_full","SBS86",0.0184406744900126
"TOV2414","rare_read_supported","genome_full","SBS87",-0.057095843914808
"TOV2414","rare_read_supported","genome_full","SBS88",-0.0193722701407028
"TOV2414","rare_read_supported","genome_full","SBS89",0.0380634119313835
"TOV2414","rare_read_supported","genome_full","SBS90",-0.0607811503715648
"TOV2414","rare_read_supported","genome_full","SBS91",-0.101145944370762
"TOV2414","rare_read_supported","genome_full","SBS92",-0.0125822585998872
"TOV2414","rare_read_supported","genome_full","SBS93",-0.0325120621184689
"TOV2414","rare_read_supported","genome_full","SBS94",-0.020940968954481
"OV1369-R2","baseline","genome_restricted","SBS1",0.0298425281372637
"OV1369-R2","baseline","genome_restricted","SBS5",-0.196782522107116
"OV1369-R2","baseline","genome_restricted","SBS40",-0.600466686115899
"OV1369-R2","baseline","genome_restricted","SBS6",-0.144920336261861
"OV1369-R2","baseline","genome_restricted","SBS14",-0.017653405686443
"OV1369-R2","baseline","genome_restricted","SBS15",0.141575383719351
"OV1369-R2","baseline","genome_restricted","SBS20",
"OV1369-R2","baseline","genome_restricted","SBS21",
"OV1369-R2","baseline","genome_restricted","SBS26",
"OV1369-R2","baseline","genome_restricted","SBS44",
"OV1369-R2","baseline","genome_restricted","SBS10a",0.049884210694987
"OV1369-R2","baseline","genome_restricted","SBS10b",0.0275445063265346
"OV1369-R2","baseline","genome_restricted","SBS10c",
"OV1369-R2","baseline","genome_restricted","SBS10d",
"OV1369-R2","baseline","genome_restricted","SBS28",
"OV1369-R2","baseline","genome_restricted","SBS2",0.159465215131495
"OV1369-R2","baseline","genome_restricted","SBS13",-0.0132626662314501
"OV1369-R2","baseline","genome_restricted","SBS3",1
"OV1369-R2","baseline","genome_restricted","SBS8",-0.400007923596646
"OV1369-R2","baseline","genome_restricted","SBS17a",
"OV1369-R2","baseline","genome_restricted","SBS17b",
"OV1369-R2","baseline","genome_restricted","SBS18",0.338687095673414
"OV2085","baseline","genome_restricted","SBS1",-0.170416574377737
"OV2085","baseline","genome_restricted","SBS5",-0.470703208722336
"OV2085","baseline","genome_restricted","SBS40",-0.556204535229641
"OV2085","baseline","genome_restricted","SBS6",0.181961661620772
"OV2085","baseline","genome_restricted","SBS14",0.0681830483520284
"OV2085","baseline","genome_restricted","SBS15",-0.131419192113031
"OV2085","baseline","genome_restricted","SBS20",0.0047173033837652
"OV2085","baseline","genome_restricted","SBS21",
"OV2085","baseline","genome_restricted","SBS26",
"OV2085","baseline","genome_restricted","SBS44",
"OV2085","baseline","genome_restricted","SBS10a",
"OV2085","baseline","genome_restricted","SBS10b",0.203423564825472
"OV2085","baseline","genome_restricted","SBS10c",
"OV2085","baseline","genome_restricted","SBS10d",
"OV2085","baseline","genome_restricted","SBS28",0.0871601801263023
"OV2085","baseline","genome_restricted","SBS2",0.229559934619121
"OV2085","baseline","genome_restricted","SBS13",
"OV2085","baseline","genome_restricted","SBS3",1
"OV2085","baseline","genome_restricted","SBS8",0.0136552902640613
"OV2085","baseline","genome_restricted","SBS17a",-0.0676817408436549
"OV2085","baseline","genome_restricted","SBS17b",
"OV2085","baseline","genome_restricted","SBS18",0.112980158058778
"OV2295","baseline","genome_restricted","SBS1",-0.204731753801461
"OV2295","baseline","genome_restricted","SBS5",-0.241695289093974
"OV2295","baseline","genome_restricted","SBS40",-0.657270226509077
"OV2295","baseline","genome_restricted","SBS6",0.0123403322703949
"OV2295","baseline","genome_restricted","SBS14",
"OV2295","baseline","genome_restricted","SBS15",-0.0287373455739387
"OV2295","baseline","genome_restricted","SBS20",
"OV2295","baseline","genome_restricted","SBS21",-0.0916196296041724
"OV2295","baseline","genome_restricted","SBS26",0.117495012974667
"OV2295","baseline","genome_restricted","SBS44",0.013484139621836
"OV2295","baseline","genome_restricted","SBS10a",0.0662082841390355
"OV2295","baseline","genome_restricted","SBS10b",0.0401416643916075
"OV2295","baseline","genome_restricted","SBS10c",
"OV2295","baseline","genome_restricted","SBS10d",-0.0551565838138765
"OV2295","baseline","genome_restricted","SBS28",
"OV2295","baseline","genome_restricted","SBS2",0.50252941564197
"OV2295","baseline","genome_restricted","SBS13",
"OV2295","baseline","genome_restricted","SBS3",1
"OV2295","baseline","genome_restricted","SBS8",
"OV2295","baseline","genome_restricted","SBS17a",
"OV2295","baseline","genome_restricted","SBS17b",-0.0283821062995749
"OV2295","baseline","genome_restricted","SBS18",0.110300307337385
"OV2295-R2","baseline","genome_restricted","SBS1",0.0368966558753069
"OV2295-R2","baseline","genome_restricted","SBS5",-0.155923635132451
"OV2295-R2","baseline","genome_restricted","SBS40",-0.574990432539223
"OV2295-R2","baseline","genome_restricted","SBS6",-0.0797269218488395
"OV2295-R2","baseline","genome_restricted","SBS14",-0.0499254069610546
"OV2295-R2","baseline","genome_restricted","SBS15",-0.0317223528182542
"OV2295-R2","baseline","genome_restricted","SBS20",-0.0166226359297299
"OV2295-R2","baseline","genome_restricted","SBS21",-0.0178123242500629
"OV2295-R2","baseline","genome_restricted","SBS26",
"OV2295-R2","baseline","genome_restricted","SBS44",
"OV2295-R2","baseline","genome_restricted","SBS10a",
"OV2295-R2","baseline","genome_restricted","SBS10b",-0.0221228078274124
"OV2295-R2","baseline","genome_restricted","SBS10c",
"OV2295-R2","baseline","genome_restricted","SBS10d",
"OV2295-R2","baseline","genome_restricted","SBS28",
"OV2295-R2","baseline","genome_restricted","SBS2",0.141571126565549
"OV2295-R2","baseline","genome_restricted","SBS13",
"OV2295-R2","baseline","genome_restricted","SBS3",1
"OV2295-R2","baseline","genome_restricted","SBS8",-0.534911936566989
"OV2295-R2","baseline","genome_restricted","SBS17a",0.0406923451014475
"OV2295-R2","baseline","genome_restricted","SBS17b",
"OV2295-R2","baseline","genome_restricted","SBS18",0.528309629608795
"OV3133-R","baseline","genome_restricted","SBS1",-0.0981484744555606
