"cell_line","substrate","reference","replicate","sbs3_count","total_fitted","sbs3_fraction"
"TOV2929D","rare_read_supported","target_restricted",160,97.156092929313,284.865233771818,0.341059846590956
"TOV2929D","rare_read_supported","target_restricted",161,0,287.071499388968,0
"TOV2929D","rare_read_supported","target_restricted",162,0,291.466627283929,0
"TOV2929D","rare_read_supported","target_restricted",163,32.5713971909993,290.294102028147,0.112201374273326
"TOV2929D","rare_read_supported","target_restricted",164,23.4116806662804,296.719311250905,0.0789017761182503
"TOV2929D","rare_read_supported","target_restricted",165,46.7680749900094,282.08798498862,0.165792509708969
"TOV2929D","rare_read_supported","target_restricted",166,0,293.535448217599,0
"TOV2929D","rare_read_supported","target_restricted",167,66.2476690379515,283.11589073577,0.233994880562109
"TOV2929D","rare_read_supported","target_restricted",168,0,288.481680237055,0
"TOV2929D","rare_read_supported","target_restricted",169,0,287.895728385044,0
"TOV2929D","rare_read_supported","target_restricted",170,54.1781185649555,294.35814851631,0.184055100353214
"TOV2929D","rare_read_supported","target_restricted",171,64.2540343900625,278.892290589034,0.230390141851375
"TOV2929D","rare_read_supported","target_restricted",172,0,291.366374157904,0
"TOV2929D","rare_read_supported","target_restricted",173,44.3343368266454,285.726164816846,0.155163727672837
"TOV2929D","rare_read_supported","target_restricted",174,45.8105568430168,284.516825365027,0.161011767174905
"TOV2929D","rare_read_supported","target_restricted",175,61.6537303897518,284.619679901264,0.216617945783439
"TOV2929D","rare_read_supported","target_restricted",176,0,295.645507361596,0
"TOV2929D","rare_read_supported","target_restricted",177,0,284.469706120123,0
"TOV2929D","rare_read_supported","target_restricted",178,0,291.30936815891,0
"TOV2929D","rare_read_supported","target_restricted",179,24.030325222923,284.726491651781,0.0843979254740788
"TOV2929D","rare_read_supported","target_restricted",180,0,274.580133937718,0
"TOV2929D","rare_read_supported","target_restricted",181,23.7690751644879,293.691333596016,0.080932163960899
"TOV2929D","rare_read_supported","target_restricted",182,36.984734798363,281.180321696747,0.131533866151028
"TOV2929D","rare_read_supported","target_restricted",183,0,300.566953373894,0
"TOV2929D","rare_read_supported","target_restricted",184,43.9962839079095,285.579298173391,0.154059780205766
"TOV2929D","rare_read_supported","target_restricted",185,65.4808194930427,283.333236463375,0.23110885369605
"TOV2929D","rare_read_supported","target_restricted",186,0,295.57896237681,0
"TOV2929D","rare_read_supported","target_restricted",187,0,290.098516349105,0
"TOV2929D","rare_read_supported","target_restricted",188,0,286.71170055489,0
"TOV2929D","rare_read_supported","target_restricted",189,0,290.004700654598,0
"TOV2929D","rare_read_supported","target_restricted",190,36.9112825460962,289.538333512701,0.127483232006918
"TOV2929D","rare_read_supported","target_restricted",191,0,294.372916103713,0
"TOV2929D","rare_read_supported","target_restricted",192,0,292.690689136764,0
"TOV2929D","rare_read_supported","target_restricted",193,0,281.85681844333,0
"TOV2929D","rare_read_supported","target_restricted",194,65.8062574865317,283.635529858855,0.232009923154827
"TOV2929D","rare_read_supported","target_restricted",195,0,287.310676887807,0
"TOV2929D","rare_read_supported","target_restricted",196,79.9990087098436,284.20961402494,0.281478897131269
"TOV2929D","rare_read_supported","target_restricted",197,0,287.799639418526,0
"TOV2929D","rare_read_supported","target_restricted",198,0,284.264771998913,0
"TOV2929D","rare_read_supported","target_restricted",199,38.7509522060482,281.999588600228,0.13741492460467
"TOV2929D","rare_read_supported","target_restricted",200,38.4604704346134,289.903986833686,0.132666234965156
"TOV3121D","rare_read_supported","target_restricted",1,0,184.330903960145,0
"TOV3121D","rare_read_supported","target_restricted",2,0,177.213247314834,0
"TOV3121D","rare_read_supported","target_restricted",3,21.6644642301659,196.047415388422,0.110506247619959
"TOV3121D","rare_read_supported","target_restricted",4,24.0434831714696,188.388845412679,0.127626893825909
"TOV3121D","rare_read_supported","target_restricted",5,0,186.280080351269,0
"TOV3121D","rare_read_supported","target_restricted",6,0,177.647591605878,0
"TOV3121D","rare_read_supported","target_restricted",7,35.8284934093917,187.566967926471,0.19101707409077
"TOV3121D","rare_read_supported","target_restricted",8,26.6649397179528,183.452203615355,0.145350882641133
"TOV3121D","rare_read_supported","target_restricted",9,55.5147512483673,183.64245632261,0.30229802171042
"TOV3121D","rare_read_supported","target_restricted",10,0,185.517694577604,0
"TOV3121D","rare_read_supported","target_restricted",11,31.8915023800201,180.457291927676,0.176726038828077
"TOV3121D","rare_read_supported","target_restricted",12,37.0184404508503,185.86375458434,0.199169765690128
"TOV3121D","rare_read_supported","target_restricted",13,0,201.262935988142,0
"TOV3121D","rare_read_supported","target_restricted",14,32.2415166053109,174.301095986272,0.184975983213841
"TOV3121D","rare_read_supported","target_restricted",15,33.3017787227441,179.288647279059,0.185743934310078
"TOV3121D","rare_read_supported","target_restricted",16,0,194.122223686539,0
"TOV3121D","rare_read_supported","target_restricted",17,59.9709045021026,183.830707224218,0.326228982130588
"TOV3121D","rare_read_supported","target_restricted",18,21.6374857988807,178.289746139778,0.121361358504135
"TOV3121D","rare_read_supported","target_restricted",19,0,181.487552848441,0
"TOV3121D","rare_read_supported","target_restricted",20,50.2284174747278,179.983093787215,0.279072975232387
"TOV3121D","rare_read_supported","target_restricted",21,0,178.637637584375,0
"TOV3121D","rare_read_supported","target_restricted",22,37.1926310655078,185.814381028479,0.200160132168712
"TOV3121D","rare_read_supported","target_restricted",23,51.6348387530463,194.184742530655,0.265905745632384
"TOV3121D","rare_read_supported","target_restricted",24,0,182.205060886423,0
"TOV3121D","rare_read_supported","target_restricted",25,24.0704039029955,187.996294239964,0.128036587105655
"TOV3121D","rare_read_supported","target_restricted",26,0,184.784682737516,0
"TOV3121D","rare_read_supported","target_restricted",27,0,183.666821807388,0
"TOV3121D","rare_read_supported","target_restricted",28,0,179.491835103666,0
"TOV3121D","rare_read_supported","target_restricted",29,0,188.341371163312,0
"TOV3121D","rare_read_supported","target_restricted",30,18.0277772141852,185.562389217431,0.0971521076561553
"TOV3121D","rare_read_supported","target_restricted",31,38.3550554830029,192.732202583559,0.199006989848384
"TOV3121D","rare_read_supported","target_restricted",32,23.6988449911234,190.880583156332,0.124155346757894
"TOV3121D","rare_read_supported","target_restricted",33,0,179.521574151227,0
"TOV3121D","rare_read_supported","target_restricted",34,17.7733952191544,189.084404611612,0.0939971504030792
"TOV3121D","rare_read_supported","target_restricted",35,0,185.0708828723,0
"TOV3121D","rare_read_supported","target_restricted",36,17.2681696660293,182.121882081283,0.094816556191322
"TOV3121D","rare_read_supported","target_restricted",37,0,184.715258447507,0
"TOV3121D","rare_read_supported","target_restricted",38,42.0898275831909,184.726383493176,0.227849572904921
"TOV3121D","rare_read_supported","target_restricted",39,35.3442579516061,189.94858262964,0.186072764862479
"TOV3121D","rare_read_supported","target_restricted",40,34.1901130383023,178.229031849351,0.191832456718958
"TOV3121D","rare_read_supported","target_restricted",41,0,178.487266584004,0
"TOV3121D","rare_read_supported","target_restricted",42,54.3637706368595,180.12841073386,0.301805641960513
"TOV3121D","rare_read_supported","target_restricted",43,10.7011136987385,181.882864789884,0.0588351943494004
"TOV3121D","rare_read_supported","target_restricted",44,41.9347401404316,192.111182990251,0.218283701592528
"TOV3121D","rare_read_supported","target_restricted",45,0,185.292235920296,0
"TOV3121D","rare_read_supported","target_restricted",46,51.7315838564527,177.621318732679,0.291246480014648
"TOV3121D","rare_read_supported","target_restricted",47,33.1461320911959,173.459912823532,0.191088139914591
"TOV3121D","rare_read_supported","target_restricted",48,32.9723941720745,186.404825436178,0.176885947533389
"TOV3121D","rare_read_supported","target_restricted",49,17.6874071654196,174.730056150411,0.101227044477076
"TOV3121D","rare_read_supported","target_restricted",50,0,182.559881552064,0
"TOV3121D","rare_read_supported","target_restricted",51,0,179.067310676404,0
"TOV3121D","rare_read_supported","target_restricted",52,0,197.156679839515,0
"TOV3121D","rare_read_supported","target_restricted",53,0,185.16321585783,0
"TOV3121D","rare_read_supported","target_restricted",54,19.7529946567844,186.821857671973,0.105731710962147
"TOV3121D","rare_read_supported","target_restricted",55,25.0039983362122,179.558066652981,0.139252993765719
"TOV3121D","rare_read_supported","target_restricted",56,69.1917898546123,190.059175339082,0.364053930735879
"TOV3121D","rare_read_supported","target_restricted",57,18.7491216155637,184.820165573372,0.101445215988189
"TOV3121D","rare_read_supported","target_restricted",58,14.1429545664189,185.991236833151,0.0760409727212375
"TOV3121D","rare_read_supported","target_restricted",59,0,192.805886362965,0
"TOV3121D","rare_read_supported","target_restricted",60,53.1922388262999,178.066288982284,0.298721555496627
"TOV3121D","rare_read_supported","target_restricted",61,0,186.688287454959,0
"TOV3121D","rare_read_supported","target_restricted",62,0,189.528613149135,0
"TOV3121D","rare_read_supported","target_restricted",63,0,190.277869672975,0
"TOV3121D","rare_read_supported","target_restricted",64,9.76024098308715,185.749113245394,0.0525452897866213
"TOV3121D","rare_read_supported","target_restricted",65,15.2994830435964,183.674615396086,0.0832966657401391
"TOV3121D","rare_read_supported","target_restricted",66,56.508425879907,183.524624108271,0.307906506576304
"TOV3121D","rare_read_supported","target_restricted",67,41.460313481339,183.164110344277,0.226356098929041
"TOV3121D","rare_read_supported","target_restricted",68,0,183.517806168027,0
"TOV3121D","rare_read_supported","target_restricted",69,27.314564114185,178.84954208452,0.152723701698251
"TOV3121D","rare_read_supported","target_restricted",70,0,192.447830299006,0
"TOV3121D","rare_read_supported","target_restricted",71,0,181.028631548472,0
"TOV3121D","rare_read_supported","target_restricted",72,0,187.234643128082,0
"TOV3121D","rare_read_supported","target_restricted",73,13.9310589452302,180.050392449782,0.0773731106924178
"TOV3121D","rare_read_supported","target_restricted",74,0,184.119154539951,0
"TOV3121D","rare_read_supported","target_restricted",75,0,179.029177373239,0
"TOV3121D","rare_read_supported","target_restricted",76,21.3815609122139,189.620642516168,0.112759669139876
"TOV3121D","rare_read_supported","target_restricted",77,16.3197448195257,176.377087664421,0.0925275784719609
"TOV3121D","rare_read_supported","target_restricted",78,0,196.85176375862,0
"TOV3121D","rare_read_supported","target_restricted",79,41.9198337567353,180.522497239549,0.232213903517569
"TOV3121D","rare_read_supported","target_restricted",80,0,186.463457517893,0
"TOV3121D","rare_read_supported","target_restricted",81,25.126398271762,183.304345701723,0.137074754968702
"TOV3121D","rare_read_supported","target_restricted",82,0,185.444851838282,0
"TOV3121D","rare_read_supported","target_restricted",83,45.2865742055053,186.474760056058,0.242856321101532
"TOV3121D","rare_read_supported","target_restricted",84,45.1359525852727,182.647601064157,0.247120423823241
"TOV3121D","rare_read_supported","target_restricted",85,25.8312357810125,186.640178500914,0.138401259517045
"TOV3121D","rare_read_supported","target_restricted",86,0,176.348204623247,0
"TOV3121D","rare_read_supported","target_restricted",87,34.1551290798187,183.643200303424,0.185986353011634
"TOV3121D","rare_read_supported","target_restricted",88,0,184.894064193108,0
"TOV3121D","rare_read_supported","target_restricted",89,0,187.06921504498,0
"TOV3121D","rare_read_supported","target_restricted",90,56.0085432758203,190.293544057508,0.294327080580801
"TOV3121D","rare_read_supported","target_restricted",91,0,179.751847675968,0
"TOV3121D","rare_read_supported","target_restricted",92,0,179.841762334575,0
"TOV3121D","rare_read_supported","target_restricted",93,45.8269687148776,182.830090207657,0.250653317858279
"TOV3121D","rare_read_supported","target_restricted",94,23.6566882695386,185.341612493353,0.127638299631104
"TOV3121D","rare_read_supported","target_restricted",95,25.0355184401849,180.956954920926,0.138350683736499
"TOV3121D","rare_read_supported","target_restricted",96,48.3153480446467,184.454306447771,0.261936676758086
"TOV3121D","rare_read_supported","target_restricted",97,0,188.90003087027,0
"TOV3121D","rare_read_supported","target_restricted",98,44.1506657226579,184.236733757387,0.239640949023759
"TOV3121D","rare_read_supported","target_restricted",99,0,184.870516611518,0
"TOV3121D","rare_read_supported","target_restricted",100,32.7611352868378,185.799831638751,0.176324892212686
"TOV3121D","rare_read_supported","target_restricted",101,13.9128870072153,192.187429139693,0.072392284289846
"TOV3121D","rare_read_supported","target_restricted",102,16.6725104856728,188.458564425296,0.0884677782435389
"TOV3121D","rare_read_supported","target_restricted",103,29.6163828154857,192.275055092093,0.154031331840215
"TOV3121D","rare_read_supported","target_restricted",104,0,187.801330092964,0
"TOV3121D","rare_read_supported","target_restricted",105,39.4973286364427,191.95600673974,0.205762399975295
"TOV3121D","rare_read_supported","target_restricted",106,23.1341225509389,194.154774424124,0.119152993376322
"TOV3121D","rare_read_supported","target_restricted",107,0,192.239751992089,0
"TOV3121D","rare_read_supported","target_restricted",108,0,183.463916101188,0
"TOV3121D","rare_read_supported","target_restricted",109,25.3831510992711,179.692960571342,0.141258461202733
"TOV3121D","rare_read_supported","target_restricted",110,33.2521193718455,185.767148224064,0.178998922520672
"TOV3121D","rare_read_supported","target_restricted",111,42.6775494068581,180.196647540858,0.236838753602124
"TOV3121D","rare_read_supported","target_restricted",112,17.9155400951778,184.045921959756,0.097342771327991
"TOV3121D","rare_read_supported","target_restricted",113,23.9248160478493,194.179502914832,0.123209791397719
"TOV3121D","rare_read_supported","target_restricted",114,0,185.225570693952,0
"TOV3121D","rare_read_supported","target_restricted",115,13.0673997923301,182.583534889469,0.0715694314946894
"TOV3121D","rare_read_supported","target_restricted",116,0,178.835211075076,0
"TOV3121D","rare_read_supported","target_restricted",117,26.7059794842692,181.491714852858,0.147147099832742
"TOV3121D","rare_read_supported","target_restricted",118,33.5605780752123,176.424586469306,0.190226196625101
"TOV3121D","rare_read_supported","target_restricted",119,33.4673476625891,179.869200837845,0.186064915542491
"TOV3121D","rare_read_supported","target_restricted",120,0,188.111578888386,0
"TOV3121D","rare_read_supported","target_restricted",121,11.1579187795818,179.580328091411,0.0621333021170453
"TOV3121D","rare_read_supported","target_restricted",122,36.5679498732456,182.791702606027,0.200052569957515
"TOV3121D","rare_read_supported","target_restricted",123,0,187.779102296167,0
"TOV3121D","rare_read_supported","target_restricted",124,0,184.679612845401,0
"TOV3121D","rare_read_supported","target_restricted",125,0,189.230971489462,0
"TOV3121D","rare_read_supported","target_restricted",126,0,185.352410936983,0
"TOV3121D","rare_read_supported","target_restricted",127,26.7548282082024,187.226139853327,0.142901136717139
"TOV3121D","rare_read_supported","target_restricted",128,22.8581051069995,182.143737188544,0.12549487267486
"TOV3121D","rare_read_supported","target_restricted",129,28.1306073509592,193.972758483649,0.145023494901375
"TOV3121D","rare_read_supported","target_restricted",130,7.91546463539473,192.696444918737,0.0410773776274534
"TOV3121D","rare_read_supported","target_restricted",131,29.7936639926011,186.990445802057,0.159332546990876
"TOV3121D","rare_read_supported","target_restricted",132,36.2779953763002,175.993506458331,0.206132579015859
"TOV3121D","rare_read_supported","target_restricted",133,0,185.036305393736,0
"TOV3121D","rare_read_supported","target_restricted",134,17.9193309516445,180.414914529721,0.0993228913383019
"TOV3121D","rare_read_supported","target_restricted",135,11.2295611724439,184.33791986546,0.0609183459411921
"TOV3121D","rare_read_supported","target_restricted",136,55.0150699629802,179.090498619324,0.307191450060791
"TOV3121D","rare_read_supported","target_restricted",137,11.8049297526742,188.934357753048,0.0624816464991728
"TOV3121D","rare_read_supported","target_restricted",138,46.1805406710778,188.864102816234,0.244517300971757
"TOV3121D","rare_read_supported","target_restricted",139,0,175.866822918718,0
"TOV3121D","rare_read_supported","target_restricted",140,25.9647078723136,192.634494601498,0.134787426966425
"TOV3121D","rare_read_supported","target_restricted",141,11.4256723883917,180.129095706114,0.0634304654870031
"TOV3121D","rare_read_supported","target_restricted",142,28.7572083188033,178.732202532886,0.160895506860394
"TOV3121D","rare_read_supported","target_restricted",143,67.8119868518998,189.558545167834,0.357736375281102
"TOV3121D","rare_read_supported","target_restricted",144,0,188.427055189885,0
"TOV3121D","rare_read_supported","target_restricted",145,9.5350984863894,186.271783086871,0.0511891727688167
"TOV3121D","rare_read_supported","target_restricted",146,16.8554776303618,182.941382734579,0.092135947473495
"TOV3121D","rare_read_supported","target_restricted",147,0,181.585828760929,0
"TOV3121D","rare_read_supported","target_restricted",148,15.9150378323306,183.950126498352,0.086518221733722
"TOV3121D","rare_read_supported","target_restricted",149,0,176.621282026468,0
"TOV3121D","rare_read_supported","target_restricted",150,0,187.109062970983,0
"TOV3121D","rare_read_supported","target_restricted",151,24.661170310506,189.809590833885,0.129925838848094
"TOV3121D","rare_read_supported","target_restricted",152,44.8140911560163,181.525813089538,0.246874482440201
"TOV3121D","rare_read_supported","target_restricted",153,0,176.342082614539,0
"TOV3121D","rare_read_supported","target_restricted",154,17.7869533726286,181.547192204383,0.0979742686001131
"TOV3121D","rare_read_supported","target_restricted",155,0,183.159791110098,0
"TOV3121D","rare_read_supported","target_restricted",156,41.1912187886568,185.64202442995,0.221885205761693
"TOV3121D","rare_read_supported","target_restricted",157,22.2896236607619,183.201957344024,0.12166695151027
"TOV3121D","rare_read_supported","target_restricted",158,25.7179854645962,180.497657802544,0.142483762823839
"TOV3121D","rare_read_supported","target_restricted",159,0,181.287717027091,0
"TOV3121D","rare_read_supported","target_restricted",160,0,186.864380224265,0
"TOV3121D","rare_read_supported","target_restricted",161,0,185.115581615912,0
"TOV3121D","rare_read_supported","target_restricted",162,0,188.461980928148,0
"TOV3121D","rare_read_supported","target_restricted",163,9.41883984299279,181.016788996076,0.0520329627722928
"TOV3121D","rare_read_supported","target_restricted",164,0,185.418278155744,0
"TOV3121D","rare_read_supported","target_restricted",165,58.9169278207568,184.791095192739,0.318829907682001
"TOV3121D","rare_read_supported","target_restricted",166,38.4652543777294,178.772265546689,0.215163432986106
"TOV3121D","rare_read_supported","target_restricted",167,0,185.651759227924,0
"TOV3121D","rare_read_supported","target_restricted",168,0,183.962224383997,0
"TOV3121D","rare_read_supported","target_restricted",169,36.5186251636239,192.791252864721,0.189420550056016
"TOV3121D","rare_read_supported","target_restricted",170,36.672605636225,188.759744644186,0.194281920148564
"TOV3121D","rare_read_supported","target_restricted",171,0,170.09400457202,0
"TOV3121D","rare_read_supported","target_restricted",172,0,184.013052000806,0
"TOV3121D","rare_read_supported","target_restricted",173,30.9570624761357,182.115291656793,0.169986068684865
"TOV3121D","rare_read_supported","target_restricted",174,0,170.722300998857,0
"TOV3121D","rare_read_supported","target_restricted",175,11.3277548464485,192.132761086968,0.0589579558549158
"TOV3121D","rare_read_supported","target_restricted",176,16.649769885288,184.58472797118,0.0902012320753186
"TOV3121D","rare_read_supported","target_restricted",177,19.3382579181931,189.543944799913,0.102025194941506
"TOV3121D","rare_read_supported","target_restricted",178,33.0946944606496,180.053077987005,0.183805213610611
"TOV3121D","rare_read_supported","target_restricted",179,0,183.876828238518,0
"TOV3121D","rare_read_supported","target_restricted",180,0,185.082281337265,0
"TOV3121D","rare_read_supported","target_restricted",181,0,195.47826143523,0
"TOV3121D","rare_read_supported","target_restricted",182,22.8021446192082,179.728391960053,0.126870019647626
"TOV3121D","rare_read_supported","target_restricted",183,19.2653566572079,178.742475845985,0.1077827559791
"TOV3121D","rare_read_supported","target_restricted",184,0,193.281871231061,0
"TOV3121D","rare_read_supported","target_restricted",185,15.189073276177,176.351657816744,0.0861294612379588
"TOV3121D","rare_read_supported","target_restricted",186,0,182.655497859181,0
"TOV3121D","rare_read_supported","target_restricted",187,57.1515036849022,190.605265824504,0.299842207599465
"TOV3121D","rare_read_supported","target_restricted",188,0,186.833534453413,0
"TOV3121D","rare_read_supported","target_restricted",189,40.1904919711802,184.715015725546,0.217581076521121
"TOV3121D","rare_read_supported","target_restricted",190,19.2908791643514,178.972537250978,0.107786811656468
"TOV3121D","rare_read_supported","target_restricted",191,0,164.631352296898,0
"TOV3121D","rare_read_supported","target_restricted",192,0,189.87055884119,0
"TOV3121D","rare_read_supported","target_restricted",193,0,188.367902208507,0
"TOV3121D","rare_read_supported","target_restricted",194,0,182.914730187557,0
"TOV3121D","rare_read_supported","target_restricted",195,0,175.990121173057,0
"TOV3121D","rare_read_supported","target_restricted",196,28.9420500026028,190.700417135152,0.151767103802879
"TOV3121D","rare_read_supported","target_restricted",197,21.457617100155,179.030565656801,0.119854489770696
"TOV3121D","rare_read_supported","target_restricted",198,33.1684511174105,181.980757028227,0.182263507741457
"TOV3121D","rare_read_supported","target_restricted",199,0,181.200892689915,0
"TOV3121D","rare_read_supported","target_restricted",200,18.1135329147713,180.13772239061,0.100553802248559
"TOV3121EP","rare_read_supported","target_restricted",1,32.0545724690183,168.25019194389,0.190517301042415
"TOV3121EP","rare_read_supported","target_restricted",2,25.147778842653,166.669826307452,0.150883812624029
"TOV3121EP","rare_read_supported","target_restricted",3,0,175.565015233808,0
"TOV3121EP","rare_read_supported","target_restricted",4,0,165.807141916033,0
"TOV3121EP","rare_read_supported","target_restricted",5,10.3246490263748,162.891119975362,0.0633837438648372
"TOV3121EP","rare_read_supported","target_restricted",6,11.7723548703145,170.024301408697,0.0692392485825693
"TOV3121EP","rare_read_supported","target_restricted",7,44.9803461719359,170.046185932043,0.264518406722229
"TOV3121EP","rare_read_supported","target_restricted",8,13.1061562608454,169.449886843142,0.0773453231808742
"TOV3121EP","rare_read_supported","target_restricted",9,15.6765364460655,174.607694506459,0.0897814754978378
"TOV3121EP","rare_read_supported","target_restricted",10,48.2913911576256,166.065432980788,0.290797369993383
"TOV3121EP","rare_read_supported","target_restricted",11,22.998959613957,161.737120906929,0.14219963534031
"TOV3121EP","rare_read_supported","target_restricted",12,0,167.431892515958,0
"TOV3121EP","rare_read_supported","target_restricted",13,0,166.879352979667,0
"TOV3121EP","rare_read_supported","target_restricted",14,51.4560183701539,157.808748966865,0.326065688417302
"TOV3121EP","rare_read_supported","target_restricted",15,17.1896977402173,177.079823541645,0.0970731582877073
"TOV3121EP","rare_read_supported","target_restricted",16,45.7612709616206,168.49225448524,0.271592727519884
"TOV3121EP","rare_read_supported","target_restricted",17,0,164.867169821471,0
"TOV3121EP","rare_read_supported","target_restricted",18,0,161.4145826808,0
"TOV3121EP","rare_read_supported","target_restricted",19,37.4058544375248,167.44790760648,0.223388007483692
"TOV3121EP","rare_read_supported","target_restricted",20,0,172.136321538632,0
"TOV3121EP","rare_read_supported","target_restricted",21,15.7804580867751,168.501186025912,0.0936519110574591
"TOV3121EP","rare_read_supported","target_restricted",22,41.3412634828554,157.143443997725,0.263079785138564
"TOV3121EP","rare_read_supported","target_restricted",23,0,175.401409921329,0
"TOV3121EP","rare_read_supported","target_restricted",24,0,176.086915986712,0
"TOV3121EP","rare_read_supported","target_restricted",25,0,171.021767427944,0
"TOV3121EP","rare_read_supported","target_restricted",26,32.0271857821267,175.555894543517,0.182432984465741
"TOV3121EP","rare_read_supported","target_restricted",27,19.3312804472773,174.852754707414,0.110557482949725
"TOV3121EP","rare_read_supported","target_restricted",28,28.6913708892941,164.63473065577,0.174272893544462
"TOV3121EP","rare_read_supported","target_restricted",29,9.00866757080897,160.609321997223,0.0560905647242861
"TOV3121EP","rare_read_supported","target_restricted",30,18.7096876348672,171.285203686696,0.109231195877782
"TOV3121EP","rare_read_supported","target_restricted",31,0,156.427263322391,0
"TOV3121EP","rare_read_supported","target_restricted",32,12.8642472902256,155.973234794467,0.0824772744322279
"TOV3121EP","rare_read_supported","target_restricted",33,22.1850790453991,168.95753714106,0.131305648867722
"TOV3121EP","rare_read_supported","target_restricted",34,25.3655823313857,169.651591623204,0.149515734504411
"TOV3121EP","rare_read_supported","target_restricted",35,0,163.270338964931,0
"TOV3121EP","rare_read_supported","target_restricted",36,0,160.856602052532,0
"TOV3121EP","rare_read_supported","target_restricted",37,19.3921488244025,168.816670155627,0.11487105394583
"TOV3121EP","rare_read_supported","target_restricted",38,49.2101073513307,160.26572738997,0.307053218131842
"TOV3121EP","rare_read_supported","target_restricted",39,33.2038561441971,174.528454134922,0.190248955729181
"TOV3121EP","rare_read_supported","target_restricted",40,0,171.891834131957,0
"TOV3121EP","rare_read_supported","target_restricted",41,0,157.43253255638,0
"TOV3121EP","rare_read_supported","target_restricted",42,26.8814480691886,173.43973738068,0.154990133605813
"TOV3121EP","rare_read_supported","target_restricted",43,34.8044387458788,157.211232642996,0.221386463045644
"TOV3121EP","rare_read_supported","target_restricted",44,0,167.508087828753,0
"TOV3121EP","rare_read_supported","target_restricted",45,40.2988676432734,174.442977536352,0.231014559671085
"TOV3121EP","rare_read_supported","target_restricted",46,0,167.895259593165,0
"TOV3121EP","rare_read_supported","target_restricted",47,0,165.338962490771,0
"TOV3121EP","rare_read_supported","target_restricted",48,55.3736299286942,162.401004145713,0.340968519375721
"TOV3121EP","rare_read_supported","target_restricted",49,12.7714315522363,163.762984944631,0.0779872909409557
"TOV3121EP","rare_read_supported","target_restricted",50,0,173.182920518152,0
"TOV3121EP","rare_read_supported","target_restricted",51,22.014608099454,159.041400820214,0.138420612406075
"TOV3121EP","rare_read_supported","target_restricted",52,76.7207940791899,172.078316774284,0.445848120305738
"TOV3121EP","rare_read_supported","target_restricted",53,0,171.990623028106,0
"TOV3121EP","rare_read_supported","target_restricted",54,0,163.0231367375,0
"TOV3121EP","rare_read_supported","target_restricted",55,38.4722106651816,174.426050731842,0.220564591721036
"TOV3121EP","rare_read_supported","target_restricted",56,28.602418255837,163.405280205495,0.175039743023403
"TOV3121EP","rare_read_supported","target_restricted",57,15.0639413963267,164.027672984915,0.091837804695992
"TOV3121EP","rare_read_supported","target_restricted",58,9.55645653412899,160.089264071978,0.0596945497221618
"TOV3121EP","rare_read_supported","target_restricted",59,0,168.484651048571,0
"TOV3121EP","rare_read_supported","target_restricted",60,0,186.169315871599,0
"TOV3121EP","rare_read_supported","target_restricted",61,33.084451303045,164.614939945669,0.200980854556485
"TOV3121EP","rare_read_supported","target_restricted",62,25.2591269498424,167.999099843083,0.150352751731618
"TOV3121EP","rare_read_supported","target_restricted",63,61.5267863748214,165.983214869786,0.370680772890737
"TOV3121EP","rare_read_supported","target_restricted",64,12.3136018117331,164.362082990102,0.0749175332152158
"TOV3121EP","rare_read_supported","target_restricted",65,0,164.551537266329,0
"TOV3121EP","rare_read_supported","target_restricted",66,13.9390793659557,163.372945411854,0.0853206100362338
"TOV3121EP","rare_read_supported","target_restricted",67,0,170.033001866113,0
"TOV3121EP","rare_read_supported","target_restricted",68,6.63923289703559,164.519605574748,0.0403552687464906
"TOV3121EP","rare_read_supported","target_restricted",69,0,168.728400248264,0
"TOV3121EP","rare_read_supported","target_restricted",70,26.7564649558335,169.123734827908,0.158206445612495
"TOV3121EP","rare_read_supported","target_restricted",71,33.3687863772371,167.715711983825,0.198960407361567
"TOV3121EP","rare_read_supported","target_restricted",72,20.0511821906054,169.835175654124,0.118062598713004
"TOV3121EP","rare_read_supported","target_restricted",73,57.7913513655897,164.599655842746,0.351102504253119
"TOV3121EP","rare_read_supported","target_restricted",74,0,166.751918265616,0
"TOV3121EP","rare_read_supported","target_restricted",75,14.8213809940078,160.878558775054,0.0921277583965155
"TOV3121EP","rare_read_supported","target_restricted",76,0,166.099252369467,0
"TOV3121EP","rare_read_supported","target_restricted",77,44.1037790260751,173.372796273676,0.254386962510864
"TOV3121EP","rare_read_supported","target_restricted",78,0,168.002954497336,0
"TOV3121EP","rare_read_supported","target_restricted",79,17.1694323556483,170.354806602059,0.10078631004381
"TOV3121EP","rare_read_supported","target_restricted",80,53.942946012093,173.28933295698,0.311288323935581
"TOV3121EP","rare_read_supported","target_restricted",81,60.9635409701558,166.527922350729,0.366085999930744
"TOV3121EP","rare_read_supported","target_restricted",82,45.6495041248423,162.339089718796,0.281198472924276
"TOV3121EP","rare_read_supported","target_restricted",83,0,165.347452866567,0
"TOV3121EP","rare_read_supported","target_restricted",84,0,167.45284333561,0
"TOV3121EP","rare_read_supported","target_restricted",85,19.8637746940758,160.36164499574,0.12386861393573
"TOV3121EP","rare_read_supported","target_restricted",86,32.7721085652983,162.635603155457,0.201506361027066
"TOV3121EP","rare_read_supported","target_restricted",87,0,166.834151250874,0
"TOV3121EP","rare_read_supported","target_restricted",88,0,169.829251687432,0
