"cell_line","substrate","reference","signature","count","fraction"
"TOV21G","rare","target_full","SBS26",0,0
"TOV21G","rare","target_full","SBS28",0,0
"TOV21G","rare","target_full","SBS29",189.637998502233,0.0934604227750848
"TOV21G","rare","target_full","SBS30",0,0
"TOV21G","rare","target_full","SBS31",0,0
"TOV21G","rare","target_full","SBS32",250.685744099607,0.123546946351894
"TOV21G","rare","target_full","SBS33",0,0
"TOV21G","rare","target_full","SBS34",0,0
"TOV21G","rare","target_full","SBS35",0,0
"TOV21G","rare","target_full","SBS36",0,0
"TOV21G","rare","target_full","SBS37",0,0
"TOV21G","rare","target_full","SBS38",0,0
"TOV21G","rare","target_full","SBS39",0,0
"TOV21G","rare","target_full","SBS40",0,0
"TOV21G","rare","target_full","SBS41",0,0
"TOV21G","rare","target_full","SBS42",0,0
"TOV21G","rare","target_full","SBS44",1134.71549917796,0.559228588786044
"TOV21G","rare","target_full","SBS84",0,0
"TOV21G","rare","target_full","SBS85",0,0
"TOV21G","rare","target_full","SBS86",0,0
"TOV21G","rare","target_full","SBS87",0,0
"TOV21G","rare","target_full","SBS88",0,0
"TOV21G","rare","target_full","SBS89",0,0
"TOV21G","rare","target_full","SBS90",0,0
"TOV21G","rare","target_full","SBS91",0,0
"TOV21G","rare","target_full","SBS92",0,0
"TOV21G","rare","target_full","SBS93",0,0
"TOV21G","rare","target_full","SBS94",0,0
"TOV3392D","rare","target_full","SBS1",0,0
"TOV3392D","rare","target_full","SBS2",7.9996037762919,0.026399580317438
"TOV3392D","rare","target_full","SBS3",0,0
"TOV3392D","rare","target_full","SBS4",0,0
"TOV3392D","rare","target_full","SBS5",0,0
"TOV3392D","rare","target_full","SBS6",0,0
"TOV3392D","rare","target_full","SBS7a",0,0
"TOV3392D","rare","target_full","SBS7b",0,0
"TOV3392D","rare","target_full","SBS7c",0,0
"TOV3392D","rare","target_full","SBS7d",0,0
"TOV3392D","rare","target_full","SBS8",0,0
"TOV3392D","rare","target_full","SBS9",0,0
"TOV3392D","rare","target_full","SBS10a",0,0
"TOV3392D","rare","target_full","SBS10b",0,0
"TOV3392D","rare","target_full","SBS10c",0,0
"TOV3392D","rare","target_full","SBS10d",0,0
"TOV3392D","rare","target_full","SBS11",0,0
"TOV3392D","rare","target_full","SBS12",18.4491378639408,0.0608842025738874
"TOV3392D","rare","target_full","SBS13",15.4559900003057,0.0510064824220238
"TOV3392D","rare","target_full","SBS14",17.4770781410536,0.0576762976019236
"TOV3392D","rare","target_full","SBS15",0,0
"TOV3392D","rare","target_full","SBS16",9.14664227183907,0.0301849346596286
"TOV3392D","rare","target_full","SBS17a",0,0
"TOV3392D","rare","target_full","SBS17b",0,0
"TOV3392D","rare","target_full","SBS18",29.0772334020405,0.095958097434906
"TOV3392D","rare","target_full","SBS19",0,0
"TOV3392D","rare","target_full","SBS20",0,0
"TOV3392D","rare","target_full","SBS21",0,0
"TOV3392D","rare","target_full","SBS22",0,0
"TOV3392D","rare","target_full","SBS23",0,0
"TOV3392D","rare","target_full","SBS24",0,0
"TOV3392D","rare","target_full","SBS25",0,0
"TOV3392D","rare","target_full","SBS26",0,0
"TOV3392D","rare","target_full","SBS28",8.84042086066496,0.0291743700160186
"TOV3392D","rare","target_full","SBS29",40.0467331246167,0.132158663996279
"TOV3392D","rare","target_full","SBS30",47.9341166152764,0.158187904916086
"TOV3392D","rare","target_full","SBS31",0,0
"TOV3392D","rare","target_full","SBS32",0,0
"TOV3392D","rare","target_full","SBS33",8.42385704301794,0.0277996631844249
"TOV3392D","rare","target_full","SBS34",0,0
"TOV3392D","rare","target_full","SBS35",0,0
"TOV3392D","rare","target_full","SBS36",0,0
"TOV3392D","rare","target_full","SBS37",0,0
"TOV3392D","rare","target_full","SBS38",0,0
"TOV3392D","rare","target_full","SBS39",31.3995071509395,0.103621858549529
"TOV3392D","rare","target_full","SBS40",0,0
"TOV3392D","rare","target_full","SBS41",0,0
"TOV3392D","rare","target_full","SBS42",0,0
"TOV3392D","rare","target_full","SBS44",12.2738217509096,0.0405049740182572
"TOV3392D","rare","target_full","SBS84",0,0
"TOV3392D","rare","target_full","SBS85",18.42658679984,0.0608097815594696
"TOV3392D","rare","target_full","SBS86",0,0
"TOV3392D","rare","target_full","SBS87",10.9388504330511,0.0360994205042535
"TOV3392D","rare","target_full","SBS88",0,0
"TOV3392D","rare","target_full","SBS89",27.1305324536633,0.0895337682458747
"TOV3392D","rare","target_full","SBS90",0,0
"TOV3392D","rare","target_full","SBS91",0,0
"TOV3392D","rare","target_full","SBS92",0,0
"TOV3392D","rare","target_full","SBS93",0,0
"TOV3392D","rare","target_full","SBS94",0,0
"TOV112D","rare","target_full","SBS1",0,0
"TOV112D","rare","target_full","SBS2",0,0
"TOV112D","rare","target_full","SBS3",0,0
"TOV112D","rare","target_full","SBS4",17.4962206973684,0.0783749045142367
"TOV112D","rare","target_full","SBS5",0,0
"TOV112D","rare","target_full","SBS6",0,0
"TOV112D","rare","target_full","SBS7a",0,0
"TOV112D","rare","target_full","SBS7b",0,0
"TOV112D","rare","target_full","SBS7c",0,0
"TOV112D","rare","target_full","SBS7d",0,0
"TOV112D","rare","target_full","SBS8",0,0
"TOV112D","rare","target_full","SBS9",0,0
"TOV112D","rare","target_full","SBS10a",0,0
"TOV112D","rare","target_full","SBS10b",0,0
"TOV112D","rare","target_full","SBS10c",0,0
"TOV112D","rare","target_full","SBS10d",0,0
"TOV112D","rare","target_full","SBS11",0,0
"TOV112D","rare","target_full","SBS12",0,0
"TOV112D","rare","target_full","SBS13",0,0
"TOV112D","rare","target_full","SBS14",0,0
"TOV112D","rare","target_full","SBS15",6.82050007336688,0.0305526576988067
"TOV112D","rare","target_full","SBS16",10.2239796559711,0.0457986580732124
"TOV112D","rare","target_full","SBS17a",0,0
"TOV112D","rare","target_full","SBS17b",0,0
"TOV112D","rare","target_full","SBS18",16.3210158427878,0.0731105351480984
"TOV112D","rare","target_full","SBS19",0,0
"TOV112D","rare","target_full","SBS20",0,0
"TOV112D","rare","target_full","SBS21",0,0
"TOV112D","rare","target_full","SBS22",0,0
"TOV112D","rare","target_full","SBS23",0,0
"TOV112D","rare","target_full","SBS24",11.764180287936,0.0526980382051269
"TOV112D","rare","target_full","SBS25",12.3570599158464,0.0553538622844897
"TOV112D","rare","target_full","SBS26",0,0
"TOV112D","rare","target_full","SBS28",0,0
"TOV112D","rare","target_full","SBS29",14.7856497977043,0.0662328117094634
"TOV112D","rare","target_full","SBS30",16.364295329595,0.073304407053615
"TOV112D","rare","target_full","SBS31",0,0
"TOV112D","rare","target_full","SBS32",10.4926632606234,0.0470022352470147
"TOV112D","rare","target_full","SBS33",0,0
"TOV112D","rare","target_full","SBS34",0,0
"TOV112D","rare","target_full","SBS35",0,0
"TOV112D","rare","target_full","SBS36",16.5586608211852,0.0741750737597418
"TOV112D","rare","target_full","SBS37",41.4424367733998,0.185642778582522
"TOV112D","rare","target_full","SBS38",0,0
"TOV112D","rare","target_full","SBS39",0,0
"TOV112D","rare","target_full","SBS40",0,0
"TOV112D","rare","target_full","SBS41",0,0
"TOV112D","rare","target_full","SBS42",0,0
"TOV112D","rare","target_full","SBS44",0,0
"TOV112D","rare","target_full","SBS84",0,0
"TOV112D","rare","target_full","SBS85",0,0
"TOV112D","rare","target_full","SBS86",0,0
"TOV112D","rare","target_full","SBS87",0,0
"TOV112D","rare","target_full","SBS88",0,0
"TOV112D","rare","target_full","SBS89",48.6108751949341,0.217754037723672
"TOV112D","rare","target_full","SBS90",0,0
"TOV112D","rare","target_full","SBS91",0,0
"TOV112D","rare","target_full","SBS92",0,0
"TOV112D","rare","target_full","SBS93",0,0
"TOV112D","rare","target_full","SBS94",0,0
"TOV2414","rare","target_full","SBS1",0,0
"TOV2414","rare","target_full","SBS2",0,0
"TOV2414","rare","target_full","SBS3",0,0
"TOV2414","rare","target_full","SBS4",0,0
"TOV2414","rare","target_full","SBS5",128.600160275869,0.441062135459089
"TOV2414","rare","target_full","SBS6",0,0
"TOV2414","rare","target_full","SBS7a",0,0
"TOV2414","rare","target_full","SBS7b",0,0
"TOV2414","rare","target_full","SBS7c",0,0
"TOV2414","rare","target_full","SBS7d",0,0
"TOV2414","rare","target_full","SBS8",0,0
"TOV2414","rare","target_full","SBS9",0,0
"TOV2414","rare","target_full","SBS10a",0,0
"TOV2414","rare","target_full","SBS10b",0,0
"TOV2414","rare","target_full","SBS10c",0,0
"TOV2414","rare","target_full","SBS10d",0,0
"TOV2414","rare","target_full","SBS11",0,0
"TOV2414","rare","target_full","SBS12",0,0
"TOV2414","rare","target_full","SBS13",0,0
"TOV2414","rare","target_full","SBS14",0,0
"TOV2414","rare","target_full","SBS15",0,0
"TOV2414","rare","target_full","SBS16",0,0
"TOV2414","rare","target_full","SBS17a",0,0
"TOV2414","rare","target_full","SBS17b",0,0
"TOV2414","rare","target_full","SBS18",0,0
"TOV2414","rare","target_full","SBS19",0,0
"TOV2414","rare","target_full","SBS20",0,0
"TOV2414","rare","target_full","SBS21",0,0
"TOV2414","rare","target_full","SBS22",0,0
"TOV2414","rare","target_full","SBS23",0,0
"TOV2414","rare","target_full","SBS24",0,0
"TOV2414","rare","target_full","SBS25",0,0
"TOV2414","rare","target_full","SBS26",0,0
"TOV2414","rare","target_full","SBS28",0,0
"TOV2414","rare","target_full","SBS29",45.2192108112139,0.155089088857933
"TOV2414","rare","target_full","SBS30",0,0
"TOV2414","rare","target_full","SBS31",0,0
"TOV2414","rare","target_full","SBS32",20.8800229695189,0.0716125664199418
"TOV2414","rare","target_full","SBS33",0,0
"TOV2414","rare","target_full","SBS34",0,0
"TOV2414","rare","target_full","SBS35",0,0
"TOV2414","rare","target_full","SBS36",0,0
"TOV2414","rare","target_full","SBS37",0,0
"TOV2414","rare","target_full","SBS38",0,0
"TOV2414","rare","target_full","SBS39",0,0
"TOV2414","rare","target_full","SBS40",96.8698655489931,0.332236209263036
"TOV2414","rare","target_full","SBS41",0,0
"TOV2414","rare","target_full","SBS42",0,0
"TOV2414","rare","target_full","SBS44",0,0
"TOV2414","rare","target_full","SBS84",0,0
"TOV2414","rare","target_full","SBS85",0,0
"TOV2414","rare","target_full","SBS86",0,0
"TOV2414","rare","target_full","SBS87",0,0
"TOV2414","rare","target_full","SBS88",0,0
"TOV2414","rare","target_full","SBS89",0,0
"TOV2414","rare","target_full","SBS90",0,0
"TOV2414","rare","target_full","SBS91",0,0
"TOV2414","rare","target_full","SBS92",0,0
"TOV2414","rare","target_full","SBS93",0,0
"TOV2414","rare","target_full","SBS94",0,0
"OV1369-R2","rare_read_supported","target_full","SBS1",0,0
"OV1369-R2","rare_read_supported","target_full","SBS2",0,0
"OV1369-R2","rare_read_supported","target_full","SBS3",0,0
"OV1369-R2","rare_read_supported","target_full","SBS4",0,0
"OV1369-R2","rare_read_supported","target_full","SBS5",0,0
"OV1369-R2","rare_read_supported","target_full","SBS6",0,0
"OV1369-R2","rare_read_supported","target_full","SBS7a",0,0
"OV1369-R2","rare_read_supported","target_full","SBS7b",0,0
"OV1369-R2","rare_read_supported","target_full","SBS7c",0,0
"OV1369-R2","rare_read_supported","target_full","SBS7d",0,0
"OV1369-R2","rare_read_supported","target_full","SBS8",93.6208739006282,0.247159428522362
"OV1369-R2","rare_read_supported","target_full","SBS9",0,0
"OV1369-R2","rare_read_supported","target_full","SBS10a",0,0
"OV1369-R2","rare_read_supported","target_full","SBS10b",0,0
"OV1369-R2","rare_read_supported","target_full","SBS10c",0,0
"OV1369-R2","rare_read_supported","target_full","SBS10d",0,0
"OV1369-R2","rare_read_supported","target_full","SBS11",0,0
"OV1369-R2","rare_read_supported","target_full","SBS12",0,0
"OV1369-R2","rare_read_supported","target_full","SBS13",12.0140612566762,0.0317171629650086
"OV1369-R2","rare_read_supported","target_full","SBS14",0,0
"OV1369-R2","rare_read_supported","target_full","SBS15",0,0
"OV1369-R2","rare_read_supported","target_full","SBS16",13.1553128025516,0.0347300709643317
"OV1369-R2","rare_read_supported","target_full","SBS17a",0,0
"OV1369-R2","rare_read_supported","target_full","SBS17b",0,0
"OV1369-R2","rare_read_supported","target_full","SBS18",0,0
"OV1369-R2","rare_read_supported","target_full","SBS19",0,0
"OV1369-R2","rare_read_supported","target_full","SBS20",0,0
"OV1369-R2","rare_read_supported","target_full","SBS21",0,0
"OV1369-R2","rare_read_supported","target_full","SBS22",0,0
"OV1369-R2","rare_read_supported","target_full","SBS23",0,0
"OV1369-R2","rare_read_supported","target_full","SBS24",0,0
"OV1369-R2","rare_read_supported","target_full","SBS25",0,0
"OV1369-R2","rare_read_supported","target_full","SBS26",0,0
"OV1369-R2","rare_read_supported","target_full","SBS28",0,0
"OV1369-R2","rare_read_supported","target_full","SBS29",0,0
"OV1369-R2","rare_read_supported","target_full","SBS30",42.7625440502334,0.112893263107504
"OV1369-R2","rare_read_supported","target_full","SBS31",0,0
"OV1369-R2","rare_read_supported","target_full","SBS32",46.203547398718,0.121977523761359
"OV1369-R2","rare_read_supported","target_full","SBS33",0,0
"OV1369-R2","rare_read_supported","target_full","SBS34",0,0
"OV1369-R2","rare_read_supported","target_full","SBS35",0,0
"OV1369-R2","rare_read_supported","target_full","SBS36",0,0
"OV1369-R2","rare_read_supported","target_full","SBS37",15.4795094708245,0.0408659581481412
"OV1369-R2","rare_read_supported","target_full","SBS38",0,0
"OV1369-R2","rare_read_supported","target_full","SBS39",73.8654620231664,0.195005073340418
"OV1369-R2","rare_read_supported","target_full","SBS40",23.4030237986877,0.0617840631771765
"OV1369-R2","rare_read_supported","target_full","SBS41",0,0
"OV1369-R2","rare_read_supported","target_full","SBS42",0,0
"OV1369-R2","rare_read_supported","target_full","SBS44",21.2243967591873,0.0560324803131047
"OV1369-R2","rare_read_supported","target_full","SBS84",0,0
"OV1369-R2","rare_read_supported","target_full","SBS85",0,0
"OV1369-R2","rare_read_supported","target_full","SBS86",0,0
"OV1369-R2","rare_read_supported","target_full","SBS87",0,0
"OV1369-R2","rare_read_supported","target_full","SBS88",0,0
"OV1369-R2","rare_read_supported","target_full","SBS89",0,0
"OV1369-R2","rare_read_supported","target_full","SBS90",0,0
"OV1369-R2","rare_read_supported","target_full","SBS91",0,0
"OV1369-R2","rare_read_supported","target_full","SBS92",0,0
"OV1369-R2","rare_read_supported","target_full","SBS93",37.0586547229684,0.0978349757005949
"OV1369-R2","rare_read_supported","target_full","SBS94",0,0
"OV2085","rare_read_supported","target_full","SBS1",0,0
"OV2085","rare_read_supported","target_full","SBS2",0,0
"OV2085","rare_read_supported","target_full","SBS3",0,0
"OV2085","rare_read_supported","target_full","SBS4",11.102355271798,0.0419981278052192
"OV2085","rare_read_supported","target_full","SBS5",0,0
"OV2085","rare_read_supported","target_full","SBS6",0,0
"OV2085","rare_read_supported","target_full","SBS7a",0,0
"OV2085","rare_read_supported","target_full","SBS7b",0,0
"OV2085","rare_read_supported","target_full","SBS7c",0,0
"OV2085","rare_read_supported","target_full","SBS7d",0,0
"OV2085","rare_read_supported","target_full","SBS8",0,0
"OV2085","rare_read_supported","target_full","SBS9",0,0
"OV2085","rare_read_supported","target_full","SBS10a",0,0
"OV2085","rare_read_supported","target_full","SBS10b",0,0
"OV2085","rare_read_supported","target_full","SBS10c",0,0
"OV2085","rare_read_supported","target_full","SBS10d",0,0
"OV2085","rare_read_supported","target_full","SBS11",0,0
"OV2085","rare_read_supported","target_full","SBS12",25.8057947113822,0.0976184816528897
"OV2085","rare_read_supported","target_full","SBS13",0,0
"OV2085","rare_read_supported","target_full","SBS14",0,0
"OV2085","rare_read_supported","target_full","SBS15",10.9418106899977,0.0413908177615556
"OV2085","rare_read_supported","target_full","SBS16",18.9299628545697,0.0716084992644551
"OV2085","rare_read_supported","target_full","SBS17a",0,0
"OV2085","rare_read_supported","target_full","SBS17b",0,0
"OV2085","rare_read_supported","target_full","SBS18",0,0
"OV2085","rare_read_supported","target_full","SBS19",0,0
"OV2085","rare_read_supported","target_full","SBS20",0,0
"OV2085","rare_read_supported","target_full","SBS21",0,0
"OV2085","rare_read_supported","target_full","SBS22",0,0
"OV2085","rare_read_supported","target_full","SBS23",0,0
"OV2085","rare_read_supported","target_full","SBS24",0,0
"OV2085","rare_read_supported","target_full","SBS25",0,0
"OV2085","rare_read_supported","target_full","SBS26",0,0
"OV2085","rare_read_supported","target_full","SBS28",8.8622908187611,0.0335243840916173
"OV2085","rare_read_supported","target_full","SBS29",18.4365033395075,0.0697418344646963
"OV2085","rare_read_supported","target_full","SBS30",40.2094842049691,0.152104937671369
"OV2085","rare_read_supported","target_full","SBS31",25.5241930709763,0.0965532354601319
"OV2085","rare_read_supported","target_full","SBS32",0,0
"OV2085","rare_read_supported","target_full","SBS33",0,0
"OV2085","rare_read_supported","target_full","SBS34",0,0
"OV2085","rare_read_supported","target_full","SBS35",0,0
"OV2085","rare_read_supported","target_full","SBS36",0,0
"OV2085","rare_read_supported","target_full","SBS37",0,0
"OV2085","rare_read_supported","target_full","SBS38",0,0
"OV2085","rare_read_supported","target_full","SBS39",21.223442110939,0.0802843011613999
"OV2085","rare_read_supported","target_full","SBS40",43.0564896741729,0.162874625420554
"OV2085","rare_read_supported","target_full","SBS41",0,0
"OV2085","rare_read_supported","target_full","SBS42",0,0
"OV2085","rare_read_supported","target_full","SBS44",0,0
"OV2085","rare_read_supported","target_full","SBS84",0,0
"OV2085","rare_read_supported","target_full","SBS85",0,0
"OV2085","rare_read_supported","target_full","SBS86",11.9782534038428,0.0453114861686841
"OV2085","rare_read_supported","target_full","SBS87",0,0
"OV2085","rare_read_supported","target_full","SBS88",0,0
"OV2085","rare_read_supported","target_full","SBS89",28.2829958772589,0.106989269077428
"OV2085","rare_read_supported","target_full","SBS90",0,0
"OV2085","rare_read_supported","target_full","SBS91",0,0
"OV2085","rare_read_supported","target_full","SBS92",0,0
"OV2085","rare_read_supported","target_full","SBS93",0,0
"OV2085","rare_read_supported","target_full","SBS94",0,0
"OV2295","rare_read_supported","target_full","SBS1",0,0
"OV2295","rare_read_supported","target_full","SBS2",6.54022993137366,0.0290555897155003
"OV2295","rare_read_supported","target_full","SBS3",0,0
"OV2295","rare_read_supported","target_full","SBS4",0,0
"OV2295","rare_read_supported","target_full","SBS5",43.2940565212981,0.192337938666066
"OV2295","rare_read_supported","target_full","SBS6",0,0
"OV2295","rare_read_supported","target_full","SBS7a",0,0
"OV2295","rare_read_supported","target_full","SBS7b",0,0
"OV2295","rare_read_supported","target_full","SBS7c",0,0
"OV2295","rare_read_supported","target_full","SBS7d",0,0
"OV2295","rare_read_supported","target_full","SBS8",0,0
"OV2295","rare_read_supported","target_full","SBS9",0,0
"OV2295","rare_read_supported","target_full","SBS10a",0,0
"OV2295","rare_read_supported","target_full","SBS10b",0,0
"OV2295","rare_read_supported","target_full","SBS10c",0,0
"OV2295","rare_read_supported","target_full","SBS10d",0,0
"OV2295","rare_read_supported","target_full","SBS11",0,0
"OV2295","rare_read_supported","target_full","SBS12",0,0
"OV2295","rare_read_supported","target_full","SBS13",0,0
"OV2295","rare_read_supported","target_full","SBS14",0,0
"OV2295","rare_read_supported","target_full","SBS15",0,0
"OV2295","rare_read_supported","target_full","SBS16",0,0
"OV2295","rare_read_supported","target_full","SBS17a",0,0
"OV2295","rare_read_supported","target_full","SBS17b",0,0
"OV2295","rare_read_supported","target_full","SBS18",0,0
"OV2295","rare_read_supported","target_full","SBS19",0,0
"OV2295","rare_read_supported","target_full","SBS20",0,0
"OV2295","rare_read_supported","target_full","SBS21",0,0
"OV2295","rare_read_supported","target_full","SBS22",0,0
"OV2295","rare_read_supported","target_full","SBS23",0,0
"OV2295","rare_read_supported","target_full","SBS24",0,0
"OV2295","rare_read_supported","target_full","SBS25",0,0
"OV2295","rare_read_supported","target_full","SBS26",0,0
"OV2295","rare_read_supported","target_full","SBS28",0,0
"OV2295","rare_read_supported","target_full","SBS29",0,0
"OV2295","rare_read_supported","target_full","SBS30",0,0
"OV2295","rare_read_supported","target_full","SBS31",13.841739643425,0.0614932368201406
"OV2295","rare_read_supported","target_full","SBS32",20.8422609753112,0.0925937145935834
"OV2295","rare_read_supported","target_full","SBS33",0,0
"OV2295","rare_read_supported","target_full","SBS34",0,0
"OV2295","rare_read_supported","target_full","SBS35",0,0
"OV2295","rare_read_supported","target_full","SBS36",0,0
"OV2295","rare_read_supported","target_full","SBS37",26.5569048442015,0.117981560184174
"OV2295","rare_read_supported","target_full","SBS38",0,0
"OV2295","rare_read_supported","target_full","SBS39",31.5155406055419,0.140010768291825
"OV2295","rare_read_supported","target_full","SBS40",28.712501543069,0.127558002286605
"OV2295","rare_read_supported","target_full","SBS41",0,0
"OV2295","rare_read_supported","target_full","SBS42",0,0
"OV2295","rare_read_supported","target_full","SBS44",0,0
"OV2295","rare_read_supported","target_full","SBS84",0,0
"OV2295","rare_read_supported","target_full","SBS85",15.2469974182986,0.0677362273234835
"OV2295","rare_read_supported","target_full","SBS86",0,0
"OV2295","rare_read_supported","target_full","SBS87",0,0
"OV2295","rare_read_supported","target_full","SBS88",0,0
"OV2295","rare_read_supported","target_full","SBS89",38.5434594531238,0.171232962118622
"OV2295","rare_read_supported","target_full","SBS90",0,0
"OV2295","rare_read_supported","target_full","SBS91",0,0
"OV2295","rare_read_supported","target_full","SBS92",0,0
"OV2295","rare_read_supported","target_full","SBS93",0,0
"OV2295","rare_read_supported","target_full","SBS94",0,0
"OV2295-R2","rare_read_supported","target_full","SBS1",0,0
"OV2295-R2","rare_read_supported","target_full","SBS2",0,0
"OV2295-R2","rare_read_supported","target_full","SBS3",0,0
"OV2295-R2","rare_read_supported","target_full","SBS4",0,0
"OV2295-R2","rare_read_supported","target_full","SBS5",0,0
"OV2295-R2","rare_read_supported","target_full","SBS6",0,0
"OV2295-R2","rare_read_supported","target_full","SBS7a",0,0
"OV2295-R2","rare_read_supported","target_full","SBS7b",14.0460455563606,0.0537974826838847
"OV2295-R2","rare_read_supported","target_full","SBS7c",0,0
"OV2295-R2","rare_read_supported","target_full","SBS7d",0,0
"OV2295-R2","rare_read_supported","target_full","SBS8",0,0
"OV2295-R2","rare_read_supported","target_full","SBS9",0,0
"OV2295-R2","rare_read_supported","target_full","SBS10a",0,0
"OV2295-R2","rare_read_supported","target_full","SBS10b",0,0
"OV2295-R2","rare_read_supported","target_full","SBS10c",0,0
"OV2295-R2","rare_read_supported","target_full","SBS10d",0,0
"OV2295-R2","rare_read_supported","target_full","SBS11",0,0
"OV2295-R2","rare_read_supported","target_full","SBS12",19.5982080854617,0.0750627111297778
"OV2295-R2","rare_read_supported","target_full","SBS13",0,0
"OV2295-R2","rare_read_supported","target_full","SBS14",0,0
"OV2295-R2","rare_read_supported","target_full","SBS15",12.6770096219733,0.048553965091813
"OV2295-R2","rare_read_supported","target_full","SBS16",0,0
"OV2295-R2","rare_read_supported","target_full","SBS17a",0,0
"OV2295-R2","rare_read_supported","target_full","SBS17b",0,0
"OV2295-R2","rare_read_supported","target_full","SBS18",0,0
"OV2295-R2","rare_read_supported","target_full","SBS19",0,0
"OV2295-R2","rare_read_supported","target_full","SBS20",0,0
"OV2295-R2","rare_read_supported","target_full","SBS21",0,0
"OV2295-R2","rare_read_supported","target_full","SBS22",0,0
"OV2295-R2","rare_read_supported","target_full","SBS23",0,0
"OV2295-R2","rare_read_supported","target_full","SBS24",0,0
"OV2295-R2","rare_read_supported","target_full","SBS25",0,0
"OV2295-R2","rare_read_supported","target_full","SBS26",0,0
"OV2295-R2","rare_read_supported","target_full","SBS28",0,0
"OV2295-R2","rare_read_supported","target_full","SBS29",0,0
"OV2295-R2","rare_read_supported","target_full","SBS30",0,0
"OV2295-R2","rare_read_supported","target_full","SBS31",21.2055171791586,0.0812188340605231
"OV2295-R2","rare_read_supported","target_full","SBS32",13.0886249352086,0.0501304848031682
"OV2295-R2","rare_read_supported","target_full","SBS33",0,0
"OV2295-R2","rare_read_supported","target_full","SBS34",0,0
"OV2295-R2","rare_read_supported","target_full","SBS35",0,0
"OV2295-R2","rare_read_supported","target_full","SBS36",0,0
"OV2295-R2","rare_read_supported","target_full","SBS37",17.8235770513842,0.0682657317277826
"OV2295-R2","rare_read_supported","target_full","SBS38",0,0
"OV2295-R2","rare_read_supported","target_full","SBS39",31.9945339388417,0.122541634842865
"OV2295-R2","rare_read_supported","target_full","SBS40",82.9376196336846,0.317657744892139
"OV2295-R2","rare_read_supported","target_full","SBS41",0,0
"OV2295-R2","rare_read_supported","target_full","SBS42",0,0
"OV2295-R2","rare_read_supported","target_full","SBS44",0,0
"OV2295-R2","rare_read_supported","target_full","SBS84",0,0
"OV2295-R2","rare_read_supported","target_full","SBS85",0,0
"OV2295-R2","rare_read_supported","target_full","SBS86",0,0
"OV2295-R2","rare_read_supported","target_full","SBS87",0,0
"OV2295-R2","rare_read_supported","target_full","SBS88",0,0
"OV2295-R2","rare_read_supported","target_full","SBS89",47.7199942074113,0.182771410768047
"OV2295-R2","rare_read_supported","target_full","SBS90",0,0
"OV2295-R2","rare_read_supported","target_full","SBS91",0,0
"OV2295-R2","rare_read_supported","target_full","SBS92",0,0
"OV2295-R2","rare_read_supported","target_full","SBS93",0,0
"OV2295-R2","rare_read_supported","target_full","SBS94",0,0
"OV3133-R","rare_read_supported","target_full","SBS1",0,0
"OV3133-R","rare_read_supported","target_full","SBS2",0,0
"OV3133-R","rare_read_supported","target_full","SBS3",0,0
"OV3133-R","rare_read_supported","target_full","SBS4",0,0
"OV3133-R","rare_read_supported","target_full","SBS5",0,0
"OV3133-R","rare_read_supported","target_full","SBS6",0,0
"OV3133-R","rare_read_supported","target_full","SBS7a",18.647221974958,0.0879798881069223
"OV3133-R","rare_read_supported","target_full","SBS7b",0,0
"OV3133-R","rare_read_supported","target_full","SBS7c",0,0
"OV3133-R","rare_read_supported","target_full","SBS7d",0,0
"OV3133-R","rare_read_supported","target_full","SBS8",0,0
"OV3133-R","rare_read_supported","target_full","SBS9",0,0
"OV3133-R","rare_read_supported","target_full","SBS10a",0,0
"OV3133-R","rare_read_supported","target_full","SBS10b",0,0
"OV3133-R","rare_read_supported","target_full","SBS10c",0,0
"OV3133-R","rare_read_supported","target_full","SBS10d",0,0
"OV3133-R","rare_read_supported","target_full","SBS11",0,0
"OV3133-R","rare_read_supported","target_full","SBS12",22.8266094674586,0.107698752634811
"OV3133-R","rare_read_supported","target_full","SBS13",0,0
"OV3133-R","rare_read_supported","target_full","SBS14",0,0
"OV3133-R","rare_read_supported","target_full","SBS15",0,0
"OV3133-R","rare_read_supported","target_full","SBS16",16.3240614518872,0.0770189308582408
"OV3133-R","rare_read_supported","target_full","SBS17a",0,0
"OV3133-R","rare_read_supported","target_full","SBS17b",0,0
"OV3133-R","rare_read_supported","target_full","SBS18",0,0
"OV3133-R","rare_read_supported","target_full","SBS19",0,0
"OV3133-R","rare_read_supported","target_full","SBS20",0,0
"OV3133-R","rare_read_supported","target_full","SBS21",0,0
"OV3133-R","rare_read_supported","target_full","SBS22",0,0
"OV3133-R","rare_read_supported","target_full","SBS23",0,0
"OV3133-R","rare_read_supported","target_full","SBS24",0,0
"OV3133-R","rare_read_supported","target_full","SBS25",0,0
"OV3133-R","rare_read_supported","target_full","SBS26",0,0
"OV3133-R","rare_read_supported","target_full","SBS28",0,0
"OV3133-R","rare_read_supported","target_full","SBS29",0,0
"OV3133-R","rare_read_supported","target_full","SBS30",0,0
"OV3133-R","rare_read_supported","target_full","SBS31",0,0
"OV3133-R","rare_read_supported","target_full","SBS32",0,0
"OV3133-R","rare_read_supported","target_full","SBS33",0,0
"OV3133-R","rare_read_supported","target_full","SBS34",0,0
"OV3133-R","rare_read_supported","target_full","SBS35",18.7434645827686,0.0884339725747146
"OV3133-R","rare_read_supported","target_full","SBS36",0,0
