cell_line,gene_id,symbol,primary_assembly,tpm_restored,counts_restored
VOA4841,ENSG00000050555,LAMC3,TRUE,0.029839,2.46888
VOA4841,ENSG00000100121,GGTLC2,TRUE,0,0
VOA4841,ENSG00000026508,CD44,TRUE,18.1505,297.497
VOA4841,ENSG00000125991,ERGIC3,TRUE,0.411644,12.7624
VOA4841,ENSG00000049540,ELN,TRUE,0,0
VOA4841,ENSG00000140479,PCSK6,TRUE,0.503083,6.67623
VOA4841,ENSG00000205642,VCX3B,TRUE,0.335954,11
VOA4841,ENSG00000163507,CIP2A,TRUE,0.515868,66.0077
VOA4841,ENSG00000205707,ETFRF1,TRUE,3.75099,162.318
VOA4841,ENSG00000232119,MCTS1,TRUE,3.77989,80.7425
VOA4841,ENSG00000196233,LCOR,TRUE,0,0
VOA4841,ENSG00000170909,OSCAR,TRUE,0,0
VOA4841,ENSG00000123453,SARDH,TRUE,0.0472714,4.97078
VOA4841,ENSG00000104365,IKBKB,TRUE,0,0
VOA4841,ENSG00000125462,C1orf61,TRUE,0,0
VOA4841,ENSG00000167244,IGF2,TRUE,0,0
VOA4841,ENSG00000186994,KANK3,TRUE,0.452455,21.8742
VOA4841,ENSG00000163956,LRPAP1,TRUE,19.6974,7258.9
VOA4841,ENSG00000167562,ZNF701,TRUE,2.24274,102.468
VOA4841,ENSG00000101049,SGK2,TRUE,0,0
VOA4841,ENSG00000217128,FNIP1,TRUE,2.68927,831.263
VOA4841,ENSG00000109689,STIM2,TRUE,0.529777,52.4837
VOA4841,ENSG00000160201,U2AF1,TRUE,0,0
VOA4841,ENSG00000166436,TRIM66,TRUE,0.116318,53.7326
VOA4841,ENSG00000156671,SAMD8,TRUE,1.2774,90.3266
VOA4841,ENSG00000198874,TYW1,TRUE,0.0762847,10.9292
VOA4841,ENSG00000119912,IDE,TRUE,1.65927,23.57
VOA4841,ENSG00000197616,MYH6,TRUE,0,0
VOA4841,ENSG00000072501,SMC1A,TRUE,0.504559,16.5206
VOA4841,ENSG00000196535,MYO18A,TRUE,1.63113,576.05
VOA4841,ENSG00000203747,FCGR3A,TRUE,0,0
VOA4841,ENSG00000215817,ZC3H11B,TRUE,0.122842,25.1712
VOA4841,ENSG00000164199,ADGRV1,TRUE,0,0
VOA4841,ENSG00000064933,PMS1,TRUE,0.592974,66.3352
VOA4841,ENSG00000117724,CENPF,TRUE,0,0
VOA4841,ENSG00000149196,HIKESHI,TRUE,0.922653,13.8493
VOA4841,ENSG00000065883,CDK13,TRUE,0,0
VOA4841,ENSG00000164744,SUN3,TRUE,0,0
VOA4841,ENSG00000116604,MEF2D,TRUE,0,0
VOA4841,ENSG00000171970,ZNF57,TRUE,0.187204,16.3845
VOA4841,ENSG00000182415,CDY2A,TRUE,0,0
VOA4841,ENSG00000118513,MYB,TRUE,0,0
VOA4841,ENSG00000185304,RGPD2,TRUE,0.110166,27.225
VOA4841,ENSG00000135951,TSGA10,TRUE,0,0
VOA4841,ENSG00000197408,CYP2B6,TRUE,0,0
VOA4841,ENSG00000171843,MLLT3,TRUE,0.277715,24.0513
VOA4841,ENSG00000114650,SCAP,TRUE,21.04546,3005.137
VOA4841,ENSG00000007216,SLC13A2,TRUE,0,0
VOA4841,ENSG00000167524,SGK494,TRUE,1.833963,54.0288
VOA4841,ENSG00000167378,IRGQ,TRUE,4.1637,716.4
VOA4841,ENSG00000221882,OR3A2,TRUE,0,0
VOA4841,ENSG00000179855,GIPC3,TRUE,6.14161e-07,0.000122968
VOA4841,ENSG00000198920,KIAA0753,TRUE,1.46536,44.228
VOA4841,ENSG00000261115,TMEM178B,TRUE,1.02928e-10,5.15199e-08
VOA4841,ENSG00000163599,CTLA4,TRUE,0,0
VOA4841,ENSG00000163918,RFC4,TRUE,0,0
VOA4841,ENSG00000140443,IGF1R,TRUE,4.84602,2713.291
VOA4841,ENSG00000198453,ZNF568,TRUE,0,0
VOA4841,ENSG00000182636,NDN,TRUE,0,0
VOA4841,ENSG00000180974,OR52E4,TRUE,0,0
VOA4841,ENSG00000091140,DLD,TRUE,2.0853,23.6913
VOA4841,ENSG00000124140,SLC12A5,TRUE,0,0
VOA4841,ENSG00000147403,RPL10,TRUE,0.343674,33.5323
VOA4841,ENSG00000124479,NDP,TRUE,0.491442,39
VOA4841,ENSG00000127666,TICAM1,TRUE,0.108325,7.63891
VOA4841,ENSG00000180613,GSX2,TRUE,0,0
VOA4841,ENSG00000149925,ALDOA,TRUE,8.55883,589.956
VOA4841,ENSG00000172661,WASHC2C,TRUE,2.8614,619.079
VOA4841,ENSG00000186318,BACE1,TRUE,0,0
VOA4841,ENSG00000048342,CC2D2A,TRUE,0.860087,61.6075
VOA4841,ENSG00000074047,GLI2,TRUE,0,0
VOA4841,ENSG00000255767,AC108488.2,TRUE,5.89734,67
VOA4841,ENSG00000275356,C7orf77,TRUE,0,0
VOA4841,ENSG00000169059,VCX3A,TRUE,0,0
VOA4841,ENSG00000126733,DACH2,TRUE,0,0
VOA4841,ENSG00000105323,HNRNPUL1,TRUE,0.276918,11.0736
VOA4841,ENSG00000165370,GPR101,TRUE,0,0
VOA4841,ENSG00000176454,LPCAT4,TRUE,0.407513,30.0954
VOA4841,ENSG00000141510,TP53,TRUE,0.0788226,3.65081
VOA4841,ENSG00000167747,C19orf48,TRUE,76.2974493,4839.33302
VOA4841,ENSG00000104529,EEF1D,TRUE,1.259053,28.5349
VOA4841,ENSG00000130844,ZNF331,TRUE,2.40323,238.894
VOA4841,ENSG00000188352,FOCAD,TRUE,0.262126,4.22171
VOA4841,ENSG00000175003,SLC22A1,TRUE,2.32399,185.326
VOA4841,ENSG00000141956,PRDM15,TRUE,3.25739e-07,9.33705e-05
VOA4841,ENSG00000171863,RPS7,TRUE,3.76756,108.436
VOA4841,ENSG00000231925,TAPBP,TRUE,0,0
VOA4841,ENSG00000181903,OR4C6,TRUE,0,0
VOA4841,ENSG00000130538,OR11H1,TRUE,0,0
VOA4841,ENSG00000146414,SHPRH,TRUE,0,0
VOA4841,ENSG00000050130,JKAMP,TRUE,22.6967,1683.86
VOA4841,ENSG00000113749,HRH2,TRUE,0,0
VOA4841,ENSG00000174748,RPL15,TRUE,66.6632,2810.68
VOA4841,ENSG00000229089,ANKRD20A8P,TRUE,0,0
VOA4841,ENSG00000184465,WDR27,TRUE,20.8627,130
VOA4841,ENSG00000157399,ARSE,TRUE,0,0
VOA4841,ENSG00000198780,FAM169A,TRUE,2.83443,76.7867
VOA4841,ENSG00000141646,SMAD4,TRUE,9.81814,380.282
VOA4841,ENSG00000053438,NNAT,TRUE,0.392641,20.993
VOA4841,ENSG00000067248,DHX29,TRUE,0.070428,14.4924
VOA4841,ENSG00000197808,ZNF461,TRUE,0,0
VOA4841,ENSG00000165457,FOLR2,TRUE,0,0
VOA4841,ENSG00000121075,TBX4,TRUE,0.00169645,0.262878
VOA4841,ENSG00000164404,GDF9,TRUE,0,0
VOA4841,ENSG00000138031,ADCY3,TRUE,0,0
VOA4841,ENSG00000144560,VGLL4,TRUE,0,0
VOA4841,ENSG00000238083,LRRC37A2,TRUE,0,0
VOA4841,ENSG00000130429,ARPC1B,TRUE,27.0947,1798.11
VOA4841,ENSG00000126267,COX6B1,TRUE,151.925,3500.08
VOA4841,ENSG00000174428,GTF2IRD2B,TRUE,3.08752,51.53772
VOA4841,ENSG00000134575,ACP2,TRUE,2.777879,96.99394
VOA4841,ENSG00000137273,FOXF2,TRUE,0.00136109,0.131684
VOA4841,ENSG00000182208,MOB2,TRUE,13.5972,338.214
VOA4841,ENSG00000129595,EPB41L4A,TRUE,3.15557,688.518
VOA4841,ENSG00000161091,MFSD12,TRUE,0.668439,16.0777
VOA4841,ENSG00000167920,TMEM99,TRUE,3.1331334,23.01001
VOA4841,ENSG00000125122,LRRC29,TRUE,0.146425,9.03832
VOA4841,ENSG00000184730,APOBR,TRUE,0.000110942,0.0191582
VOA4841,ENSG00000180433,OR6K6,TRUE,0,0
VOA4841,ENSG00000197532,OR6Y1,TRUE,0,0
VOA4841,ENSG00000167986,DDB1,TRUE,0,0
VOA4841,ENSG00000124813,RUNX2,TRUE,0,0
VOA4841,ENSG00000106536,POU6F2,TRUE,0,0
VOA4841,ENSG00000178607,ERN1,TRUE,0.0995562,1.60823
VOA4841,ENSG00000215252,GOLGA8B,TRUE,36.8545,612.847
VOA4841,ENSG00000166710,B2M,TRUE,613.408,23194.11
VOA4841,ENSG00000149554,CHEK1,TRUE,1.007798,45.8351
VOA4841,ENSG00000163081,CCDC140,TRUE,0,0
VOA4841,ENSG00000184012,TMPRSS2,TRUE,0.1457507,8.26177
VOA4841,ENSG00000185513,L3MBTL1,TRUE,1.92692,20.7509
VOA4841,ENSG00000146809,ASB15,TRUE,0,0
VOA4841,ENSG00000011304,PTBP1,TRUE,2.57186,13.2015
VOA4841,ENSG00000006740,ARHGAP44,TRUE,0,0
VOA4841,ENSG00000128908,INO80,TRUE,12.0688,3643.07
VOA4841,ENSG00000172932,ANKRD13D,TRUE,3.43122,322.85
VOA4841,ENSG00000005844,ITGAL,TRUE,0,0
VOA4841,ENSG00000176974,SHMT1,TRUE,0,0
VOA4841,ENSG00000102081,FMR1,TRUE,1.3189,17.9926
VOA4841,ENSG00000172936,MYD88,TRUE,0.7441305,27.94965
VOA4841,ENSG00000110492,MDK,TRUE,0,0
VOA4841,ENSG00000136478,TEX2,TRUE,0,0
VOA4841,ENSG00000197558,SSPO,TRUE,0.0478251,38.1028
VOA4841,ENSG00000187862,TTC24,TRUE,0,0
VOA4841,ENSG00000182329,KIAA2012,TRUE,0,0
VOA4841,ENSG00000063015,SEZ6,TRUE,0,0
VOA4841,ENSG00000087303,NID2,TRUE,0,0
VOA4841,ENSG00000140199,SLC12A6,TRUE,0,0
VOA4841,ENSG00000161999,JMJD8,TRUE,27.4985,2454.55
VOA4841,ENSG00000107742,SPOCK2,TRUE,269.52,21271.5
VOA4841,ENSG00000142515,KLK3,TRUE,0,0
VOA4841,ENSG00000187838,PLSCR3,TRUE,0.914387,82.9002
VOA4841,ENSG00000211445,GPX3,TRUE,0.955266,72.3013
VOA4841,ENSG00000153253,SCN3A,TRUE,0,0
VOA4841,ENSG00000204414,CSHL1,TRUE,0,0
VOA4841,ENSG00000196778,OR52K1,TRUE,0,0
VOA4841,ENSG00000077092,RARB,TRUE,0,0
VOA4841,ENSG00000166676,TVP23A,TRUE,0,0
VOA4841,ENSG00000022267,FHL1,TRUE,29.220336,3177.6967
VOA4841,ENSG00000154217,PITPNC1,TRUE,0.53278,158.765
VOA4841,ENSG00000106069,CHN2,TRUE,0,0
VOA4841,ENSG00000100068,LRP5L,TRUE,0.53363584,38.188067
VOA4841,ENSG00000106701,FSD1L,TRUE,0.167804,60.583
VOA4841,ENSG00000112541,PDE10A,TRUE,2.19995,36.4836
VOA4841,ENSG00000231852,CYP21A2,TRUE,0.0480149,4.61986
VOA4841,ENSG00000165626,BEND7,TRUE,4.08272,33.3122
VOA4841,ENSG00000179314,WSCD1,TRUE,0.91819,38.5356
VOA4841,ENSG00000048392,RRM2B,TRUE,0.233149,37.0856
VOA4841,ENSG00000283088,AC010487.3,TRUE,3.1786,272.67
VOA4841,ENSG00000204604,ZNF468,TRUE,0,0
VOA4841,ENSG00000189190,ZNF600,TRUE,5.24788,80.5307
VOA4841,ENSG00000084453,SLCO1A2,TRUE,0,0
VOA4841,ENSG00000136059,VILL,TRUE,0,0
VOA4841,ENSG00000182986,ZNF320,TRUE,0.574279,15.6409
VOA4841,ENSG00000168646,AXIN2,TRUE,0.0312056,1.24937
VOA4841,ENSG00000123562,MORF4L2,TRUE,33.7898,2070.518
VOA4841,ENSG00000115310,RTN4,TRUE,0,0
VOA4841,ENSG00000178209,PLEC,TRUE,0,0
VOA4841,ENSG00000153310,FAM49B,TRUE,0,0
VOA4841,ENSG00000204682,CASC10,TRUE,2.25806,393.863
VOA4841,ENSG00000112561,TFEB,TRUE,0.567306,1
VOA4841,ENSG00000181392,SYNE4,TRUE,0,0
VOA4841,ENSG00000126778,SIX1,TRUE,0,0
VOA4841,ENSG00000073578,SDHA,TRUE,0,0
VOA4841,ENSG00000068024,HDAC4,TRUE,1.10529,8.67415
VOA4841,ENSG00000092148,HECTD1,TRUE,0,0
VOA4841,ENSG00000126464,PRR12,TRUE,4.25055,880.618
VOA4841,ENSG00000130723,PRRC2B,TRUE,70.916689,23143.00272
VOA4841,ENSG00000253293,HOXA10,TRUE,1.4842,142.304
VOA4841,ENSG00000198356,ASNA1,TRUE,0.623451,19.8111
VOA4841,ENSG00000184571,PIWIL3,TRUE,0.0316724,4.36474
VOA4841,ENSG00000184154,LRTOMT,TRUE,6.40306,929.106
VOA4841,ENSG00000113448,PDE4D,TRUE,0.542202,196.434
VOA4841,ENSG00000159403,C1R,TRUE,1.14007,136.019
VOA4841,ENSG00000115966,ATF2,TRUE,0.555488,30.4511
VOA4841,ENSG00000188828,GLRA4,TRUE,0,0
VOA4841,ENSG00000155463,OXA1L,TRUE,57.2094,3815.98
VOA4841,ENSG00000204305,AGER,TRUE,0,0
VOA4841,ENSG00000182378,PLCXD1,TRUE,0.0718119,5.80294
VOA4841,ENSG00000168228,ZCCHC4,TRUE,0,0
VOA4841,ENSG00000167468,GPX4,TRUE,1.16947,45.8616
VOA4841,ENSG00000137497,NUMA1,TRUE,0.0563818,18.5418
VOA4841,ENSG00000101871,MID1,TRUE,0.858194,31.2916
VOA4841,ENSG00000123094,RASSF8,TRUE,0,0
VOA4841,ENSG00000219481,NBPF1,TRUE,0,0
VOA4841,ENSG00000126549,STATH,TRUE,0,0
VOA4841,ENSG00000163945,UVSSA,TRUE,2.79512,573.954
VOA4841,ENSG00000140465,CYP1A1,TRUE,0.228648,24.4298
VOA4841,ENSG00000144161,ZC3H8,TRUE,8.01766,546.414
VOA4841,ENSG00000186868,MAPT,TRUE,4.90836e-06,0.0013121
VOA4841,ENSG00000038382,TRIO,TRUE,0,0
VOA4841,ENSG00000167699,GLOD4,TRUE,0,0
VOA4841,ENSG00000158578,ALAS2,TRUE,0,0
VOA4841,ENSG00000127838,PNKD,TRUE,37.7977,110.413
VOA4841,ENSG00000137078,SIT1,TRUE,0,0
VOA4841,ENSG00000079134,THOC1,TRUE,0.115021,10.4891
VOA4841,ENSG00000111799,COL12A1,TRUE,2.98219e-08,1.64066e-05
VOA4841,ENSG00000205649,HTN3,TRUE,0,0
VOA4841,ENSG00000036257,CUL3,TRUE,11.0109,657.325
VOA4841,ENSG00000197635,DPP4,TRUE,0,0
VOA4841,ENSG00000205549,C9orf92,TRUE,0,0
VOA4841,ENSG00000113360,DROSHA,TRUE,0,0
VOA4841,ENSG00000185864,NPIPB4,TRUE,0.04379,2.43647
VOA4841,ENSG00000223802,CERS1,TRUE,0.592453,67.7652
VOA4841,ENSG00000111846,GCNT2,TRUE,0,0
VOA4841,ENSG00000183729,NPBWR1,TRUE,0.0580373,7
VOA4841,ENSG00000184014,DENND5A,TRUE,0,0
VOA4841,ENSG00000142235,LMTK3,TRUE,6.51536,1505
VOA4841,ENSG00000087088,BAX,TRUE,0,0
VOA4841,ENSG00000082556,OPRK1,TRUE,0.00656525,1.58756
VOA4841,ENSG00000158497,HMHB1,TRUE,0,0
VOA4841,ENSG00000137161,CNPY3,TRUE,0.992924,36.6358
VOA4841,ENSG00000126550,HTN1,TRUE,0,0
VOA4841,ENSG00000148606,POLR3A,TRUE,0.338026,24.1309
VOA4841,ENSG00000151067,CACNA1C,TRUE,0.0534126,1
VOA4841,ENSG00000107159,CA9,TRUE,0,0
VOA4841,ENSG00000092439,TRPM7,TRUE,2.32226,1145.34
VOA4841,ENSG00000128422,KRT17,TRUE,0,0
VOA4841,ENSG00000198945,L3MBTL3,TRUE,0,0
VOA4841,ENSG00000005102,MEOX1,TRUE,0,0
VOA4841,ENSG00000198736,MSRB1,TRUE,0,0
VOA4841,ENSG00000171988,JMJD1C,TRUE,13.041,4857.52
VOA4841,ENSG00000174990,CA5A,TRUE,0.165645,59.0273
VOA4841,ENSG00000278224,PRICKLE4,TRUE,0,0
VOA4841,ENSG00000106031,HOXA13,TRUE,0.128638,30.0749
VOA4841,ENSG00000167632,TRAPPC9,TRUE,0.286373,59.2609
VOA4841,ENSG00000169194,IL13,TRUE,0,0
VOA4841,ENSG00000197321,SVIL,TRUE,10.8722,27.4823
VOA4841,ENSG00000116062,MSH6,TRUE,1.840269,237.2698
VOA4841,ENSG00000158402,CDC25C,TRUE,0,0
VOA4841,ENSG00000174137,FAM53A,TRUE,0.955253,17.0235
VOA4841,ENSG00000100519,PSMC6,TRUE,35.1452,2325.58
VOA4841,ENSG00000102158,MAGT1,TRUE,13.7814,2548.96
VOA4841,ENSG00000033011,ALG1,TRUE,2.53477,157.075
VOA4841,ENSG00000015133,CCDC88C,TRUE,0,0
VOA4841,ENSG00000185760,KCNQ5,TRUE,0,0
VOA4841,ENSG00000123569,H2BFWT,TRUE,0,0
VOA4841,ENSG00000177947,ODF3,TRUE,0,0
VOA4841,ENSG00000122643,NT5C3A,TRUE,8.132594,595.8944
VOA4841,ENSG00000101812,H2BFM,TRUE,0,0
VOA4841,ENSG00000172575,RASGRP1,TRUE,0.00344827,0.804688
