"model","profile","center","autosomal_span_bp","fga"
"OV1369-R2","Archived",-0.2566,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2565,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2564,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2563,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2562,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2561,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.256,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2559,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2558,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2557,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2556,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2555,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2554,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2553,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2552,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2551,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.255,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2549,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2548,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2547,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2546,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2545,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2544,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2543,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2542,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2541,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.254,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2539,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2538,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2537,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2536,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2535,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2534,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2533,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2532,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2531,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.253,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2529,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2528,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2527,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2526,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2525,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2524,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2523,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2522,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2521,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.252,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2519,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2518,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2517,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2516,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2515,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2514,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2513,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2512,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2511,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.251,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2509,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2508,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2507,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2506,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2505,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2504,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2503,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2502,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2501,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.25,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2499,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2498,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2497,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2496,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2495,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2494,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2493,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2492,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2491,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.249,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2489,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2488,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2487,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2486,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2485,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2484,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2483,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2482,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2481,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.248,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2479,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2478,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2477,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2476,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2475,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2474,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2473,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2472,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2471,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.247,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2469,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2468,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2467,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2466,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2465,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2464,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2463,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2462,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2461,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.246,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2459,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2458,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2457,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2456,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2455,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2454,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2453,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2452,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2451,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.245,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2449,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2448,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2447,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2446,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2445,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2444,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2443,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2442,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2441,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.244,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2439,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2438,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2437,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2436,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2435,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2434,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2433,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2432,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2431,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.243,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2429,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2428,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2427,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2426,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2425,2741890670,0.583702953407694
"OV1369-R2","Archived",-0.2424,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2423,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2422,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2421,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.242,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2419,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2418,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2417,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2416,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2415,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2414,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2413,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2412,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2411,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.241,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2409,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2408,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2407,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2406,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2405,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2404,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2403,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2402,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2401,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.24,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2399,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2398,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2397,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2396,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2395,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2394,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2393,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2392,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.2391,2741890670,0.592659335319158
"OV1369-R2","Archived",-0.239,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2389,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2388,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2387,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2386,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2385,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2384,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2383,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2382,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2381,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.238,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2379,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2378,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2377,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2376,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2375,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2374,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2373,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2372,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2371,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.237,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2369,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2368,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2367,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2366,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2365,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2364,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2363,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2362,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2361,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.236,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2359,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2358,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2357,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2356,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2355,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2354,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2353,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2352,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2351,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.235,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2349,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2348,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2347,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2346,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2345,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2344,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2343,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2342,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2341,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.234,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2339,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2338,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2337,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2336,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2335,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2334,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2333,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2332,2741890670,0.60084589550757
"OV1369-R2","Archived",-0.2331,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.233,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.2329,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.2328,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.2327,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.2326,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.2325,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.2324,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.2323,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.2322,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.2321,2741890670,0.608316776904894
"OV1369-R2","Archived",-0.232,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2319,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2318,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2317,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2316,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2315,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2314,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2313,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2312,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2311,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.231,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2309,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2308,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2307,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2306,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2305,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2304,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2303,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2302,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2301,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.23,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2299,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2298,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2297,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2296,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2295,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2294,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2293,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2292,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2291,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.229,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2289,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2288,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2287,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2286,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2285,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2284,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2283,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2282,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2281,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.228,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2279,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2278,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2277,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2276,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2275,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2274,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2273,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2272,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2271,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.227,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2269,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2268,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2267,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2266,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2265,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2264,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2263,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2262,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2261,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.226,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2259,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2258,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2257,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2256,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2255,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2254,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2253,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2252,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2251,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.225,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2249,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2248,2741890670,0.61245188051207
"OV1369-R2","Archived",-0.2247,2741890670,0.61245188051207
